date,open,high,low,close,volume,dividends,stock_splits,capital_gains,kd_k,kd_d
2024-06-05,55.0,55.29999923706055,54.099998474121094,55.099998474121094,2791750,0.0,0.0,0.0,50.0,50.0
2024-06-06,56.45000076293945,57.849998474121094,56.45000076293945,57.79999923706055,1894402,0.0,0.0,0.0,50.0,50.0
2024-06-07,57.599998474121094,58.54999923706055,57.45000076293945,58.54999923706055,299085,0.0,0.0,0.0,50.0,50.0
2024-06-11,59.349998474121094,60.04999923706055,59.349998474121094,60.0,1283015,0.0,0.0,0.0,50.0,50.0
2024-06-12,59.849998474121094,60.650001525878906,59.650001525878906,60.599998474121094,350501,0.0,0.0,0.0,50.0,50.0
2024-06-13,60.5,60.599998474121094,60.20000076293945,60.45000076293945,825000,0.0,0.0,0.0,50.0,50.0
2024-06-14,60.29999923706055,60.599998474121094,60.04999923706055,60.599998474121094,408000,0.0,0.0,0.0,50.0,50.0
2024-06-17,60.70000076293945,61.0,60.70000076293945,61.0,291009,0.0,0.0,0.0,50.0,50.0
2024-06-18,61.04999923706055,61.29999923706055,61.04999923706055,61.150001525878906,183000,0.0,0.0,0.0,65.97,55.32
2024-06-19,61.5,61.70000076293945,60.400001525878906,60.70000076293945,414001,0.0,0.0,0.0,70.97,60.54
2024-06-20,60.20000076293945,61.150001525878906,60.20000076293945,60.900001525878906,272000,0.0,0.0,0.0,74.37,65.15
2024-06-21,61.099998474121094,61.400001525878906,60.95000076293945,60.95000076293945,263040,0.0,0.0,0.0,72.27,67.52
2024-06-24,60.5,60.75,60.0,60.650001525878906,323000,0.0,0.0,0.0,64.44,66.5
2024-06-25,61.099998474121094,61.45000076293945,61.0,61.45000076293945,359114,0.0,0.0,0.0,71.39,68.13
2024-06-26,61.79999923706055,62.29999923706055,61.79999923706055,62.29999923706055,313017,0.0,0.0,0.0,80.93,72.4
2024-06-27,62.45000076293945,63.400001525878906,62.45000076293945,63.099998474121094,456138,0.0,0.0,0.0,84.34,76.38
2024-06-28,63.900001525878906,64.25,63.599998474121094,64.1500015258789,891257,0.0,0.0,0.0,88.78,80.51
2024-07-01,63.849998474121094,63.849998474121094,63.20000076293945,63.650001525878906,195138,0.0,0.0,0.0,87.81,82.95
2024-07-02,63.849998474121094,64.3499984741211,63.75,64.25,588025,0.0,0.0,0.0,91.11,85.67
2024-07-03,64.69999694824219,65.19999694824219,64.69999694824219,65.1500015258789,173000,0.0,0.0,0.0,93.75,88.36
2024-07-04,65.25,65.55000305175781,65.0999984741211,65.0999984741211,178000,0.0,0.0,0.0,93.13,89.95
2024-07-05,64.9000015258789,65.0,64.25,64.69999694824219,183025,0.0,0.0,0.0,89.19,89.7
2024-07-08,64.80000305175781,64.94999694824219,64.55000305175781,64.69999694824219,138009,0.0,0.0,0.0,85.24,88.21
2024-07-09,64.8499984741211,65.30000305175781,64.80000305175781,65.25,107050,0.0,0.0,0.0,86.93,87.79
2024-07-10,65.19999694824219,65.44999694824219,64.0999984741211,64.30000305175781,155200,0.0,0.0,0.0,73.56,83.04
2024-07-11,64.8499984741211,65.0999984741211,64.4000015258789,64.4000015258789,287000,0.0,0.0,0.0,66.06,77.38
2024-07-12,64.9000015258789,65.8499984741211,64.9000015258789,65.8499984741211,429030,0.0,0.0,0.0,77.37,77.38
2024-07-15,65.9000015258789,66.25,65.9000015258789,66.25,134036,0.0,0.0,0.0,84.92,79.89
2024-07-16,66.05000305175781,66.5999984741211,66.05000305175781,66.5999984741211,92000,0.0,0.0,0.0,89.94,83.24
2024-07-17,66.5999984741211,67.05000305175781,66.5999984741211,66.9000015258789,271114,0.0,0.0,0.0,91.6,86.03
2024-07-18,65.8499984741211,66.5999984741211,65.8499984741211,66.30000305175781,239020,0.0,0.0,0.0,85.93,85.99
2024-07-19,66.8499984741211,67.69999694824219,66.5,66.5,399030,0.0,0.0,0.0,79.51,83.83
2024-07-22,65.19999694824219,66.1500015258789,64.9000015258789,66.0999984741211,629363,0.0,0.0,0.0,71.52,79.73
2024-07-23,65.9000015258789,66.0,65.3499984741211,65.5,134303,0.0,0.0,0.0,58.79,72.75
2024-07-26,65.4000015258789,66.4000015258789,65.25,66.4000015258789,564105,0.0,0.0,0.0,57.05,67.52
2024-07-29,67.19999694824219,67.94999694824219,67.19999694824219,67.69999694824219,302039,0.0,0.0,0.0,68.64,67.89
2024-07-30,66.94999694824219,67.5999984741211,66.75,67.5999984741211,83140,0.0,0.0,0.0,75.27,70.35
2024-07-31,67.0999984741211,67.69999694824219,67.0999984741211,67.5999984741211,97024,0.0,0.0,0.0,79.69,73.46
2024-08-01,67.94999694824219,68.4000015258789,67.94999694824219,67.94999694824219,295025,0.0,0.0,0.0,82.17,76.36
2024-08-02,67.05000305175781,67.05000305175781,66.19999694824219,66.69999694824219,450243,0.0,0.0,0.0,71.92,74.88
2024-08-05,65.5999984741211,65.5999984741211,62.599998474121094,62.599998474121094,913900,0.0,0.0,0.0,47.95,65.91
2024-08-06,63.20000076293945,64.0999984741211,63.099998474121094,63.5,393100,0.0,0.0,0.0,37.14,56.32
2024-08-07,63.04999923706055,64.25,62.95000076293945,64.0999984741211,225256,0.0,0.0,0.0,33.38,48.67
2024-08-08,63.099998474121094,63.5,62.849998474121094,63.04999923706055,175080,0.0,0.0,0.0,24.84,40.73
2024-08-09,63.95000076293945,64.1500015258789,63.70000076293945,63.95000076293945,140865,0.0,0.0,0.0,24.32,35.26
2024-08-12,63.849998474121094,64.30000305175781,63.45000076293945,64.30000305175781,82000,0.0,0.0,0.0,25.98,32.17
2024-08-13,64.19999694824219,64.19999694824219,63.599998474121094,63.75,67778,0.0,0.0,0.0,23.93,29.42
