date,open,high,low,close,volume,dividends,stock_splits,capital_gains,kd_k,kd_d
2026-01-26,10.020000457763672,10.180000305175781,10.010000228881836,10.15999984741211,62549820,0.0,0.0,0.0,50.0,50.0
2026-01-27,10.220000267028809,10.229999542236328,10.079999923706055,10.130000114440918,69321710,0.0,0.0,0.0,50.0,50.0
2026-01-28,10.149999618530273,10.170000076293945,10.109999656677246,10.130000114440918,40578240,0.0,0.0,0.0,50.0,50.0
2026-01-29,10.109999656677246,10.109999656677246,10.050000190734863,10.100000381469727,31435200,0.0,0.0,0.0,50.0,50.0
2026-01-30,10.020000457763672,10.020000457763672,9.979999542236328,10.020000457763672,35746620,0.0,0.0,0.0,50.0,50.0
2026-02-02,10.0,10.010000228881836,9.920000076293945,9.9399995803833,39042060,0.0,0.0,0.0,50.0,50.0
2026-02-03,10.079999923706055,10.119999885559082,10.079999923706055,10.109999656677246,19253370,0.0,0.0,0.0,50.0,50.0
2026-02-04,9.960000038146973,9.960000038146973,9.880000114440918,9.930000305175781,33396240,0.0,0.0,0.0,50.0,50.0
2026-02-05,9.800000190734863,9.8100004196167,9.710000038146973,9.75,40897370,0.0,0.0,0.0,35.9,45.3
2026-02-06,9.489999771118164,9.550000190734863,9.460000038146973,9.5,36211030,0.0,0.0,0.0,25.66,38.75
2026-02-09,9.869999885559082,9.880000114440918,9.770000457763672,9.779999732971191,17331170,0.0,0.0,0.0,32.13,36.55
2026-02-10,9.869999885559082,9.869999885559082,9.8100004196167,9.850000381469727,14696650,0.0,0.0,0.0,41.12,38.07
2026-02-11,9.84000015258789,9.859999656677246,9.800000190734863,9.84000015258789,17374740,0.0,0.0,0.0,46.6,40.92
2026-02-23,9.829999923706055,9.84000015258789,9.630000114440918,9.630000114440918,36662250,0.0,0.0,0.0,39.66,40.5
2026-02-24,9.5600004196167,9.600000381469727,9.550000190734863,9.579999923706055,24671880,0.0,0.0,0.0,32.5,37.83
2026-02-25,9.6899995803833,9.6899995803833,9.619999885559082,9.630000114440918,25597730,0.0,0.0,0.0,33.0,36.22
2026-02-26,9.710000038146973,9.729999542236328,9.670000076293945,9.720000267028809,18830400,0.0,0.0,0.0,42.63,38.36
2026-03-02,9.479999542236328,9.5600004196167,9.420000076293945,9.510000228881836,32407820,0.0,0.0,0.0,34.94,37.22
2026-03-03,9.529999732971191,9.550000190734863,9.5,9.510000228881836,15271000,0.0,0.0,0.0,29.82,34.75
2026-03-04,9.449999809265137,9.510000228881836,9.4399995803833,9.449999809265137,22422040,0.0,0.0,0.0,22.1,30.54
2026-03-05,9.640000343322754,9.65999984741211,9.59000015258789,9.630000114440918,8425082,0.0,0.0,0.0,30.64,30.57
2026-03-06,9.619999885559082,9.670000076293945,9.619999885559082,9.65999984741211,7428975,0.0,0.0,0.0,39.48,33.54
2026-03-09,9.399999618530273,9.40999984741211,9.260000228881836,9.319999694824219,17074210,0.0,0.0,0.0,30.57,32.55
2026-03-10,9.600000381469727,9.630000114440918,9.569999694824219,9.59000015258789,7131132,0.0,0.0,0.0,43.79,36.3
2026-03-11,9.65999984741211,9.680000305175781,9.649999618530273,9.670000076293945,10829580,0.0,0.0,0.0,58.27,43.62
2026-03-12,9.65999984741211,9.65999984741211,9.600000381469727,9.619999885559082,8360450,0.0,0.0,0.0,67.42,51.55
2026-03-13,9.579999923706055,9.600000381469727,9.550000190734863,9.59000015258789,6031169,0.0,0.0,0.0,71.14,58.08
2026-03-16,9.579999923706055,9.579999923706055,9.5,9.539999961853027,7367621,0.0,0.0,0.0,69.65,61.94
2026-03-17,9.5600004196167,9.5600004196167,9.520000457763672,9.539999961853027,7440404,0.0,0.0,0.0,68.65,64.17
2026-03-18,9.609999656677246,9.630000114440918,9.59000015258789,9.619999885559082,9711758,0.0,0.0,0.0,74.34,67.56
2026-03-19,9.489999771118164,9.5,9.470000267028809,9.489999771118164,10207900,0.0,0.0,0.0,67.81,67.65
2026-03-20,9.460000038146973,9.470000267028809,9.4399995803833,9.460000038146973,6184323,0.0,0.0,0.0,47.99,61.09
2026-03-23,9.260000228881836,9.270000457763672,9.239999771118164,9.270000457763672,14985440,0.0,0.0,0.0,34.26,52.15
2026-03-24,9.329999923706055,9.399999618530273,9.3100004196167,9.3100004196167,7075649,0.0,0.0,0.0,28.4,44.23
2026-03-25,9.359999656677246,9.399999618530273,9.319999694824219,9.359999656677246,6223406,0.0,0.0,0.0,29.19,39.22
2026-03-26,9.380000114440918,9.380000114440918,9.3100004196167,9.319999694824219,6492813,0.0,0.0,0.0,26.3,34.91
2026-03-27,9.140000343322754,9.15999984741211,9.109999656677246,9.15999984741211,14413630,0.0,0.0,0.0,20.74,30.19
2026-03-30,8.90999984741211,8.930000305175781,8.84000015258789,8.930000305175781,21222550,0.0,0.0,0.0,17.62,26.0
2026-03-31,8.859999656677246,8.9399995803833,8.859999656677246,8.890000343322754,11427220,0.0,0.0,0.0,14.27,22.09
2026-04-01,9.199999809265137,9.239999771118164,9.180000305175781,9.229999542236328,6582062,0.0,0.0,0.0,30.15,24.78
2026-04-02,9.270000457763672,9.329999923706055,9.149999618530273,9.15999984741211,5718466,0.0,0.0,0.0,39.15,29.57
2026-04-07,9.210000038146973,9.300000190734863,9.210000038146973,9.260000228881836,4400655,0.0,0.0,0.0,51.1,36.74
2026-04-08,9.550000190734863,9.630000114440918,9.550000190734863,9.630000114440918,15987210,0.0,0.0,0.0,67.4,46.96
2026-04-09,9.600000381469727,9.600000381469727,9.539999961853027,9.550000190734863,6402469,0.0,0.0,0.0,74.89,56.27
2026-04-10,9.649999618530273,9.670000076293945,9.640000343322754,9.65999984741211,11264150,0.0,0.0,0.0,82.86,65.13
2026-04-13,9.640000343322754,9.65999984741211,9.630000114440918,9.640000343322754,9133467,0.0,0.0,0.0,87.37,72.55
2026-04-14,9.800000190734863,9.869999885559082,9.800000190734863,9.819999694824219,17618410,0.0,0.0,0.0,89.93,78.34
2026-04-15,9.979999542236328,10.0600004196167,9.979999542236328,10.039999961853027,37463430,0.0,0.0,0.0,92.55,83.08
2026-04-16,10.170000076293945,10.25,10.170000076293945,10.220000267028809,23658260,0.0,0.0,0.0,94.13,86.76
2026-04-17,10.220000267028809,10.229999542236328,10.1899995803833,10.199999809265137,20506700,0.0,0.0,0.0,94.48,89.33
2026-04-20,10.239999771118164,10.279999732971191,10.239999771118164,10.270000457763672,21378250,0.0,0.0,0.0,95.87,91.51
2026-04-21,10.289999961853027,10.300000190734863,10.270000457763672,10.279999732971191,19971010,0.0,0.0,0.0,96.37,93.13
2026-04-22,10.279999732971191,10.289999961853027,10.260000228881836,10.279999732971191,19731730,0.0,0.0,0.0,96.58,94.28
2026-04-23,10.399999618530273,10.399999618530273,10.3100004196167,10.359999656677246,26976240,0.0,0.0,0.0,95.99,94.85
2026-04-24,10.369999885559082,10.420000076293945,10.350000381469727,10.359999656677246,11436660,0.0,0.0,0.0,94.1,94.6
2026-04-27,10.550000190734863,10.600000381469727,10.550000190734863,10.5600004196167,12673970,0.0,0.0,0.0,93.92,94.37
2026-04-28,10.609999656677246,10.649999618530273,10.609999656677246,10.630000114440918,7633628,0.0,0.0,0.0,94.56,94.43
2026-04-29,10.520000457763672,10.579999923706055,10.5,10.569999694824219,8385200,0.0,0.0,0.0,90.57,93.15
2026-04-30,10.649999618530273,10.720000267028809,10.609999656677246,10.619999885559082,7722386,0.0,0.0,0.0,86.77,91.02
2026-05-04,10.699999809265137,10.760000228881836,10.649999618530273,10.75,11671770,0.0,0.0,0.0,90.51,90.85
2026-05-05,10.729999542236328,10.739999771118164,10.680000305175781,10.720000267028809,6577572,0.0,0.0,0.0,91.01,90.91
2026-05-06,10.84000015258789,10.84000015258789,10.789999961853027,10.829999923706055,8518236,0.0,0.0,0.0,93.38,91.73
2026-05-07,11.010000228881836,11.050000190734863,11.0,11.029999732971191,6875534,0.0,0.0,0.0,94.63,92.7
2026-05-08,11.039999961853027,11.100000381469727,11.039999961853027,11.069999694824219,6556741,0.0,0.0,0.0,94.75,93.38
2026-05-11,11.170000076293945,11.270000457763672,11.170000076293945,11.25,8627044,0.0,0.0,0.0,95.64,94.13
2026-05-12,11.25,11.25,11.180000305175781,11.210000038146973,7812344,0.0,0.0,0.0,94.49,94.25
2026-05-13,11.180000305175781,11.239999771118164,11.180000305175781,11.220000267028809,8610235,0.0,0.0,0.0,93.8,94.1
2026-05-14,11.4399995803833,11.449999809265137,11.390000343322754,11.40999984741211,5842398,0.0,0.0,0.0,94.2,94.14
2026-05-15,11.520000457763672,11.550000190734863,11.380000114440918,11.399999618530273,7808205,0.0,0.0,0.0,90.39,92.89
2026-05-18,11.220000267028809,11.300000190734863,11.199999809265137,11.260000228881836,6483515,0.0,0.0,0.0,80.87,88.88
2026-05-19,11.25,11.25,11.149999618530273,11.170000076293945,6559168,0.0,0.0,0.0,64.22,80.66
2026-05-20,11.119999885559082,11.15999984741211,11.100000381469727,11.119999885559082,5488315,0.0,0.0,0.0,48.04,69.79
2026-05-21,11.229999542236328,11.329999923706055,11.229999542236328,11.319999694824219,5212369,0.0,0.0,0.0,48.32,62.63
2026-05-22,11.34000015258789,11.359999656677246,11.329999923706055,11.34000015258789,4968886,0.0,0.0,0.0,49.99,58.42
2026-05-25,11.449999809265137,11.470000267028809,11.420000076293945,11.430000305175781,7556119,0.0,0.0,0.0,57.77,58.2
2026-05-26,11.369999885559082,11.420000076293945,11.350000381469727,11.380000114440918,5467787,0.0,0.0,0.0,59.26,58.55
2026-05-27,11.40999984741211,11.430000305175781,11.350000381469727,11.359999656677246,8332111,0.0,0.0,0.0,58.76,58.62
2026-05-28,11.4399995803833,11.449999809265137,11.319999694824219,11.34000015258789,8637263,0.0,0.0,0.0,60.8,59.35
2026-05-29,11.5,11.550000190734863,11.479999542236328,11.539999961853027,6840205,0.0,0.0,0.0,73.12,63.94
2026-06-01,11.59000015258789,11.6899995803833,11.59000015258789,11.680000305175781,9551454,0.0,0.0,0.0,81.52,69.8
2026-06-02,11.680000305175781,11.710000038146973,11.630000114440918,11.710000038146973,4273458,0.0,0.0,0.0,87.68,75.76
2026-06-03,11.75,11.770000457763672,11.720000267028809,11.739999771118164,5240794,0.0,0.0,0.0,89.56,80.36
2026-06-04,11.630000114440918,11.630000114440918,11.5,11.529999732971191,5838552,0.0,0.0,0.0,75.26,78.66
2026-06-05,11.489999771118164,11.5,11.449999809265137,11.489999771118164,3651806,0.0,0.0,0.0,62.77,73.36
