date,open,high,low,close,volume,dividends,stock_splits,kd_k,kd_d
2026-01-20,364.67999267578125,381.55999755859375,361.3500061035156,365.0,49744900,0.0,0.0,78.01,78.34
2026-01-21,372.8500061035156,394.20001220703125,366.7300109863281,389.1099853515625,56712800,0.0,0.0,83.01,79.9
2026-01-22,396.6400146484375,397.7799987792969,376.9200134277344,397.5799865722656,39607600,0.0,0.0,88.58,82.79
2026-01-23,397.1600036621094,412.42999267578125,390.739990234375,399.6499938964844,35404200,0.0,0.0,87.33,84.3
2026-01-26,395.5,398.0,384.29998779296875,389.0899963378906,29193900,0.0,0.0,82.32,83.64
2026-01-27,404.6099853515625,416.45001220703125,399.6000061035156,410.239990234375,36212100,0.0,0.0,85.86,84.38
2026-01-28,422.44000244140625,438.94000244140625,417.0,435.2799987792969,42725700,0.0,0.0,89.39,86.05
2026-01-29,439.3699951171875,444.7099914550781,417.70001220703125,435.7900085449219,42675700,0.0,0.0,89.72,87.27
2026-01-30,446.4700012207031,455.5,407.1300048828125,414.8800048828125,51022900,0.0,0.0,78.76,84.44
2026-02-02,412.17999267578125,442.42999267578125,410.0,437.79998779296875,37771200,0.0,0.0,79.2,82.69
2026-02-03,442.1600036621094,442.29998779296875,407.5299987792969,419.44000244140625,42763300,0.0,0.0,70.83,78.74
2026-02-04,410.5899963378906,413.0,363.8999938964844,379.3999938964844,58074900,0.0,0.0,52.86,70.11
2026-02-05,369.6199951171875,390.92999267578125,366.0,382.8900146484375,38899500,0.0,0.0,42.15,60.79
2026-02-06,377.9700012207031,396.6499938964844,372.8699951171875,394.69000244140625,37196000,0.0,0.0,39.31,53.63
2026-02-09,380.69000244140625,391.80999755859375,370.67999267578125,383.5,31009600,0.0,0.0,33.34,46.87
2026-02-10,375.989990234375,382.7900085449219,366.05999755859375,373.25,35433800,0.0,0.0,25.63,39.79
2026-02-11,395.3900146484375,414.1600036621094,386.57000732421875,410.3399963378906,48475000,0.0,0.0,33.98,37.85
2026-02-12,422.25,438.7699890136719,411.1600036621094,413.9700012207031,45639100,0.0,0.0,43.91,39.87
2026-02-13,405.19000244140625,420.8800048828125,392.7099914550781,411.6600036621094,33807600,0.0,0.0,49.58,43.11
2026-02-17,400.95001220703125,413.6600036621094,395.29998779296875,399.7799987792969,28549500,0.0,0.0,49.03,45.08
2026-02-18,399.5,427.8500061035156,394.6000061035156,420.95001220703125,32306600,0.0,0.0,57.86,49.34
2026-02-19,415.80999755859375,420.32000732421875,407.739990234375,417.3500061035156,21651300,0.0,0.0,62.08,53.59
2026-02-20,415.17999267578125,430.57000732421875,415.1499938964844,428.1700134277344,29894900,0.0,0.0,69.86,59.01
2026-02-23,422.30999755859375,431.70001220703125,415.29998779296875,420.9700012207031,25426600,0.0,0.0,71.75,63.26
2026-02-24,429.2200012207031,436.2699890136719,411.2799987792969,418.010009765625,33389200,0.0,0.0,67.91,64.81
2026-02-25,426.5,436.8900146484375,423.0,429.0,27296300,0.0,0.0,71.54,67.05
2026-02-26,424.8399963378906,434.0,401.9599914550781,415.55999755859375,35433500,0.0,0.0,64.93,66.34
2026-02-27,401.80999755859375,417.9599914550781,401.17999267578125,412.3699951171875,28653900,0.0,0.0,57.29,63.33
2026-03-02,401.4700012207031,417.6099853515625,397.0,412.6700134277344,30049200,0.0,0.0,52.44,59.7
2026-03-03,386.54998779296875,390.0899963378906,374.54998779296875,379.67999267578125,39010900,0.0,0.0,37.7,52.37
2026-03-04,393.6400146484375,407.8800048828125,387.6099853515625,400.7699890136719,32644900,0.0,0.0,39.15,47.96
2026-03-05,398.6000061035156,404.5299987792969,380.29998779296875,397.04998779296875,29960100,0.0,0.0,38.13,44.69
2026-03-06,380.1400146484375,391.17999267578125,367.45001220703125,370.29998779296875,34458800,0.0,0.0,26.79,38.72
2026-03-09,363.9599914550781,390.0,357.6700134277344,389.32000732421875,35547200,0.0,0.0,31.18,36.21
2026-03-10,394.010009765625,415.30999755859375,393.6400146484375,403.1099853515625,33745400,0.0,0.0,40.63,37.68
2026-03-11,410.7699890136719,422.75,405.7900085449219,418.69000244140625,30191400,0.0,0.0,58.34,44.57
2026-03-12,410.0,413.7300109863281,396.6700134277344,405.3500061035156,31720900,0.0,0.0,63.31,50.82
2026-03-13,413.75,429.3500061035156,413.0,426.1300048828125,39261000,0.0,0.0,74.05,58.56
2026-03-16,446.1600036621094,454.8599853515625,437.75,441.79998779296875,43067600,0.0,0.0,78.22,65.11
2026-03-17,452.5400085449219,462.7300109863281,445.1400146484375,461.69000244140625,43017900,0.0,0.0,85.15,71.79
2026-03-18,464.760009765625,471.3399963378906,458.29998779296875,461.7300109863281,58973700,0.0,0.0,87.28,76.95
2026-03-19,424.9700012207031,457.2200012207031,421.1099853515625,444.2699890136719,74591900,0.0,0.0,83.58,79.16
2026-03-20,443.9200134277344,449.1000061035156,415.3599853515625,422.8999938964844,63876800,0.0,0.0,68.27,75.53
2026-03-23,426.1449890136719,444.2699890136719,401.5199890136719,406.7300109863281,47480894,0.0,0.0,50.01,67.02
