date,open,high,low,close,volume,dividends,stock_splits,capital_gains,kd_k,kd_d
2025-12-24,35.73139791277964,35.79981111998932,35.67275642306841,35.721622467041016,24536310,0.0,0.0,0.0,50.0,50.0
2025-12-26,35.760714831243725,35.7802619934082,35.67275446562355,35.7802619934082,31955828,0.0,0.0,0.0,50.0,50.0
2025-12-29,35.780261802022984,35.94640708717242,35.780261802022984,35.89754104614258,34991694,0.0,0.0,0.0,50.0,50.0
2025-12-30,35.88777063684272,35.88777063684272,35.760715942943804,35.85844802856445,32032624,0.0,0.0,0.0,50.0,50.0
2025-12-31,35.85844672202273,35.92685992511249,35.81935612614283,35.89754104614258,29741773,0.0,0.0,0.0,50.0,50.0
2026-01-02,35.93663748186509,36.249384636720706,35.93663748186509,36.17119598388672,54418981,0.0,0.0,0.0,50.0,50.0
2026-01-05,36.327569449374735,36.493718472014905,36.25915624247588,36.28847885131836,80814823,0.0,0.0,0.0,50.0,50.0
2026-01-06,36.308023546103314,36.48394427423775,36.308023546103314,36.41552734375,59509756,0.0,0.0,0.0,50.0,50.0
2026-01-07,36.493715511256624,36.86510412446235,36.483943794595355,36.76736831665039,82945251,0.0,0.0,0.0,63.93,54.64
2026-01-08,36.767369585493384,36.84555823444124,36.54258281212827,36.562129974365234,62321611,0.0,0.0,0.0,67.49,58.93
2026-01-09,36.5621284365582,36.69895483822203,36.32756622782032,36.5523567199707,37923716,0.0,0.0,0.0,68.88,62.25
2026-01-12,36.79669115517726,36.894423235365714,36.767368548528815,36.81623458862305,45367756,0.0,0.0,0.0,76.96,67.15
2026-01-13,37.04102474790911,37.1387568272111,36.816234254682826,36.88465118408203,64650986,0.0,0.0,0.0,78.22,70.84
2026-01-14,36.95306466071589,37.1192099424158,36.95306466071589,37.09966278076172,51069293,0.0,0.0,0.0,84.4,75.36
2026-01-15,37.119210174190115,37.148529052734375,37.0605686888617,37.148529052734375,51889651,0.0,0.0,0.0,89.6,80.1
2026-01-16,37.23649065612041,37.43195855214856,37.23649065612041,37.39286422729492,62522581,0.0,0.0,0.0,91.91,84.04
2026-01-19,37.39286273268324,37.59810606584112,37.31467781434109,37.54923629760742,80763523,0.0,0.0,0.0,93.32,87.13
2026-01-20,37.51014667208067,37.66652024104663,37.39286369917622,37.57855987548828,85492094,0.0,0.0,0.0,93.36,89.21
2026-01-21,37.51991868783998,37.656745095744874,37.226718709723784,37.343997955322266,151198982,0.0,0.0,0.0,87.54,88.65
2026-01-22,37.90999984741211,37.939998626708984,37.7400016784668,37.7599983215332,94692758,0.866,0.0,0.0,86.58,87.96
2026-01-23,37.97999954223633,38.08000183105469,37.650001525878906,37.72999954223633,85002349,0.0,0.0,0.0,81.82,85.91
2026-01-26,37.880001068115234,38.22999954223633,37.849998474121094,38.22999954223633,89376380,0.0,0.0,0.0,87.88,86.57
2026-01-27,38.380001068115234,38.65999984741211,38.380001068115234,38.5099983215332,89822793,0.0,0.0,0.0,88.79,87.31
2026-01-28,38.70000076293945,38.790000915527344,38.52000045776367,38.619998931884766,55331192,0.0,0.0,0.0,88.9,87.84
2026-01-29,38.56999969482422,38.56999969482422,38.16999816894531,38.2599983215332,56257617,0.0,0.0,0.0,81.3,85.66
2026-01-30,37.97999954223633,37.97999954223633,37.5,37.58000183105469,83636801,0.0,0.0,0.0,61.73,77.69
2026-02-02,37.279998779296875,37.33000183105469,37.0,37.150001525878906,84567947,0.0,0.0,0.0,43.95,66.44
2026-02-03,37.56999969482422,37.7400016784668,37.400001525878906,37.630001068115234,35952190,0.0,0.0,0.0,41.03,57.97
2026-02-04,37.58000183105469,37.849998474121094,37.40999984741211,37.84000015258789,28599526,0.0,0.0,0.0,43.0,52.98
2026-02-05,37.59000015258789,37.790000915527344,37.5,37.54999923706055,36181641,0.0,0.0,0.0,38.91,48.29
2026-02-06,37.439998626708984,37.599998474121094,37.09000015258789,37.52000045776367,39114504,0.0,0.0,0.0,35.62,44.07
2026-02-09,38.15999984741211,38.20000076293945,37.939998626708984,38.029998779296875,66449128,0.0,0.0,0.0,42.93,43.69
2026-02-10,38.36000061035156,38.41999816894531,38.279998779296875,38.34000015258789,73816311,0.0,0.0,0.0,57.07,48.15
2026-02-11,38.38999938964844,38.77000045776367,38.38999938964844,38.70000076293945,119730309,0.0,0.0,0.0,70.06,55.45
2026-02-23,38.970001220703125,39.5099983215332,38.970001220703125,39.130001068115234,99724641,0.0,0.0,0.0,74.99,61.97
2026-02-24,39.27000045776367,39.7599983215332,39.22999954223633,39.720001220703125,87779792,0.0,0.0,0.0,82.83,68.92
2026-02-25,39.810001373291016,40.29999923706055,39.810001373291016,40.04999923706055,84947316,0.0,0.0,0.0,85.96,74.6
2026-02-26,40.04999923706055,40.36000061035156,39.95000076293945,40.290000915527344,57127391,0.0,0.0,0.0,89.92,79.71
2026-03-02,39.529998779296875,40.0099983215332,39.529998779296875,39.900001525878906,71484582,0.0,0.0,0.0,88.59,82.67
2026-03-03,39.84000015258789,39.9900016784668,39.130001068115234,39.130001068115234,88593355,0.0,0.0,0.0,75.45,80.26
2026-03-04,38.5,38.54999923706055,37.70000076293945,37.7400016784668,167482841,0.0,0.0,0.0,50.8,70.44
2026-03-05,38.5,38.75,38.119998931884766,38.5,53267764,0.0,0.0,0.0,43.89,61.59
2026-03-06,38.29999923706055,38.7400016784668,38.099998474121094,38.630001068115234,35583137,0.0,0.0,0.0,40.92,54.7
2026-03-09,37.279998779296875,37.58000183105469,36.5,37.58000183105469,147432305,0.0,0.0,0.0,36.6,48.67
2026-03-10,38.47999954223633,38.4900016784668,37.63999938964844,37.880001068115234,46986922,0.0,0.0,0.0,36.32,44.55
2026-03-11,38.25,38.709999084472656,38.25,38.63999938964844,44233813,0.0,0.0,0.0,42.69,43.93
2026-03-12,38.54999923706055,38.75,38.33000183105469,38.529998779296875,26637056,0.0,0.0,0.0,47.74,45.2
2026-03-13,38.189998626708984,38.650001525878906,38.189998626708984,38.5,30569167,0.0,0.0,0.0,50.93,47.11
2026-03-16,38.650001525878906,38.90999984741211,38.58000183105469,38.810001373291016,36694731,0.0,0.0,0.0,65.9,53.38
2026-03-17,38.900001525878906,39.18000030517578,38.900001525878906,39.130001068115234,31768548,0.0,0.0,0.0,76.65,61.13
