date,open,high,low,close,volume,dividends,stock_splits,capital_gains,kd_k,kd_d
2025-10-21,10.0,10.0,10.0,10.0,0,0.0,0.0,0.0,50.0,50.0
2025-10-22,10.0,10.0,10.0,10.0,0,0.0,0.0,0.0,50.0,50.0
2025-10-23,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,0,0.0,0.0,0.0,50.0,50.0
2025-10-27,10.050000190734863,10.050000190734863,10.050000190734863,10.050000190734863,0,0.0,0.0,0.0,50.0,50.0
2025-10-28,10.079999923706055,10.079999923706055,10.079999923706055,10.079999923706055,0,0.0,0.0,0.0,50.0,50.0
2025-10-29,10.210000038146973,10.210000038146973,10.210000038146973,10.210000038146973,0,0.0,0.0,0.0,50.0,50.0
2025-10-30,10.109999656677246,10.109999656677246,10.109999656677246,10.109999656677246,0,0.0,0.0,0.0,50.0,50.0
2025-10-31,10.180000305175781,10.180000305175781,10.180000305175781,10.180000305175781,0,0.0,0.0,0.0,50.0,50.0
2025-11-03,10.25,10.25,10.25,10.25,0,0.0,0.0,0.0,66.67,55.56
2025-11-04,9.9399995803833,9.9399995803833,9.9399995803833,9.9399995803833,0,0.0,0.0,0.0,44.44,51.85
2025-11-05,9.989999771118164,10.199999809265137,9.979999542236328,10.1899995803833,106890385,0.0,0.0,0.0,56.51,53.41
2025-11-06,10.119999885559082,10.140000343322754,10.069999694824219,10.100000381469727,70953665,0.0,0.0,0.0,54.88,53.9
2025-11-07,10.0,10.010000228881836,9.960000038146973,9.970000267028809,53685253,0.0,0.0,0.0,39.81,49.2
2025-11-10,10.039999961853027,10.100000381469727,10.039999961853027,10.09000015258789,30885188,0.0,0.0,0.0,42.67,47.02
2025-11-11,10.210000038146973,10.300000190734863,10.210000038146973,10.220000267028809,42207298,0.0,0.0,0.0,54.37,49.47
2025-11-12,10.149999618530273,10.15999984741211,10.130000114440918,10.149999618530273,22789158,0.0,0.0,0.0,55.69,51.55
2025-11-13,10.140000343322754,10.15999984741211,10.130000114440918,10.140000343322754,16061605,0.0,0.0,0.0,55.65,52.91
2025-11-14,9.880000114440918,9.880000114440918,9.760000228881836,9.8100004196167,78534650,0.0,0.0,0.0,40.18,48.67
2025-11-17,9.800000190734863,9.819999694824219,9.75,9.819999694824219,32529293,0.0,0.0,0.0,31.03,42.79
2025-11-18,9.760000228881836,9.770000457763672,9.609999656677246,9.640000343322754,33162884,0.0,0.0,0.0,22.14,35.91
2025-11-19,9.5600004196167,9.59000015258789,9.520000457763672,9.539999961853027,19157129,0.0,0.0,0.0,15.61,29.14
2025-11-20,9.9399995803833,9.960000038146973,9.869999885559082,9.960000038146973,24367046,0.0,0.0,0.0,29.21,29.17
2025-11-21,9.479999542236328,9.550000190734863,9.3100004196167,9.369999885559082,61553924,0.0,0.0,0.0,21.49,26.61
2025-11-24,9.470000267028809,9.489999771118164,9.319999694824219,9.350000381469727,19554291,0.0,0.0,0.0,15.9,23.04
2025-11-25,9.609999656677246,9.640000343322754,9.569999694824219,9.619999885559082,33237313,0.0,0.0,0.0,22.76,22.94
2025-11-26,9.680000305175781,9.729999542236328,9.680000305175781,9.729999542236328,12599534,0.0,0.0,0.0,36.71,27.53
2025-11-27,9.8100004196167,9.859999656677246,9.8100004196167,9.859999656677246,11499623,0.0,0.0,0.0,52.68,35.91
2025-11-28,9.899999618530273,9.949999809265137,9.869999885559082,9.949999809265137,11549300,0.0,0.0,0.0,67.94,46.59
2025-12-01,9.949999809265137,9.949999809265137,9.850000381469727,9.850000381469727,13156999,0.0,0.0,0.0,72.99,55.39
2025-12-02,9.819999694824219,9.899999618530273,9.819999694824219,9.829999923706055,8239693,0.0,0.0,0.0,75.32,62.03
2025-12-03,9.880000114440918,9.899999618530273,9.859999656677246,9.880000114440918,8576885,0.0,0.0,0.0,79.9,67.99
2025-12-04,9.859999656677246,9.859999656677246,9.819999694824219,9.819999694824219,7468300,0.0,0.0,0.0,79.72,71.9
2025-12-05,9.90999984741211,10.0,9.890000343322754,9.989999771118164,16655825,0.0,0.0,0.0,85.71,76.5
2025-12-08,10.020000457763672,10.029999732971191,9.989999771118164,10.010000228881836,12560009,0.0,0.0,0.0,88.57,80.52
2025-12-09,10.0600004196167,10.109999656677246,10.0600004196167,10.100000381469727,21163997,0.0,0.0,0.0,91.27,84.11
2025-12-10,10.149999618530273,10.1899995803833,10.140000343322754,10.180000305175781,16242348,0.0,0.0,0.0,93.28,87.16
2025-12-11,10.210000038146973,10.279999732971191,10.100000381469727,10.149999618530273,20670882,0.0,0.0,0.0,86.1,86.81
2025-12-12,10.199999809265137,10.229999542236328,10.199999809265137,10.210000038146973,11361796,0.0,0.0,0.0,85.66,86.42
2025-12-15,9.90999984741211,9.920000076293945,9.850000381469727,9.880000114440918,39696292,0.0,0.0,0.0,61.45,78.1
2025-12-16,9.75,9.75,9.640000343322754,9.6899995803833,33099100,0.0,0.0,0.0,43.57,66.59
2025-12-17,9.670000076293945,9.680000305175781,9.649999618530273,9.65999984741211,14454553,0.0,0.0,0.0,30.09,54.42
2025-12-18,9.5600004196167,9.569999694824219,9.5,9.510000228881836,19931828,0.0,0.0,0.0,20.49,43.11
2025-12-19,9.640000343322754,9.729999542236328,9.630000114440918,9.720000267028809,11339700,0.0,0.0,0.0,23.06,36.43
2025-12-22,9.970000267028809,10.09000015258789,9.970000267028809,10.09000015258789,28661334,0.0,0.0,0.0,40.59,37.81
2025-12-23,10.109999656677246,10.149999618530273,10.100000381469727,10.119999885559082,21551895,0.0,0.0,0.0,53.55,43.06
2025-12-24,10.15999984741211,10.180000305175781,10.130000114440918,10.149999618530273,19611122,0.0,0.0,0.0,65.38,50.5
2025-12-26,10.229999542236328,10.260000228881836,10.229999542236328,10.239999771118164,27392666,0.0,0.0,0.0,76.04,59.02
2025-12-29,10.239999771118164,10.239999771118164,10.170000076293945,10.180000305175781,22426218,0.0,0.0,0.0,80.52,66.18
2025-12-30,10.119999885559082,10.130000114440918,10.069999694824219,10.119999885559082,19341328,0.0,0.0,0.0,80.87,71.08
2025-12-31,10.100000381469727,10.100000381469727,10.069999694824219,10.079999923706055,17504998,0.0,0.0,0.0,79.35,73.84
2026-01-02,10.069999694824219,10.119999885559082,10.039999961853027,10.119999885559082,17229159,0.0,0.0,0.0,78.83,75.5
2026-01-05,10.319999694824219,10.420000076293945,10.319999694824219,10.399999618530273,47588979,0.0,0.0,0.0,84.4,78.47
2026-01-06,10.390000343322754,10.479999542236328,10.390000343322754,10.479999542236328,18346635,0.0,0.0,0.0,89.6,82.18
2026-01-07,10.760000228881836,10.850000381469727,10.710000038146973,10.710000038146973,22866324,0.0,0.0,0.0,87.31,83.89
2026-01-08,10.699999809265137,10.770000457763672,10.680000305175781,10.6899995803833,11248000,0.0,0.0,0.0,84.95,84.24
2026-01-09,10.550000190734863,10.550000190734863,10.4399995803833,10.489999771118164,13586253,0.0,0.0,0.0,75.15,81.21
2026-01-12,10.6899995803833,10.699999809265137,10.630000114440918,10.649999618530273,9748990,0.0,0.0,0.0,75.21,79.21
2026-01-13,10.819999694824219,10.850000381469727,10.800000190734863,10.829999923706055,17575389,0.0,0.0,0.0,82.65,80.36
2026-01-14,10.970000267028809,11.069999694824219,10.970000267028809,11.069999694824219,15494666,0.0,0.0,0.0,88.43,83.05
2026-01-15,10.930000305175781,10.9399995803833,10.869999885559082,10.90999984741211,19064155,0.0,0.0,0.0,85.18,83.76
2026-01-16,11.029999732971191,11.100000381469727,11.010000228881836,11.100000381469727,16900335,0.0,0.0,0.0,90.12,85.88
2026-01-19,11.100000381469727,11.100000381469727,10.989999771118164,11.010000228881836,14146386,0.0,0.0,0.0,88.87,86.87
2026-01-20,10.960000038146973,11.050000190734863,10.960000038146973,11.020000457763672,9450781,0.0,0.0,0.0,88.54,87.43
2026-01-21,11.029999732971191,11.199999809265137,11.029999732971191,11.170000076293945,23788582,0.0,0.0,0.0,91.04,88.63
2026-01-22,11.420000076293945,11.529999732971191,11.399999618530273,11.520000457763672,21164883,0.0,0.0,0.0,93.66,90.31
2026-01-23,11.479999542236328,11.479999542236328,11.380000114440918,11.420000076293945,27519865,0.0,0.0,0.0,90.75,90.46
2026-01-26,11.199999809265137,11.300000190734863,11.199999809265137,11.25,18494100,0.0,0.0,0.0,79.69,86.87
2026-01-27,11.279999732971191,11.329999923706055,11.260000228881836,11.319999694824219,13997537,0.0,0.0,0.0,75.85,83.2
2026-01-28,11.579999923706055,11.680000305175781,11.579999923706055,11.680000305175781,20767841,0.0,0.0,0.0,83.9,83.43
2026-01-29,11.9399995803833,11.949999809265137,11.739999771118164,11.84000015258789,26110160,0.0,0.0,0.0,85.57,84.14
2026-01-30,11.8100004196167,11.869999885559082,11.680000305175781,11.850000381469727,30239439,0.0,0.0,0.0,87.01,85.1
2026-02-02,11.680000305175781,11.680000305175781,11.279999732971191,11.380000114440918,34386659,0.0,0.0,0.0,70.69,80.29
2026-02-03,11.859999656677246,12.0,11.829999923706055,11.989999771118164,36304658,0.0,0.0,0.0,80.04,80.21
2026-02-04,11.930000305175781,12.109999656677246,11.899999618530273,12.09000015258789,32022521,0.0,0.0,0.0,85.96,82.13
2026-02-05,11.649999618530273,11.6899995803833,11.460000038146973,11.5,53527201,0.0,0.0,0.0,68.3,77.52
2026-02-06,11.15999984741211,11.319999694824219,11.140000343322754,11.220000267028809,28348252,0.0,0.0,0.0,48.28,67.77
2026-02-09,11.890000343322754,11.890000343322754,11.800000190734863,11.859999656677246,29472018,0.0,0.0,0.0,56.93,64.16
2026-02-10,12.029999732971191,12.100000381469727,12.020000457763672,12.0600004196167,18350324,0.0,0.0,0.0,69.57,65.96
2026-02-11,11.989999771118164,12.029999732971191,11.899999618530273,12.0,19651442,0.0,0.0,0.0,75.93,69.28
2026-02-23,12.399999618530273,12.649999618530273,12.399999618530273,12.550000190734863,29880724,0.0,0.0,0.0,81.75,73.44
2026-02-24,12.720000267028809,13.029999732971191,12.720000267028809,13.020000457763672,36958117,0.0,0.0,0.0,87.66,78.18
2026-02-25,13.25,13.25,13.079999923706055,13.149999618530273,55502184,0.0,0.0,0.0,90.19,82.18
2026-02-26,13.199999809265137,13.25,13.100000381469727,13.25,30830908,0.0,0.0,0.0,93.46,85.94
2026-03-02,12.800000190734863,13.09000015258789,12.789999961853027,12.989999771118164,43873275,0.0,0.0,0.0,91.53,87.81
2026-03-03,13.260000228881836,13.319999694824219,12.979999542236328,13.010000228881836,34169846,0.0,0.0,0.0,87.56,87.72
2026-03-04,12.59000015258789,12.59000015258789,12.15999984741211,12.1899995803833,61672835,0.0,0.0,0.0,65.18,80.21
2026-03-05,12.739999771118164,12.850000381469727,12.579999923706055,12.670000076293945,23198731,0.0,0.0,0.0,61.53,73.98
2026-03-06,12.470000267028809,12.5,12.300000190734863,12.470000267028809,19174102,0.0,0.0,0.0,49.93,65.96
2026-03-09,11.449999809265137,11.479999542236328,11.3100004196167,11.359999656677246,44989744,0.0,0.0,0.0,34.11,55.35
2026-03-10,12.180000305175781,12.369999885559082,12.15999984741211,12.289999961853027,31448991,0.0,0.0,0.0,38.99,49.9
2026-03-11,12.630000114440918,12.9399995803833,12.630000114440918,12.880000114440918,26343810,0.0,0.0,0.0,52.03,50.61
2026-03-12,12.670000076293945,12.800000190734863,12.600000381469727,12.640000343322754,25190443,0.0,0.0,0.0,56.74,52.65
2026-03-13,12.380000114440918,12.649999618530273,12.380000114440918,12.579999923706055,17840102,0.0,0.0,0.0,58.89,54.73
2026-03-16,12.739999771118164,12.779999732971191,12.609999656677246,12.65999984741211,17245959,0.0,0.0,0.0,66.87,58.78
2026-03-17,12.8100004196167,12.890000343322754,12.75,12.800000190734863,19768999,0.0,0.0,0.0,75.05,64.2
2026-03-18,13.0600004196167,13.239999771118164,13.0600004196167,13.210000038146973,31494687,0.0,0.0,0.0,82.85,70.42
2026-03-19,13.09000015258789,13.279999732971191,13.069999694824219,13.199999809265137,28508959,0.0,0.0,0.0,87.21,76.02
2026-03-20,13.329999923706055,13.479999542236328,13.260000228881836,13.40999984741211,27580606,0.0,0.0,0.0,89.71,80.58
2026-03-23,12.670000076293945,12.920000076293945,12.600000381469727,12.760000228881836,48977886,0.0,0.0,0.0,71.32,77.49
2026-03-24,13.0,13.010000228881836,12.579999923706055,12.680000305175781,25002589,0.0,0.0,0.0,56.64,70.54
2026-03-25,13.199999809265137,13.350000381469727,13.199999809265137,13.350000381469727,30401287,0.0,0.0,0.0,67.15,69.41
2026-03-26,13.399999618530273,13.430000305175781,13.210000038146973,13.220000267028809,21707599,0.0,0.0,0.0,68.47,69.1
2026-03-27,12.65999984741211,12.90999984741211,12.600000381469727,12.899999618530273,44715228,0.0,0.0,0.0,57.5,65.23
2026-03-30,12.430000305175781,12.550000190734863,12.380000114440918,12.539999961853027,28305889,0.0,0.0,0.0,43.18,57.88
2026-03-31,12.279999732971191,12.279999732971191,11.850000381469727,11.850000381469727,54745284,0.0,0.0,0.0,28.79,48.18
2026-04-01,12.369999885559082,12.460000038146973,12.3100004196167,12.4399995803833,23265391,0.0,0.0,0.0,31.26,42.54
2026-04-02,12.859999656677246,12.899999618530273,12.329999923706055,12.449999809265137,32411126,0.0,0.0,0.0,33.5,39.53
2026-04-07,12.789999961853027,13.0,12.789999961853027,12.9399995803833,30929152,0.0,0.0,0.0,45.33,41.46
2026-04-08,13.800000190734863,14.34000015258789,13.800000190734863,14.34000015258789,67251321,0.0,0.0,0.0,63.55,48.82
2026-04-09,14.449999809265137,14.479999542236328,14.34000015258789,14.430000305175781,41670395,0.0,0.0,0.0,75.07,57.57
2026-04-10,14.869999885559082,14.989999771118164,14.760000228881836,14.979999542236328,63656596,0.0,0.0,0.0,83.27,66.14
2026-04-13,14.899999618530273,14.930000305175781,14.8100004196167,14.829999923706055,75831089,0.0,0.0,0.0,87.15,73.14
2026-04-14,15.270000457763672,15.720000267028809,15.260000228881836,15.670000076293945,92950653,0.0,0.0,0.0,91.0,79.1
2026-04-15,15.729999542236328,15.90999984741211,15.5,15.550000190734863,136585546,0.0,0.0,0.0,90.67,82.95
2026-04-16,15.449999809265137,15.5,15.300000190734863,15.479999542236328,82175218,0.0,0.0,0.0,89.78,85.23
2026-04-17,15.600000381469727,15.699999809265137,15.550000190734863,15.640000343322754,54922165,0.0,0.0,0.0,90.3,86.92
2026-04-20,15.760000228881836,15.770000457763672,15.65999984741211,15.720000267028809,53152339,0.0,0.0,0.0,90.53,88.12
2026-04-21,15.899999618530273,16.049999237060547,15.859999656677246,16.049999237060547,46358409,0.0,0.0,0.0,93.69,89.98
2026-04-22,16.15999984741211,16.290000915527344,16.059999465942383,16.270000457763672,38566416,0.0,0.0,0.0,95.36,91.77
2026-04-23,16.700000762939453,16.700000762939453,15.930000305175781,16.200000762939453,81107454,0.0,0.0,0.0,88.09,90.54
2026-04-24,16.530000686645508,16.670000076293945,16.5,16.610000610351562,38251952,0.0,0.0,0.0,89.97,90.35
2026-04-27,17.049999237060547,17.049999237060547,16.81999969482422,16.950000762939453,49987385,0.0,0.0,0.0,91.41,90.71
2026-04-28,16.799999237060547,16.90999984741211,16.780000686645508,16.809999465942383,39141090,0.0,0.0,0.0,89.7,90.37
2026-04-29,16.34000015258789,16.59000015258789,16.309999465942383,16.520000457763672,38158495,0.0,0.0,0.0,81.36,87.37
2026-04-30,17.059999465942383,17.18000030517578,16.940000534057617,17.040000915527344,45759729,0.0,0.0,0.0,84.5,86.41
2026-05-04,17.899999618530273,18.0,17.790000915527344,18.0,67828664,0.0,0.0,0.0,89.67,87.5
