date,open,high,low,close,volume,dividends,stock_splits,capital_gains
2026-01-23,618.949566020391,624.612469784726,617.8709699342951,621.935791015625,43645800,0.0,0.0,0.0
2026-01-26,622.425196766994,626.81961915323,621.3365426117721,624.67236328125,35983000,0.0,0.0,0.0
2026-01-27,628.1179690883873,631.2440322678261,626.5499998769385,630.335205078125,38997200,0.0,0.0,0.0
2026-01-28,634.6597767228699,635.7982947738302,631.014348844542,632.4225463867188,50691700,0.0,0.0,0.0
2026-01-29,631.8533057393616,632.8719797654484,617.4914101080947,628.6373291015625,79944000,0.0,0.0,0.0
2026-01-30,624.9220440060533,627.4688205124429,618.5200822009824,621.0868530273438,65650700,0.0,0.0,0.0
2026-02-02,617.9208683974972,627.6985176699922,617.8808797571519,625.3515014648438,49020300,0.0,0.0,0.0
2026-02-03,627.5087242048245,629.1866011443993,610.1905958568021,615.7435913085938,81234000,0.0,0.0,0.0
2026-02-04,614.2455284678144,614.3253838343164,599.7138024298947,604.9871826171875,81850700,0.0,0.0,0.0
2026-02-05,599.4541864003901,604.0483693053457,594.0110373128413,596.2781982421875,89354500,0.0,0.0,0.0
2026-02-06,599.434154665902,610.6399955270392,598.0159600076653,608.8822631835938,78019300,0.0,0.0,0.0
2026-02-09,606.7748955946631,615.6837064208919,604.3080353554789,613.54638671875,56797600,0.0,0.0,0.0
2026-02-10,614.5351423104305,616.2430108652889,610.2405694597212,610.699951171875,53938900,0.0,0.0,0.0
2026-02-11,615.6037921922693,616.7423712103644,606.9247331463698,612.337890625,58575100,0.0,0.0,0.0
2026-02-12,613.9358943887876,615.0344847338599,598.8149461335121,599.8836059570312,81378900,0.0,0.0,0.0
2026-02-13,599.673873409497,605.7162424752422,595.6689134343201,601.1619873046875,69237500,0.0,0.0,0.0
2026-02-17,597.626419057608,603.1894116444834,592.5927882610704,600.542724609375,69013800,0.0,0.0,0.0
2026-02-18,601.3517411914925,609.0021290003773,599.9634770047899,605.027099609375,64250700,0.0,0.0,0.0
2026-02-19,602.0508799312083,605.0570991965415,599.993476524114,602.7100219726562,60960800,0.0,0.0,0.0
2026-02-20,599.3642756707148,609.581373723881,598.4753818004266,608.0433349609375,74127300,0.0,0.0,0.0
2026-02-23,605.8460514657053,607.2443127599432,598.2955745850619,600.652587890625,63859100,0.0,0.0,0.0
2026-02-24,601.6414099286677,608.2230768722754,598.9747284234804,607.1044921875,55023700,0.0,0.0,0.0
2026-02-25,610.3004608891118,616.053216829597,610.2305417280922,615.9033813476562,55710700,0.0,0.0,0.0
2026-02-26,614.8148183820397,614.8148183820397,603.2193924504018,608.4727783203125,96178900,0.0,0.0,0.0
2026-02-27,602.2206376135266,607.5539396831472,601.4316544188312,606.5252075195312,68125200,0.0,0.0,0.0
2026-03-02,598.1058012495889,609.1518702196468,597.2369017749593,607.32421875,75264600,0.0,0.0,0.0
2026-03-03,595.5790600436336,603.1994564784976,591.1246545665933,600.8224487304688,97015500,0.0,0.0,0.0
2026-03-04,603.3991678160902,612.108218610738,602.6701065956436,609.9808959960938,70943900,0.0,0.0,0.0
2026-03-05,606.6350803018902,611.9883154244911,601.5015388569162,608.1431274414062,89602400,0.0,0.0,0.0
2026-03-06,599.5539822531658,605.2368188486739,597.5764953219963,598.9946899414062,86302300,0.0,0.0,0.0
2026-03-09,593.4816386137257,608.5027370453225,590.5853272955466,606.99462890625,93068200,0.0,0.0,0.0
2026-03-10,607.0146358319374,612.5176457382476,604.65756151405,607.004638671875,64078900,0.0,0.0,0.0
2026-03-11,608.1831666985171,611.6587648578186,604.2681201890963,606.9247436523438,60114800,0.0,0.0,0.0
2026-03-12,602.0009473234562,603.3792143506387,596.2981160455262,596.5078735351562,71836600,0.0,0.0,0.0
2026-03-13,598.9747313072235,602.8398528802119,591.8237748266745,592.9722900390625,63145500,0.0,0.0,0.0
2026-03-16,599.2843027330098,603.099499235842,598.3554812666724,599.6239013671875,49077200,0.0,0.0,0.0
2026-03-17,602.3804630878033,605.1369970937805,601.1120429286618,602.5502319335938,47106600,0.0,0.0,0.0
2026-03-18,600.7325461165636,602.400426051188,593.8112802396884,594.15087890625,56128000,0.0,0.0,0.0
2026-03-19,588.7676039624899,595.0496606380132,586.3406715242521,592.273193359375,75597600,0.0,0.0,0.0
2026-03-20,590.3156309505814,590.4254777892629,577.8113788279011,581.3269653320312,91964700,0.0,0.0,0.0
2026-03-23,590.52001953125,595.0800170898438,585.9600219726562,588.0,89936100,0.733,0.0,0.0
2026-03-24,584.8099975585938,587.9299926757812,581.9299926757812,583.97998046875,57750900,0.0,0.0,0.0
2026-03-25,589.1400146484375,591.3699951171875,585.6900024414062,587.8200073242188,60475500,0.0,0.0,0.0
2026-03-26,582.5999755859375,584.6300048828125,573.4299926757812,573.7899780273438,81492100,0.0,0.0,0.0
2026-03-27,570.8099975585938,571.02001953125,561.5700073242188,562.5800170898438,82702200,0.0,0.0,0.0
2026-03-30,567.3800048828125,568.0499877929688,555.5999755859375,558.280029296875,70602600,0.0,0.0,0.0
2026-03-31,564.2899780273438,578.6400146484375,564.2100219726562,577.1799926757812,95878000,0.0,0.0,0.0
2026-04-01,581.47998046875,587.739990234375,580.4199829101562,584.3099975585938,79435100,0.0,0.0,0.0
2026-04-02,573.969970703125,586.0499877929688,571.9199829101562,584.97998046875,50941700,0.0,0.0,0.0
2026-04-06,586.22998046875,590.6099853515625,584.6900024414062,588.5,35108500,0.0,0.0,0.0
2026-04-07,585.6400146484375,588.97998046875,578.4000244140625,588.5900268554688,49948200,0.0,0.0,0.0
2026-04-08,608.7100219726562,609.9000244140625,602.1199951171875,606.0900268554688,63086000,0.0,0.0,0.0
2026-04-09,605.9299926757812,610.5,603.030029296875,610.1900024414062,37837500,0.0,0.0,0.0
2026-04-10,611.8400268554688,613.6699829101562,609.5800170898438,611.0700073242188,34038500,0.0,0.0,0.0
2026-04-13,609.47998046875,626.739990234375,608.1099853515625,617.3900146484375,32972100,0.0,0.0,0.0
2026-04-14,620.219970703125,628.5999755859375,620.0999755859375,628.5999755859375,49921100,0.0,0.0,0.0
2026-04-15,629.0800170898438,637.8300170898438,628.2000122070312,637.4000244140625,50102400,0.0,0.0,0.0
2026-04-16,639.2100219726562,642.1799926757812,635.260009765625,640.469970703125,42320600,0.0,0.0,0.0
2026-04-17,645.5900268554688,650.0,644.0700073242188,648.8499755859375,53488900,0.0,0.0,0.0
2026-04-20,648.0399780273438,648.760009765625,642.52001953125,646.7899780273438,37138500,0.0,0.0,0.0
2026-04-21,648.4099731445312,650.2000122070312,642.2100219726562,644.3300170898438,39580500,0.0,0.0,0.0
2026-04-22,650.1500244140625,655.3300170898438,648.52001953125,655.1099853515625,37212800,0.0,0.0,0.0
