date,open,high,low,close,volume,dividends,stock_splits,capital_gains,kd_k,kd_d,bias_5,bias_10,bias_20
2026-01-27,26.26000022888184,28.709999084472656,25.11000061035156,26.059999465942383,549400,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0
2026-01-28,29.549999237060547,31.625,28.100000381469727,31.299999237060547,3173300,0.0,0.0,0.0,50.0,50.0,9.14,9.14,9.14
2026-01-29,32.40999984741211,33.5,28.71999931335449,32.9900016784668,7958100,0.0,0.0,0.0,50.0,50.0,9.54,9.54,9.54
2026-01-30,46.02999877929688,49.0099983215332,31.790000915527344,36.959999084472656,11480500,0.0,0.0,0.0,50.0,50.0,16.13,16.13,16.13
2026-02-02,38.91999816894531,49.43000030517578,38.0,48.38999938964844,10609200,0.0,0.0,0.0,50.0,50.0,37.71,37.71,37.71
2026-02-03,53.0,56.880001068115234,45.59999847412109,52.79999923706055,10191300,0.0,0.0,0.0,50.0,50.0,30.41,38.64,38.64
2026-02-04,46.45000076293945,47.744998931884766,35.540000915527344,36.02999877929688,12287800,0.0,0.0,0.0,50.0,50.0,-13.04,-4.66,-4.66
2026-02-05,33.20000076293945,40.970001220703125,33.150001525878906,34.81999969482422,13878900,0.0,0.0,0.0,50.0,50.0,-16.7,-6.95,-6.95
2026-02-06,39.56999969482422,39.630001068115234,34.72999954223633,37.59000015258789,10621200,0.0,0.0,0.0,46.43,48.81,-10.34,0.41,0.41
2026-02-09,36.70000076293945,38.20000076293945,31.89999961853028,35.70000076293945,6017500,0.0,0.0,0.0,39.75,45.79,-9.36,-4.2,-4.2
2026-02-10,34.400001525878906,35.29999923706055,30.3799991607666,30.59000015258789,5999300,0.0,0.0,0.0,28.72,40.1,-12.46,-18.9,-16.55
2026-02-11,34.75,38.5,34.22999954223633,36.88999938964844,10125300,0.0,0.0,0.0,27.33,35.84,5.05,-3.62,0.58
2026-02-12,42.09999847412109,45.380001068115234,38.98500061035156,40.84999847412109,11839300,0.0,0.0,0.0,31.39,34.36,12.46,4.58,10.41
2026-02-13,38.27000045776367,44.75,35.11000061035156,40.38999938964844,10816100,0.0,0.0,0.0,33.52,34.08,9.51,2.5,8.46
2026-02-17,38.13999938964844,40.494998931884766,35.41999816894531,35.72999954223633,7612200,0.0,0.0,0.0,32.62,33.59,-3.14,-6.32,-3.79
2026-02-18,34.619998931884766,38.70000076293945,33.70000076293945,36.83000183105469,10254600,0.0,0.0,0.0,36.08,34.42,-3.43,0.79,-0.78
2026-02-19,36.47999954223633,40.86000061035156,35.4900016784668,39.150001525878906,6939100,0.0,0.0,0.0,43.54,37.46,1.45,6.23,5.13
2026-02-20,38.61000061035156,42.880001068115234,38.53300094604492,42.7599983215332,6385800,0.0,0.0,0.0,56.54,43.82,9.72,13.58,13.89
2026-02-23,44.209999084472656,48.35900115966797,42.18000030517578,44.93000030517578,8652100,0.0,0.0,0.0,64.67,50.77,12.66,17.06,18.44
2026-02-24,47.29999923706055,47.36000061035156,37.7599983215332,41.27000045776367,17577600,0.0,0.0,0.0,60.33,53.95,0.69,5.99,8.32
2026-02-25,41.79999923706055,44.09000015258789,39.35300064086914,40.40999984741211,9811200,0.0,0.0,0.0,55.47,54.46,-3.1,1.22,4.1
2026-02-26,42.0,43.79999923706055,37.124000549316406,42.66999816894531,16330400,0.0,0.0,0.0,57.38,55.43,0.62,5.36,8.33
2026-02-27,39.75,44.0,38.79999923706055,40.52999877929688,7286600,0.0,0.0,0.0,53.78,54.88,-3.41,0.16,1.93
2026-03-02,38.220001220703125,42.29999923706055,35.81999969482422,38.58000183105469,8696100,0.0,0.0,0.0,46.95,52.24,-5.19,-4.23,-3.18
2026-03-03,33.900001525878906,35.25,30.790000915527344,31.75,9641900,0.0,0.0,0.0,33.12,45.87,-18.14,-20.4,-18.62
2026-03-04,34.2599983215332,36.52000045776367,33.02000045776367,35.27000045776367,8078900,0.0,0.0,0.0,30.58,40.77,-6.59,-11.23,-7.52
2026-03-05,35.0,36.09000015258789,30.90999984741211,31.690000534057617,7241800,0.0,0.0,0.0,22.1,34.55,-10.89,-18.71,-16.43
2026-03-06,29.665000915527344,32.130001068115234,27.25,27.25,7585200,0.0,0.0,0.0,14.73,27.94,-17.19,-27.21,-27.41
2026-03-09,26.280000686645508,33.722999572753906,26.200000762939453,33.64500045776367,13248000,0.0,0.0,0.0,23.69,26.53,5.4,-7.33,-9.91
2026-03-10,34.95000076293945,39.02000045776367,34.5,37.0099983215332,11092300,0.0,0.0,0.0,36.04,29.7,12.24,3.15,-1.07
2026-03-11,37.900001525878906,41.459999084472656,37.04999923706055,41.43999862670898,8318100,0.0,0.0,0.0,52.56,37.32,21.14,15.16,9.19
2026-03-12,40.2599983215332,40.935001373291016,36.0,36.81999969482422,7476600,0.0,0.0,0.0,57.03,43.89,4.5,4.02,-2.97
2026-03-13,38.34999847412109,42.97999954223633,37.33000183105469,42.0,10226900,0.0,0.0,0.0,69.41,52.4,10.0,18.16,10.51
2026-03-16,45.08000183105469,49.02000045776367,45.0,47.25,8895500,0.0,0.0,0.0,77.02,60.6,15.51,29.76,23.21
2026-03-17,49.0,49.400001525878906,45.90999984741211,49.31999969482422,7718200,0.0,0.0,0.0,84.56,68.59,13.73,29.21,26.37
2026-03-18,50.619998931884766,54.900001525878906,48.630001068115234,53.650001525878906,10236800,0.0,0.0,0.0,88.26,75.15,17.12,34.1,34.56
