date,open,high,low,close,volume,dividends,stock_splits,capital_gains
2024-04-25,487.3201427059018,492.2892075285067,485.670292465501,491.5277404785156,69122400,0.0,0.0,0.0
2024-04-26,494.3197628446228,497.7658932650639,493.6852119906925,496.1843872070313,64306100,0.0,0.0,0.0
2024-04-29,497.9709059194509,498.61522873285696,495.1983842873063,497.9416198730469,46415400,0.0,0.0,0.0
2024-04-30,496.4772740416634,497.45351534342734,490.0536193847656,490.0536193847656,77483600,0.0,0.0,0.0
2024-05-01,489.4678686577356,496.11606953951656,487.9937347584278,488.46234130859375,80242800,0.0,0.0,0.0
2024-05-02,492.17196991555153,493.8706497758126,487.6812546661218,493.0310668945313,62550200,0.0,0.0,0.0
2024-05-03,499.01547889074567,500.372438730604,496.4772456925896,499.1423950195313,72756700,0.0,0.0,0.0
2024-05-06,501.5439893363052,504.3360252733681,501.1046688154984,504.2969970703125,47264700,0.0,0.0,0.0
2024-05-07,505.2634287213709,506.2494419365131,504.1798152133592,504.8534240722656,52561300,0.0,0.0,0.0
2024-05-08,503.0179615757071,505.43902025772206,502.90081741915947,504.902099609375,42047200,0.0,0.0,0.0
2024-05-09,505.0876793386549,507.8504586322259,504.4336144152066,507.8113708496094,43643700,0.0,0.0,0.0
2024-05-10,509.4124711158648,510.2227680798631,507.2452440275092,508.4655456542969,52233200,0.0,0.0,0.0
2024-05-13,510.1445741767588,510.2519464031073,507.391566976992,508.5337524414063,36716400,0.0,0.0,0.0
2024-05-14,508.7289730186736,511.384379730676,508.1920523436628,510.866943359375,57535900,0.0,0.0,0.0
2024-05-15,513.336889820599,517.4859146210695,512.7023092523975,517.1930541992188,59504900,0.0,0.0,0.0
2024-05-16,517.2906967075278,518.8917465910545,515.9825072697596,516.1289672851562,50244800,0.0,0.0,0.0
2024-05-17,516.2461019816988,516.9392546781255,514.7915121402848,516.8709106445312,59187600,0.0,0.0,0.0
2024-05-20,516.9880819887991,518.930792527948,516.5975616577482,517.4664306640625,37764200,0.0,0.0,0.0
2024-05-21,516.7049957755823,518.8917666350982,516.4999636631139,518.7355346679688,33437000,0.0,0.0,0.0
2024-05-22,518.0424072439434,518.7550442398426,515.064823969773,517.2418823242188,48390000,0.0,0.0,0.0
2024-05-23,520.2974940619036,520.4048662857896,512.2532170997966,513.4638061523438,57211200,0.0,0.0,0.0
2024-05-24,515.3088952889863,517.6714419020187,514.3619699226733,516.8611450195312,41291100,0.0,0.0,0.0
2024-05-28,517.6714434796838,517.9057318355667,514.5864879004678,517.2223510742188,36269600,0.0,0.0,0.0
2024-05-29,513.1905202395113,514.7817983278129,512.8878878194378,513.6005249023438,45190300,0.0,0.0,0.0
2024-05-30,512.058043918065,512.7218807717095,508.9438321636688,510.1933898925781,46377600,0.0,0.0,0.0
2024-05-31,511.15004997548647,514.9671260573838,506.0442690419748,514.8402099609375,90785800,0.0,0.0,0.0
2024-06-03,516.4512383491438,516.7343269011582,510.1837257344974,515.2601928710938,46835700,0.0,0.0,0.0
2024-06-04,513.9519821715993,516.5780734778808,512.4876203186922,515.8361206054688,34632700,0.0,0.0,0.0
2024-06-05,518.1596136281009,521.9864628385163,516.1680432425981,521.9669189453125,47610400,0.0,0.0,0.0
2024-06-06,522.2695576901561,522.6991062505612,520.0242145910106,521.9571533203125,30808500,0.0,0.0,0.0
2024-06-07,520.980911626184,524.1342115774243,519.8875261250549,521.3226318359375,43224500,0.0,0.0,0.0
2024-06-10,520.5122296802525,523.2554648254413,519.9167369014993,522.9332885742188,35686100,0.0,0.0,0.0
2024-06-11,521.3811694677967,524.2513211148034,519.4091430834137,524.1927490234375,36383400,0.0,0.0,0.0
2024-06-12,528.7615289974312,531.1923600659605,527.4631115100716,528.4979248046875,63251300,0.0,0.0,0.0
2024-06-13,530.2455146530901,530.4212309464041,526.770097820224,529.5621337890625,44760900,0.0,0.0,0.0
2024-06-14,528.0293342324846,529.9134725597781,527.0237772162169,529.8842163085938,40089900,0.0,0.0,0.0
2024-06-17,529.2008719569648,535.4976399183048,528.7420075865693,534.1015625,55839500,0.0,0.0,0.0
2024-06-18,534.1600786870761,535.5854122094039,533.7403021449248,535.45849609375,41376400,0.0,0.0,0.0
2024-06-20,536.385998334327,537.0498352385172,532.2272010481894,534.0039672851562,70328200,0.0,0.0,0.0
2024-06-21,533.180367297688,534.4046057790133,531.8288032321234,533.2880859375,64338600,1.759,0.0,0.0
2024-06-24,533.1117619254674,535.6777608035513,531.4369822915095,531.5545043945312,45528700,0.0,0.0,0.0
2024-06-25,532.7787868983022,533.9638712753774,531.2607431275164,533.6015014648438,37936200,0.0,0.0,0.0
2024-06-26,532.4850185530828,534.9824532882294,531.8386468881042,534.2675170898438,38550600,0.0,0.0,0.0
2024-06-27,534.1303504208262,535.6876080791019,533.3860038559784,535.1097412109375,35041500,0.0,0.0,0.0
2024-06-28,535.883439640916,538.9391939081404,531.76024266257,533.0040283203125,76144500,0.0,0.0,0.0
