date,open,high,low,close,volume,dividends,stock_splits,capital_gains,kd_k,kd_d
2024-04-30,30.367391358084227,30.521911465612,30.26740837097168,30.26740837097168,107012,0.0,0.0,0.0,50.0,50.0
2024-05-02,30.22196016666198,30.22196016666198,30.203781127929688,30.203781127929688,101005,0.0,0.0,0.0,50.0,50.0
2024-05-03,30.312851832331447,30.51281779068916,30.312851832331447,30.358301162719727,152093,0.0,0.0,0.0,50.0,50.0
2024-05-06,30.74004882681757,30.79458593980649,30.6946029663086,30.6946029663086,153000,0.0,0.0,0.0,50.0,50.0
2024-05-07,31.06726762565575,31.13998031616211,30.78549771511264,31.13998031616211,271025,0.0,0.0,0.0,50.0,50.0
2024-05-08,31.176338130219435,31.33085823059082,31.13998005162649,31.33085823059082,175000,0.0,0.0,0.0,50.0,50.0
2024-05-09,31.26723382452164,31.33994651556799,31.23996353149414,31.23996353149414,176001,0.0,0.0,0.0,50.0,50.0
2024-05-10,31.23995888829051,31.24905014038086,31.167246208051456,31.24905014038086,106000,0.0,0.0,0.0,50.0,50.0
2024-05-13,31.25814227212806,31.29450035095215,31.24905448607066,31.29450035095215,110007,0.0,0.0,0.0,65.33,55.11
2024-05-14,31.40357261135403,31.44901847839356,31.34903895782556,31.449018478393555,109157,0.0,0.0,0.0,76.89,62.37
2024-05-15,31.79440708466326,31.812586121379656,31.75804901123047,31.75804901123047,111000,0.0,0.0,0.0,83.38,69.37
2024-05-16,32.3306774761959,32.3306774761959,31.994373955365567,32.02164077758789,105000,0.0,0.0,0.0,82.62,73.79
2024-05-17,31.9943786138664,31.9943786138664,31.90348341439594,31.930753707885746,115001,0.0,0.0,0.0,79.79,75.79
2024-05-20,32.03982883308217,32.03982883308217,31.80350821694564,31.97620391845703,150064,0.0,0.0,0.0,76.6,76.06
2024-05-21,31.91257496855836,32.00346670158755,31.86712910204376,31.87621688842773,155001,0.0,0.0,0.0,71.38,74.5
2024-05-22,31.948928283600228,32.35794448852539,31.948928283600228,32.35794448852539,126005,0.0,0.0,0.0,80.92,76.64
2024-05-23,32.367036464944924,32.657894134521484,32.367036464944924,32.657894134521484,123000,0.0,0.0,0.0,87.28,80.19
2024-05-24,32.357945904224124,32.51246599484481,32.357945904224124,32.4488410949707,123048,0.0,0.0,0.0,86.2,82.19
2024-05-27,32.694253712035774,32.93966553213353,32.694253712035774,32.81241226196289,120024,0.0,0.0,0.0,87.21,83.86
2024-05-28,32.994199456023,33.09418243548593,32.994199456023,33.048736572265625,125000,0.0,0.0,0.0,90.3,86.01
2024-05-29,33.04874186411193,33.04874186411193,32.63063430786133,32.63063430786133,127101,0.0,0.0,0.0,81.56,84.53
2024-05-30,32.3943052792915,32.3943052792915,32.03982268941025,32.130714416503906,131001,0.0,0.0,0.0,62.82,77.29
2024-05-31,32.130714692177385,32.130714692177385,31.758053060220632,31.85803604125977,111121,0.0,0.0,0.0,44.38,66.32
2024-06-03,32.06708775280676,32.24887466430664,32.01255410646466,32.24887466430664,107000,0.0,0.0,0.0,41.83,58.16
2024-06-04,32.13980479936319,32.13980479936319,31.93075105887048,32.00346374511719,103001,0.0,0.0,0.0,34.01,50.11
2024-06-05,32.01255703764913,32.19434049849681,32.01255703764913,32.12162780761719,127000,0.0,0.0,0.0,31.74,43.99
2024-06-06,32.80332447631353,32.848770339154505,32.72152053628094,32.81241226196289,142000,0.0,0.0,0.0,47.47,45.15
2024-06-07,32.81241119293554,32.81241119293554,32.63971553284743,32.721519470214844,104001,0.0,0.0,0.0,55.68,48.66
2024-06-11,32.6488028819927,32.73060681826716,32.63971509676084,32.657894134521484,106000,0.0,0.0,0.0,60.36,52.56
2024-06-12,32.81241433034638,33.08509645917534,32.81241433034638,33.066917419433594,123000,0.0,0.0,0.0,73.12,59.41
2024-06-13,33.63045347262919,33.84859848022461,33.63045347262919,33.84859848022461,126285,0.0,0.0,0.0,82.08,66.97
2024-06-14,33.84859976547188,34.03947448730469,33.730437737400315,34.03947448730469,113000,0.0,0.0,0.0,88.05,73.99
2024-06-17,34.03947248058244,34.148543248442955,34.00311440219653,34.05765151977539,167000,0.0,0.0,0.0,90.67,79.55
2024-06-18,34.348510970488995,34.44849395751953,34.348510970488995,34.44849395751953,12458,0.0,0.0,0.0,93.78,84.29
2024-06-19,34.76661434085659,35.46649169921875,34.76661434085659,35.46649169921875,279015,0.0,0.0,0.0,95.85,88.15
2024-06-20,35.46649304033253,35.79370880126953,35.46649304033253,35.79370880126953,134000,0.0,0.0,0.0,97.24,91.18
2024-06-21,35.33015040822728,35.49375828139783,35.25743772420533,35.36650848388672,158096,0.0,0.0,0.0,93.64,92.0
2024-06-24,35.121099821045604,35.121099821045604,34.603009332015986,34.69390106201172,148027,0.0,0.0,0.0,83.46,89.15
2024-06-25,34.5030279457136,34.74843978881836,34.24852831610751,34.74843978881836,114005,0.0,0.0,0.0,72.87,83.73
2024-06-26,34.91204095704525,35.01202392578125,34.84841606190356,35.01202392578125,262000,0.0,0.0,0.0,69.28,78.91
2024-06-27,34.8393300776597,35.0756506336424,34.8393300776597,35.03020477294922,148000,0.0,0.0,0.0,65.31,74.38
2024-06-28,35.09383184195569,35.348331451416016,35.084740588876606,35.348331451416016,150038,0.0,0.0,0.0,67.27,72.01
2024-07-01,35.31197337369393,35.46649347036422,35.31197337369393,35.348331451416016,120000,0.0,0.0,0.0,68.57,70.86
2024-07-02,35.24834446955084,35.366506475084,34.95748681538978,35.01202392578125,1187076,0.0,0.0,0.0,62.18,67.97
2024-07-03,35.41195750028323,35.41195750028323,35.03929585980936,35.202903747558594,958560,0.0,0.0,0.0,67.0,67.65
2024-07-04,35.648279221273384,35.91186660786157,35.648279221273384,35.86642074584961,896000,0.0,0.0,0.0,77.09,70.79
2024-07-05,36.20272617312009,40.15657493968757,36.184547135649126,39.9475212097168,3941005,0.0,0.0,0.0,83.55,75.05
2024-07-08,36.81170942371472,37.90242743343233,36.55720982612284,37.80244445800781,6464100,0.0,0.0,0.0,74.27,74.79
2024-07-09,37.20255664042885,38.15693376717939,37.20255664042885,37.91152191162109,2603134,0.0,0.0,0.0,68.78,72.78
