date,open,high,low,close,volume,dividends,stock_splits,capital_gains
2025-02-14,23.82999992370605,27.059999465942383,23.63500022888184,25.54700088500977,32700,0.0,0.0,0.0
2025-02-18,26.45499992370605,28.429000854492188,26.45499992370605,28.21999931335449,76000,0.0,0.0,0.0
2025-02-19,27.709999084472656,29.01000022888184,27.3700008392334,28.520000457763672,46100,0.0,0.0,0.0
2025-02-20,28.270000457763672,28.420000076293945,26.739999771118164,28.0,17700,0.0,0.0,0.0
2025-02-21,28.06999969482422,28.540000915527344,26.780000686645508,26.920000076293945,30600,0.0,0.0,0.0
2025-02-24,26.299999237060547,26.299999237060547,23.89999961853028,25.31999969482422,23100,0.0,0.0,0.0
2025-02-25,24.7810001373291,24.7810001373291,23.280000686645508,23.76000022888184,7300,0.0,0.0,0.0
2025-02-26,25.4689998626709,26.540000915527344,25.280000686645508,25.8799991607666,38700,0.0,0.0,0.0
2025-02-27,26.739999771118164,26.739999771118164,22.1879997253418,22.34000015258789,122000,0.0,0.0,0.0
2025-02-28,19.3700008392334,20.584999084472656,18.729999542236328,20.209999084472656,61400,0.0,0.0,0.0
2025-03-03,20.489999771118164,20.489999771118164,17.1200008392334,17.389999389648438,47100,0.0,0.0,0.0
2025-03-04,16.420000076293945,17.780000686645508,16.360000610351562,16.84000015258789,23800,0.0,0.0,0.0
2025-03-05,17.0,18.030000686645508,16.719999313354492,17.969999313354492,36000,0.0,0.0,0.0
2025-03-06,16.783000946044922,17.40999984741211,16.400999069213867,16.40999984741211,13700,0.0,0.0,0.0
2025-03-07,16.0,16.219999313354492,14.770999908447266,15.81999969482422,19100,0.0,0.0,0.0
2025-03-10,15.279999732971191,15.539999961853027,15.178999900817873,15.489999771118164,11600,0.0,0.0,0.0
2025-03-11,15.529999732971191,16.15999984741211,15.4350004196167,15.850000381469728,20100,0.0,0.0,0.0
2025-03-12,17.020000457763672,17.3700008392334,16.469999313354492,16.899999618530273,21500,0.0,0.0,0.0
2025-03-13,16.663999557495117,16.780000686645508,15.8100004196167,16.1299991607666,6500,0.0,0.0,0.0
2025-03-14,16.989999771118164,17.77899932861328,16.989999771118164,17.204999923706055,16800,0.0,0.0,0.0
