date,open,high,low,close,volume,dividends,stock_splits
2025-12-23,292.5755877654344,297.0729251391739,291.3789778288188,296.1156311035156,6802300,0.0,0.0
2025-12-24,296.90336911754514,298.31939244230784,295.3976327678872,297.96038818359375,2753900,0.0,0.0
2025-12-26,299.057302880738,302.52753536072214,297.6811756829542,301.9890441894531,5125900,0.0,0.0
2025-12-29,300.9320317825189,303.6443901134491,297.8108218524903,300.074462890625,6205100,0.0,0.0
2025-12-30,301.5103768923786,303.694225594236,298.6085805500678,298.7381896972656,6190600,0.0,0.0
2025-12-31,303.145809122997,306.5262983780608,302.5774034272525,303.0361328125,8175100,0.0,0.0
2026-01-02,311.10337914292677,320.68636142096807,310.8241671314913,318.7119140625,18526900,0.0,0.0
2026-01-05,329.4716062493842,330.3192239292284,320.59662035697187,321.3445129394531,17446300,0.0,0.0
2026-01-06,329.29211764393796,332.1440667365589,323.67793248448737,326.50994873046875,15599600,0.0,0.0
2026-01-07,323.75773551915603,325.38312988148454,317.64495510365737,317.7845458984375,11744800,0.0,0.0
2026-01-08,323.4785020895135,323.58817839016587,315.25168399484824,317.1164245605469,10850800,0.0,0.0
2026-01-09,318.9313013901861,323.857422997462,317.3557543970093,322.72064208984375,12325100,0.0,0.0
2026-01-12,321.1949567456115,332.6127658228954,320.15787045790154,330.8377685546875,12714800,0.0,0.0
2026-01-13,331.9346666248943,335.47470976999307,329.8505429494614,330.2793273925781,11473600,0.0,0.0
2026-01-14,328.9331298593294,328.9331298593294,323.90731338998853,326.19085693359375,11210800,0.0,0.0
2026-01-15,341.8467491317976,350.34279816101105,336.97050517641344,340.6800537109375,42188500,0.0,0.0
2026-01-16,345.53636401500876,348.8669754198533,340.50053556544725,341.4378967285156,18246100,0.0,0.0
2026-01-20,339.8324288336637,341.18859278686466,325.9814434873856,326.24072265625,22809900,0.0,0.0
2026-01-21,332.49310129241417,332.7025331328663,324.76487770239703,325.2036437988281,16789800,0.0,0.0
2026-01-22,332.48315293915306,334.1085473196274,325.98145368994255,326.45013427734375,12801000,0.0,0.0
2026-01-23,331.13692650090593,336.20263886005773,330.4388812525041,333.9290466308594,12904400,0.0,0.0
2026-01-26,331.85490821813903,334.15841495844967,329.302103948082,331.7751159667969,8646400,0.0,0.0
2026-01-27,335.55448651427724,340.2911397414476,333.61993518273925,337.3893127441406,11298100,0.0,0.0
2026-01-28,342.0661250249386,344.52918583413737,337.70840907754706,341.3381652832031,12140100,0.0,0.0
2026-01-29,338.8451837554306,342.77411518337567,327.2778029426617,338.59588623046875,13844800,0.0,0.0
2026-01-30,334.47752437203013,338.9449166457037,328.17527549243783,329.63116455078125,12028100,0.0,0.0
2026-02-02,329.8306265373009,343.2328647010167,328.17528722250364,340.40081787109375,12459100,0.0,0.0
2026-02-03,344.1003987230499,346.0748156654085,329.09266930140075,334.80657958984375,12540000,0.0,0.0
2026-02-04,334.6570176533282,337.84800784779,318.17346582768744,324.82470703125,18176000,0.0,0.0
2026-02-05,321.9129124269428,333.62989599425225,318.7518064489927,329.8006896972656,14812000,0.0,0.0
2026-02-06,336.55166747921487,348.7373320345502,335.70404978586464,347.8697814941406,17025500,0.0,0.0
2026-02-09,347.78003818210266,358.5895754992364,346.8227137499511,354.4113464355469,14594900,0.0,0.0
2026-02-10,363.30624936405627,363.7350642277155,355.3885881063554,360.89306640625,14622100,0.0,0.0
2026-02-11,369.0401067518016,378.5134129054634,367.3548834438525,373.0388488769531,18651300,0.0,0.0
2026-02-12,377.935039592847,378.93222967092834,321.1949302363811,367.065673828125,16835400,0.0,0.0
2026-02-13,368.1127354278381,370.0672195884049,359.7562771552808,365.33056640625,10468200,0.0,0.0
2026-02-17,360.85319615912016,365.1710465677669,355.239010723004,363.1766662597656,10063800,0.0,0.0
2026-02-18,362.8375757643795,368.3520662408341,359.6964330306747,361.2420959472656,7310500,0.0,0.0
2026-02-19,358.70921910560816,361.7805511817895,356.43562692583515,359.3773498535156,6346500,0.0,0.0
2026-02-20,358.7690647648194,371.15417960431387,358.09098277814786,369.49884033203125,9009200,0.0,0.0
2026-02-23,365.9787592646981,372.38070285599144,365.43028643422855,369.000244140625,9550200,0.0,0.0
2026-02-24,378.33391351146565,388.08643136026217,374.9933206284406,384.66607666015625,13269500,0.0,0.0
2026-02-25,389.11354545099755,389.11354545099755,383.74865777426606,386.6405334472656,10948400,0.0,0.0
2026-02-26,385.0948876070745,385.3840812735769,368.6612132926515,375.751220703125,14535700,0.0,0.0
2026-02-27,369.0999696366612,375.6215711814436,367.5842211614136,373.5274658203125,9186600,0.0,0.0
2026-03-02,364.3333521503479,372.0516240447341,363.6253557161521,368.07281494140625,12571600,0.0,0.0
