date,open,high,low,close,volume,dividends,stock_splits,capital_gains
2024-04-25,30.59000015258789,34.060001373291016,30.049999237060547,33.4900016784668,17032900,0.0,0.0,0.0
2024-04-26,34.47999954223633,38.06999969482422,34.09000015258789,37.58000183105469,20827300,0.0,0.0,0.0
2024-04-29,37.45000076293945,37.79999923706055,35.5099983215332,37.630001068115234,15148600,0.0,0.0,0.0
2024-04-30,37.13999938964844,38.4900016784668,36.35499954223633,36.43000030517578,11979100,0.0,0.0,0.0
2024-05-01,35.349998474121094,36.08000183105469,32.09000015258789,33.56999969482422,21703300,0.0,0.0,0.0
2024-05-02,34.689998626708984,36.150001525878906,33.6510009765625,35.79999923706055,11314100,0.0,0.0,0.0
2024-05-03,37.40999984741211,38.66999816894531,36.810001373291016,38.25,15142700,0.0,0.0,0.0
2024-05-06,38.75,41.20000076293945,38.5,41.15999984741211,14426200,0.0,0.0,0.0
2024-05-07,40.13999938964844,40.77999877929688,38.34000015258789,39.709999084472656,22687300,0.0,0.0,0.0
2024-05-08,38.75,40.2400016784668,38.70000076293945,39.540000915527344,15142500,0.0,0.0,0.0
2024-05-09,39.70000076293945,40.09999847412109,37.630001068115234,38.02000045776367,11534100,0.0,0.0,0.0
2024-05-10,39.380001068115234,40.310001373291016,38.470001220703125,39.0,10012500,0.0,0.0,0.0
2024-05-13,39.540000915527344,39.979000091552734,37.84999847412109,39.45000076293945,9971800,0.0,0.0,0.0
2024-05-14,38.7400016784668,40.52000045776367,38.18999862670898,40.27999877929688,9560700,0.0,0.0,0.0
2024-05-15,41.27000045776367,43.36000061035156,40.52999877929688,43.150001525878906,15960200,0.0,0.0,0.0
2024-05-16,43.34999847412109,44.20000076293945,42.625,42.81999969482422,10656500,0.0,0.0,0.0
2024-05-17,42.88999938964844,43.18999862670898,40.400001525878906,41.13999938964844,10595000,0.0,0.0,0.0
2024-05-20,42.2599983215332,43.540000915527344,42.0,43.18999862670898,11550200,0.0,0.0,0.0
2024-05-21,42.060001373291016,43.70000076293945,41.68999862670898,43.66999816894531,10804400,0.0,0.0,0.0
2024-05-22,43.77999877929688,44.25,41.77000045776367,43.25,23452100,0.0,0.0,0.0
2024-05-23,49.68999862670898,53.560001373291016,49.209999084472656,51.2400016784668,37922600,0.0,0.0,0.0
2024-05-24,51.869998931884766,53.84000015258789,50.459999084472656,53.810001373291016,14070400,0.0,0.0,0.0
2024-05-28,57.720001220703125,62.375,57.29999923706055,61.43000030517578,28442000,0.0,0.0,0.0
2024-05-29,60.400001525878906,63.01900100708008,58.119998931884766,62.20000076293945,23543900,0.0,0.0,0.0
2024-05-30,62.09000015258789,63.323001861572266,56.66999816894531,57.52000045776367,24313800,0.0,0.0,0.0
2024-05-31,59.77999877929688,59.84000015258789,53.84999847412109,56.72999954223633,26673800,0.0,0.0,0.0
2024-06-03,60.77999877929688,62.18899917602539,59.08000183105469,62.18000030517578,22369900,0.0,0.0,0.0
2024-06-04,62.93999862670898,63.869998931884766,61.130001068115234,63.65999984741211,18484700,0.0,0.0,0.0
2024-06-05,65.83999633789062,70.20999908447266,64.80999755859375,70.16999816894531,22942700,0.0,0.0,0.0
2024-06-06,72.13999938964844,73.79000091552734,65.54000091552734,68.5,39770100,0.0,0.0,0.0
2024-06-07,67.05000305175781,69.23999786376953,65.0,68.33000183105469,20579700,0.0,0.0,0.0
2024-06-10,67.77999877929688,70.80000305175781,64.0,69.29000091552734,18891200,0.0,0.0,0.0
2024-06-11,69.33000183105469,70.52999877929688,65.9000015258789,68.25,12590200,0.0,0.0,0.0
2024-06-12,70.77999877929688,75.05000305175781,70.2300033569336,73.08000183105469,25500600,0.0,0.0,0.0
2024-06-13,78.02999877929688,78.44000244140625,75.42500305175781,78.02999877929688,17704400,0.0,0.0,0.0
2024-06-14,78.44000244140625,81.9800033569336,76.56999969482422,80.95999908447266,23116500,0.0,0.0,0.0
2024-06-17,82.11000061035156,83.05000305175781,78.0,79.87999725341797,21435400,0.0,0.0,0.0
2024-06-18,79.88999938964844,86.12899780273438,79.33000183105469,85.25,19540900,0.0,0.0,0.0
2024-06-20,90.3000030517578,91.6999969482422,77.56999969482422,79.22000122070312,37547800,0.0,0.0,0.0
2024-06-21,74.6500015258789,78.9000015258789,71.20999908447266,74.48999786376953,26965100,0.0,0.0,0.0
2024-06-24,70.0199966430664,71.4000015258789,64.0,64.05999755859375,29354000,0.0,0.0,0.0
2024-06-25,67.3550033569336,73.13999938964844,65.3499984741211,72.87000274658203,24927800,0.0,0.0,0.0
2024-06-26,72.70999908447266,74.95999908447266,68.6500015258789,73.02999877929688,24933600,0.0,0.0,0.0
2024-06-27,70.30000305175781,72.88999938964844,68.9000015258789,70.13999938964844,12081200,0.0,0.0,0.0
2024-06-28,70.80000305175781,74.30999755859375,68.76000213623047,69.55000305175781,17977800,0.0,0.0,0.0
2024-07-01,69.41999816894531,71.0,64.25,70.30000305175781,16900000,0.0,0.0,0.0
2024-07-02,67.0,69.37000274658203,66.79000091552734,68.5199966430664,14269500,0.0,0.0,0.0
2024-07-03,67.41999816894531,74.69999694824219,67.06999969482422,74.68000030517578,19151700,0.0,0.0,0.0
2024-07-05,73.6500015258789,75.30999755859375,71.63999938964844,71.83999633789062,16061600,0.0,0.0,0.0
2024-07-08,73.69999694824219,77.41999816894531,73.13999938964844,74.4800033569336,18849400,0.0,0.0,0.0
2024-07-09,76.97000122070312,80.9800033569336,75.0,78.20999908447266,22656400,0.0,0.0,0.0
2024-07-10,81.30999755859375,82.55000305175781,79.37000274658203,82.29000091552734,17885100,0.0,0.0,0.0
2024-07-11,83.66999816894531,83.80999755859375,72.68000030517578,73.16000366210938,33328900,0.0,0.0,0.0
2024-07-12,73.98999786376953,78.22799682617188,72.80000305175781,75.2699966430664,17708700,0.0,0.0,0.0
2024-07-15,77.0,77.58000183105469,72.7300033569336,74.19000244140625,14549800,0.0,0.0,0.0
2024-07-16,74.0999984741211,74.80999755859375,69.70999908447266,71.7300033569336,13694300,0.0,0.0,0.0
2024-07-17,65.94000244140625,66.62000274658203,60.83000183105469,62.13999938964844,27391100,0.0,0.0,0.0
2024-07-18,66.37000274658203,66.85199737548828,60.70000076293945,65.58999633789062,22569600,0.0,0.0,0.0
2024-07-19,64.62999725341797,65.9800033569336,61.40999984741211,62.06999969482422,15368300,0.0,0.0,0.0
2024-07-22,64.73999786376953,68.43000030517578,64.05500030517578,68.08000183105469,21138400,0.0,0.0,0.0
2024-07-23,67.16000366210938,69.0999984741211,66.2699966430664,66.68000030517578,11593900,0.0,0.0,0.0
2024-07-24,63.0,63.84999847412109,57.0,57.84999847412109,22355200,0.0,0.0,0.0
2024-07-25,56.400001525878906,60.0,49.63999938964844,55.70000076293945,36143900,0.0,0.0,0.0
2024-07-26,59.459999084472656,59.459999084472656,54.88999938964844,56.400001525878906,15979300,0.0,0.0,0.0
2024-07-29,56.84000015258789,59.5,54.61100006103516,54.83000183105469,14887000,0.0,0.0,0.0
2024-07-30,54.790000915527344,55.25,46.0,47.09999847412109,33548200,0.0,0.0,0.0
2024-07-31,55.400001525878906,60.34999847412109,53.56999969482422,59.34000015258789,31501600,0.0,0.0,0.0
2024-08-01,59.66999816894531,62.29999923706055,48.81999969482422,51.45000076293945,44179400,0.0,0.0,0.0
2024-08-02,46.0,50.709999084472656,43.90999984741211,49.31999969482422,37862400,0.0,0.0,0.0
