date,open,high,low,close,volume,dividends,stock_splits
2026-01-22,1495.0,1525.0,1465.0,1485.0,7732602,0.0,0.0
2026-01-23,1525.0,1630.0,1525.0,1630.0,21949189,0.0,0.0
2026-01-26,1740.0,1790.0,1720.0,1770.0,23813770,0.0,0.0
2026-01-27,1755.0,1820.0,1750.0,1775.0,11706065,0.0,0.0
2026-01-28,1755.0,1800.0,1740.0,1780.0,9806198,0.0,0.0
2026-01-29,1780.0,1815.0,1770.0,1780.0,9803415,0.0,0.0
2026-01-30,1770.0,1775.0,1735.0,1760.0,10669850,0.0,0.0
2026-02-02,1715.0,1740.0,1685.0,1705.0,8793337,0.0,0.0
2026-02-03,1740.0,1805.0,1720.0,1795.0,11037015,0.0,0.0
2026-02-04,1760.0,1810.0,1740.0,1800.0,11261034,0.0,0.0
2026-02-05,1750.0,1800.0,1740.0,1770.0,15699947,0.0,0.0
2026-02-06,1745.0,1755.0,1690.0,1710.0,10786108,0.0,0.0
2026-02-09,1760.0,1870.0,1760.0,1830.0,11613075,0.0,0.0
2026-02-10,1860.0,1865.0,1820.0,1845.0,10813438,0.0,0.0
2026-02-11,1795.0,1865.0,1795.0,1855.0,8232637,0.0,0.0
2026-02-23,1880.0,1880.0,1790.0,1795.0,15948909,0.0,0.0
2026-02-24,1810.0,1825.0,1795.0,1825.0,6740003,0.0,0.0
2026-02-25,1840.0,1870.0,1830.0,1870.0,7857623,0.0,0.0
2026-02-26,1895.0,1975.0,1850.0,1945.0,13692370,0.0,0.0
2026-03-02,1945.0,1945.0,1880.0,1900.0,8811661,0.0,0.0
2026-03-03,1900.0,1910.0,1815.0,1815.0,9621376,0.0,0.0
2026-03-04,1760.0,1780.0,1715.0,1720.0,11024269,0.0,0.0
2026-03-05,1760.0,1800.0,1750.0,1775.0,7826693,0.0,0.0
2026-03-06,1745.0,1790.0,1735.0,1765.0,4418206,0.0,0.0
2026-03-09,1620.0,1665.0,1610.0,1665.0,11475137,0.0,0.0
2026-03-10,1730.0,1730.0,1685.0,1705.0,5273491,0.0,0.0
2026-03-11,1760.0,1780.0,1720.0,1765.0,5783121,0.0,0.0
2026-03-12,1745.0,1815.0,1735.0,1785.0,6354849,0.0,0.0
2026-03-13,1730.0,1745.0,1720.0,1720.0,6467628,0.0,0.0
2026-03-16,1720.0,1740.0,1710.0,1710.0,4423319,0.0,0.0
2026-03-17,1730.0,1740.0,1715.0,1730.0,4260491,0.0,0.0
2026-03-18,1730.0,1745.0,1725.0,1730.0,6009078,0.0,0.0
2026-03-19,1700.0,1705.0,1665.0,1680.0,6764438,0.0,0.0
2026-03-20,1685.0,1715.0,1655.0,1700.0,7874444,0.0,0.0
2026-03-23,1630.0,1645.0,1600.0,1625.0,6372639,0.0,0.0
2026-03-24,1655.0,1665.0,1600.0,1620.0,5324085,0.0,0.0
2026-03-25,1665.0,1665.0,1620.0,1620.0,5839950,0.0,0.0
2026-03-26,1610.0,1640.0,1590.0,1590.0,7031916,0.0,0.0
2026-03-27,1560.0,1585.0,1545.0,1585.0,6833766,0.0,0.0
2026-03-30,1540.0,1555.0,1505.0,1510.0,7235491,0.0,0.0
2026-03-31,1525.0,1540.0,1490.0,1490.0,10218910,0.0,0.0
2026-04-01,1550.0,1550.0,1460.0,1465.0,10756280,0.0,0.0
2026-04-02,1500.0,1510.0,1445.0,1465.0,8691522,0.0,0.0
2026-04-07,1480.0,1480.0,1430.0,1470.0,6910617,0.0,0.0
2026-04-08,1520.0,1585.0,1505.0,1580.0,12976420,0.0,0.0
2026-04-09,1600.0,1600.0,1550.0,1575.0,8061675,0.0,0.0
2026-04-10,1600.0,1605.0,1570.0,1575.0,5381936,0.0,0.0
2026-04-13,1645.0,1665.0,1620.0,1620.0,8802674,0.0,0.0
2026-04-14,1645.0,1745.0,1640.0,1720.0,11909857,0.0,0.0
2026-04-15,1805.0,1845.0,1770.0,1790.0,20848384,0.0,0.0
2026-04-16,1850.0,1930.0,1810.0,1895.0,16504496,0.0,0.0
2026-04-17,1930.0,1955.0,1885.0,1925.0,15450213,0.0,0.0
2026-04-20,1960.0,1965.0,1895.0,1900.0,11027820,0.0,0.0
2026-04-21,1930.0,2090.0,1925.0,2090.0,17347421,0.0,0.0
2026-04-22,2120.0,2200.0,2110.0,2195.0,12288049,0.0,0.0
