date,open,high,low,close,volume,dividends,stock_splits,capital_gains
2026-01-20,49.93000030517578,50.349998474121094,49.91999816894531,50.29999923706055,5160658,0.0,0.0,0.0
2026-01-21,51.20000076293945,52.20000076293945,51.20000076293945,52.099998474121094,10655765,0.0,0.0,0.0
2026-01-22,51.20000076293945,51.45000076293945,50.95000076293945,51.29999923706055,8710019,0.0,0.0,0.0
2026-01-23,52.95000076293945,53.04999923706055,52.75,53.0,8081406,0.0,0.0,0.0
2026-01-26,53.79999923706055,54.400001525878906,53.70000076293945,54.04999923706055,15894313,0.0,0.0,0.0
2026-01-27,53.70000076293945,54.25,53.54999923706055,54.04999923706055,10004211,0.0,0.0,0.0
2026-01-28,55.099998474121094,56.20000076293945,55.099998474121094,56.20000076293945,16064742,0.0,0.0,0.0
2026-01-29,58.79999923706055,63.0,58.349998474121094,60.54999923706055,35141323,0.0,0.0,0.0
2026-01-30,58.0,58.0,54.599998474121094,55.79999923706055,48797851,0.0,0.0,0.0
2026-02-02,50.849998474121094,50.95000076293945,48.849998474121094,49.61000061035156,50194848,0.0,0.0,0.0
2026-02-03,50.95000076293945,51.70000076293945,50.5,51.400001525878906,21330356,0.0,0.0,0.0
2026-02-04,53.150001525878906,54.099998474121094,53.150001525878906,54.04999923706055,16960835,0.0,0.0,0.0
2026-02-05,53.25,53.25,50.900001525878906,51.75,23043439,0.0,0.0,0.0
2026-02-06,50.25,51.5,49.900001525878906,51.5,20070525,0.0,0.0,0.0
2026-02-09,53.25,53.5,52.75,53.400001525878906,15672089,0.0,0.0,0.0
2026-02-10,53.349998474121094,53.599998474121094,53.20000076293945,53.349998474121094,7051882,0.0,0.0,0.0
2026-02-11,53.45000076293945,53.70000076293945,53.400001525878906,53.650001525878906,6570313,0.0,0.0,0.0
2026-02-23,54.5,54.95000076293945,54.5,54.79999923706055,10871428,0.0,0.0,0.0
2026-02-24,55.349998474121094,55.349998474121094,54.54999923706055,54.900001525878906,8935818,0.0,0.0,0.0
2026-02-25,54.70000076293945,55.0,54.599998474121094,54.95000076293945,6715147,0.0,0.0,0.0
