date,open,high,low,close,volume,dividends,stock_splits,capital_gains
2026-01-02,368.95001220703125,376.3399963378906,368.8399963378906,373.29998779296875,8972400,0.0,0.0,0.0
2026-01-05,381.7200012207031,383.989990234375,376.94000244140625,377.5899963378906,9071300,0.0,0.0,0.0
2026-01-06,382.3999938964844,389.3699951171875,382.1400146484375,387.6199951171875,10201200,0.0,0.0,0.0
2026-01-07,385.20001220703125,387.80999755859375,383.5899963378906,385.0199890136719,6058900,0.0,0.0,0.0
2026-01-08,384.55999755859375,384.739990234375,375.8599853515625,378.9800109863281,5724000,0.0,0.0,0.0
2026-01-09,382.2799987792969,390.8800048828125,380.0799865722656,389.2200012207031,6490800,0.0,0.0,0.0
2026-01-12,385.6700134277344,391.9800109863281,385.6700134277344,390.6600036621094,5532000,0.0,0.0,0.0
2026-01-13,392.2699890136719,396.1000061035156,390.3800048828125,391.5299987792969,5281600,0.0,0.0,0.0
2026-01-14,388.9599914550781,389.3399963378906,383.80999755859375,388.3500061035156,6696500,0.0,0.0,0.0
2026-01-15,401.07000732421875,403.6199951171875,396.1199951171875,396.4100036621094,9948100,0.0,0.0,0.0
2026-01-16,402.8500061035156,405.30999755859375,398.4200134277344,400.3900146484375,5485900,0.0,0.0,0.0
2026-01-20,393.1600036621094,397.1600036621094,389.42999267578125,390.3900146484375,7158500,0.0,0.0,0.0
2026-01-21,394.75,405.8800048828125,393.3699951171875,401.92999267578125,8754600,0.0,0.0,0.0
2026-01-22,408.17999267578125,408.7300109863281,401.57000732421875,402.82000732421875,5462600,0.0,0.0,0.0
2026-01-23,400.5,403.0899963378906,397.5299987792969,400.0899963378906,5869500,0.0,0.0,0.0
2026-01-26,398.3999938964844,400.739990234375,396.2200012207031,398.82000732421875,4326900,0.0,0.0,0.0
2026-01-27,403.8999938964844,409.3900146484375,402.2099914550781,407.25,6145600,0.0,0.0,0.0
2026-01-28,415.3399963378906,418.489990234375,413.1300048828125,416.6300048828125,7641900,0.0,0.0,0.0
2026-01-29,417.44000244140625,420.6000061035156,403.1700134277344,417.5199890136719,9352500,0.0,0.0,0.0
2026-01-30,411.2799987792969,416.6400146484375,400.5799865722656,403.4599914550781,9029000,0.0,0.0,0.0
2026-02-02,398.8599853515625,412.0400085449219,398.42999267578125,407.9700012207031,5946300,0.0,0.0,0.0
2026-02-03,411.0299987792969,412.5799865722656,390.5199890136719,397.67999267578125,12188600,0.0,0.0,0.0
2026-02-04,394.6700134277344,396.7099914550781,374.239990234375,382.0199890136719,16908500,0.0,0.0,0.0
2026-02-05,379.1400146484375,388.0799865722656,375.55999755859375,381.07000732421875,12007800,0.0,0.0,0.0
2026-02-06,389.20001220703125,403.0799865722656,387.19000244140625,401.6499938964844,13460300,0.0,0.0,0.0
2026-02-09,398.9100036621094,409.69000244140625,397.0,406.6499938964844,5915200,0.0,0.0,0.0
2026-02-10,408.17999267578125,408.79998779296875,401.8299865722656,404.760009765625,5645300,0.0,0.0,0.0
2026-02-11,413.8399963378906,418.0799865722656,406.3599853515625,414.7799987792969,6211200,0.0,0.0,0.0
2026-02-12,418.3299865722656,420.0400085449219,405.2799987792969,406.1099853515625,7379100,0.0,0.0,0.0
2026-02-13,408.1499938964844,412.07000732421875,402.489990234375,407.7200012207031,6481600,0.0,0.0,0.0
2026-02-17,402.7099914550781,410.8699951171875,397.7699890136719,407.510009765625,7312700,0.0,0.0,0.0
2026-02-18,411.44000244140625,417.0400085449219,408.7200012207031,412.54998779296875,5839900,0.0,0.0,0.0
2026-02-19,408.7099914550781,411.0,405.55999755859375,410.20001220703125,4056400,0.0,0.0,0.0
2026-02-20,407.6600036621094,416.8299865722656,407.17999267578125,415.0299987792969,5715800,0.0,0.0,0.0
2026-02-23,413.57000732421875,417.70001220703125,409.2799987792969,412.8800048828125,5842800,0.0,0.0,0.0
2026-02-24,417.2200012207031,421.6700134277344,411.6700134277344,419.1600036621094,7828900,0.0,0.0,0.0
2026-02-25,424.3500061035156,427.94000244140625,423.67999267578125,426.1600036621094,7714500,0.0,0.0,0.0
2026-02-26,423.7200012207031,423.7200012207031,405.55999755859375,412.010009765625,14811300,0.0,0.0,0.0
2026-02-27,403.260009765625,409.239990234375,401.8800048828125,406.3699951171875,9049100,0.0,0.0,0.0
2026-03-02,397.25,407.3599853515625,396.9200134277344,406.3900146484375,11490200,0.0,0.0,0.0
2026-03-03,391.3599853515625,394.5400085449219,385.92999267578125,391.05999755859375,13768900,0.0,0.0,0.0
2026-03-04,396.25,401.2300109863281,393.1000061035156,399.1000061035156,8767200,0.0,0.0,0.0
2026-03-05,396.05999755859375,401.1099853515625,386.75,395.3500061035156,11793700,0.0,0.0,0.0
2026-03-06,384.9700012207031,392.6700134277344,378.5299987792969,380.55999755859375,12423200,0.0,0.0,0.0
