date,open,high,low,close,volume,dividends,stock_splits,capital_gains,kd_k,kd_d,bias_5,bias_10,bias_20
2024-06-05,76.75,77.3499984741211,75.69999694824219,77.1500015258789,427000,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0
2024-06-06,80.05000305175781,80.75,79.69999694824219,80.30000305175781,846000,0.0,0.0,0.0,50.0,50.0,2.0,2.0,2.0
2024-06-07,79.94999694824219,80.19999694824219,79.6500015258789,79.94999694824219,216001,0.0,0.0,0.0,50.0,50.0,1.03,1.03,1.03
2024-06-11,80.0999984741211,80.80000305175781,79.55000305175781,79.55000305175781,519151,0.0,0.0,0.0,50.0,50.0,0.39,0.39,0.39
2024-06-12,79.8499984741211,81.5,79.8499984741211,81.4000015258789,426000,0.0,0.0,0.0,50.0,50.0,2.17,2.17,2.17
2024-06-13,83.4000015258789,84.5,82.69999694824219,83.5999984741211,489120,0.0,0.0,0.0,50.0,50.0,3.26,4.08,4.08
2024-06-14,83.4000015258789,84.69999694824219,83.0999984741211,84.6500015258789,293200,0.0,0.0,0.0,50.0,50.0,3.45,4.58,4.58
2024-06-17,84.55000305175781,85.19999694824219,84.30000305175781,84.5999984741211,281000,0.0,0.0,0.0,50.0,50.0,2.22,3.93,3.93
2024-06-18,86.19999694824219,87.1500015258789,86.05000305175781,87.05000305175781,515001,0.0,0.0,0.0,66.38,55.46,3.31,6.12,6.12
2024-06-19,88.6500015258789,90.8000030517578,88.5999984741211,90.4000015258789,1085020,0.0,0.0,0.0,76.4,62.44,5.04,9.09,9.09
2024-06-20,90.4000015258789,92.3000030517578,90.4000015258789,92.3000030517578,532087,0.0,0.0,0.0,84.27,69.71,5.13,9.39,10.24
2024-06-21,90.6500015258789,91.75,90.1500015258789,91.1500015258789,495144,0.0,0.0,0.0,86.5,75.31,2.3,6.65,8.07
2024-06-24,89.5,89.5,87.19999694824219,87.4000015258789,920630,0.0,0.0,0.0,77.88,76.17,-2.52,1.38,3.34
2024-06-25,86.6500015258789,87.75,85.0,87.6500015258789,868027,0.0,0.0,0.0,69.11,73.82,-2.37,0.72,3.37
2024-06-26,88.55000305175781,89.5,87.5999984741211,88.5,501229,0.0,0.0,0.0,65.64,71.09,-1.01,0.88,4.06
2024-06-27,86.9000015258789,88.0999984741211,86.6500015258789,88.0999984741211,259326,0.0,0.0,0.0,59.59,67.26,-0.52,-0.09,3.36
2024-06-28,88.30000305175781,90.3000030517578,88.0,89.4000015258789,443326,0.0,0.0,0.0,59.82,64.78,1.35,0.84,4.59
2024-07-01,89.8499984741211,90.6999969482422,89.0999984741211,89.44999694824219,580000,0.0,0.0,0.0,60.2,63.25,0.94,0.35,4.38
2024-07-02,88.6500015258789,89.3499984741211,87.3499984741211,88.1500015258789,600871,0.0,0.0,0.0,54.52,60.34,-0.64,-1.23,2.7
2024-07-03,90.0999984741211,90.75,89.4000015258789,90.75,363449,0.0,0.0,0.0,64.74,61.81,1.77,1.64,5.43
2024-07-04,93.1500015258789,94.3000030517578,93.1500015258789,94.3000030517578,609153,0.0,0.0,0.0,76.49,66.7,4.3,5.38,8.47
2024-07-05,94.5,94.6999969482422,93.6500015258789,93.75,380001,0.0,0.0,0.0,81.06,71.49,2.71,4.46,7.01
2024-07-08,93.9499969482422,97.1999969482422,93.75,96.6999969482422,656060,0.0,0.0,0.0,85.8,76.26,4.28,6.64,9.34
2024-07-09,96.8499984741211,98.0999984741211,94.4000015258789,96.25,1037051,0.0,0.0,0.0,85.15,79.22,2.01,5.15,7.81
2024-07-10,96.0500030517578,97.3000030517578,95.0,97.3000030517578,804082,0.0,0.0,0.0,87.62,82.02,1.71,5.29,8.02
2024-07-11,99.25,100.5999984741211,98.6500015258789,100.3000030517578,1187310,0.0,0.0,0.0,90.99,85.01,3.55,7.12,10.33
2024-07-12,96.75,97.5,95.5999984741211,95.9000015258789,1209269,0.0,0.0,0.0,82.17,84.06,-1.43,1.71,4.84
2024-07-15,96.9499969482422,97.1500015258789,95.25,96.0,599000,0.0,0.0,0.0,74.42,80.85,-1.18,1.12,4.3
2024-07-16,96.5,98.5999984741211,96.1999969482422,96.9000015258789,815200,0.0,0.0,0.0,66.39,76.03,-0.39,1.13,4.72
2024-07-17,96.25,96.8499984741211,94.8499984741211,95.4000015258789,893650,0.0,0.0,0.0,52.66,68.24,-1.55,-0.91,2.82
2024-07-18,91.25,92.5999984741211,90.5999984741211,92.3499984741211,958167,0.0,0.0,0.0,40.94,59.14,-3.11,-3.89,-0.47
2024-07-19,90.5999984741211,90.6999969482422,88.19999694824219,88.44999694824219,1780130,0.0,0.0,0.0,27.96,48.75,-5.72,-7.44,-4.53
2024-07-22,87.6500015258789,87.6500015258789,83.0,84.3499984741211,2700620,0.0,0.0,0.0,21.2,39.56,-7.8,-10.57,-8.81
2024-07-23,86.5,88.1500015258789,86.5,88.1500015258789,892000,0.0,0.0,0.0,23.89,34.34,-1.77,-5.73,-4.73
2024-07-26,81.1500015258789,82.69999694824219,81.0,82.4000015258789,2084432,0.0,0.0,0.0,18.58,29.08,-5.44,-10.45,-10.65
2024-07-29,84.9000015258789,84.94999694824219,82.5999984741211,83.05000305175781,927120,0.0,0.0,0.0,16.27,24.81,-2.61,-8.02,-9.69
2024-07-30,81.5999984741211,83.6500015258789,80.0999984741211,83.4000015258789,1144200,0.0,0.0,0.0,16.79,22.14,-1.03,-6.34,-9.02
2024-07-31,82.1500015258789,84.0,81.6500015258789,83.30000305175781,763020,0.0,0.0,0.0,17.56,20.61,-0.9,-5.1,-8.82
2024-08-01,86.4000015258789,86.5,84.9000015258789,86.1500015258789,836033,0.0,0.0,0.0,27.84,23.02,2.98,-0.63,-5.6
2024-08-02,81.0999984741211,82.0,78.5,78.5,2903819,0.0,0.0,0.0,18.56,21.53,-5.28,-7.66,-13.4
2024-08-05,69.3499984741211,69.5,63.29999923706055,63.34999847412109,5300559,0.0,0.0,0.0,12.44,18.5,-19.75,-22.85,-28.9
2024-08-06,69.94999694824219,71.30000305175781,63.70000076293945,69.0999984741211,4581070,0.0,0.0,0.0,16.07,17.69,-9.17,-13.81,-21.36
2024-08-07,70.5999984741211,74.94999694824219,70.05000305175781,74.44999694824219,2815500,0.0,0.0,0.0,26.74,20.71,0.19,-5.98,-14.18
2024-08-08,71.80000305175781,73.4000015258789,70.25,71.4000015258789,2403600,0.0,0.0,0.0,29.46,23.63,0.06,-7.88,-16.5
2024-08-09,75.05000305175781,76.80000305175781,74.4000015258789,75.6500015258789,2419689,0.0,0.0,0.0,37.39,28.21,6.87,-1.54,-10.4
2024-08-12,77.0,78.94999694824219,76.9000015258789,77.5999984741211,1535400,0.0,0.0,0.0,45.47,33.96,5.38,1.72,-6.83
2024-08-13,78.55000305175781,78.6500015258789,77.4000015258789,77.94999694824219,1090000,0.0,0.0,0.0,51.36,39.76,3.37,2.91,-5.39
2024-08-14,80.0,80.80000305175781,79.1500015258789,79.5999984741211,1946456,0.0,0.0,0.0,63.3,47.61,4.13,5.61,-2.42
2024-08-15,80.0,80.4000015258789,78.94999694824219,79.05000305175781,1196300,0.0,0.0,0.0,72.2,55.8,1.39,5.87,-2.02
2024-08-16,82.25,82.80000305175781,81.80000305175781,82.30000305175781,1384045,0.0,0.0,0.0,80.59,64.07,3.78,9.67,2.84
2024-08-19,82.5,83.3499984741211,82.05000305175781,82.30000305175781,988000,0.0,0.0,0.0,84.43,70.85,2.57,6.97,3.49
2024-08-20,83.5,83.75,82.5,82.6500015258789,846599,0.0,0.0,0.0,86.9,76.2,1.81,5.56,4.31
2024-08-21,82.05000305175781,82.25,81.1500015258789,81.55000305175781,739079,0.0,0.0,0.0,83.43,78.61,-0.02,3.22,3.1
2024-08-22,81.5,81.69999694824219,80.1500015258789,80.55000305175781,543047,0.0,0.0,0.0,73.38,76.87,-1.61,0.79,2.33
2024-08-23,79.25,81.05000305175781,79.0,80.8499984741211,1000010,0.0,0.0,0.0,67.03,73.59,-0.89,0.51,2.81
2024-08-26,82.30000305175781,83.0999984741211,81.0,81.0999984741211,1033219,0.0,0.0,0.0,59.62,68.93,-0.3,0.38,3.26
2024-08-27,80.0,81.30000305175781,80.0,81.0999984741211,537500,0.0,0.0,0.0,54.68,64.18,0.09,-0.01,3.41
2024-08-28,81.25,82.8499984741211,80.30000305175781,82.8499984741211,733600,0.0,0.0,0.0,63.47,63.94,1.92,1.74,5.67
2024-08-29,80.1500015258789,81.5999984741211,79.5,81.0999984741211,1118172,0.0,0.0,0.0,57.05,61.64,-0.37,-0.66,3.77
2024-08-30,81.94999694824219,82.44999694824219,81.5,82.0,532024,0.0,0.0,0.0,59.09,60.79,0.45,0.48,4.69
2024-09-02,82.94999694824219,83.0999984741211,81.0999984741211,81.3499984741211,616048,0.0,0.0,0.0,58.5,60.03,-0.4,-0.2,2.68
2024-09-03,81.5,82.05000305175781,80.30000305175781,80.4000015258789,592400,0.0,0.0,0.0,50.38,56.81,-1.4,-1.09,0.76
2024-09-04,72.5999984741211,75.19999694824219,71.4000015258789,72.9000015258789,2921549,0.0,0.0,0.0,37.86,50.49,-8.36,-9.35,-8.55
2024-09-05,74.5999984741211,75.6500015258789,73.0,73.55000305175781,892130,0.0,0.0,0.0,31.37,44.12,-5.75,-7.74,-7.86
2024-09-06,73.80000305175781,75.44999694824219,72.75,75.1500015258789,631014,0.0,0.0,0.0,31.59,39.94,-1.98,-5.05,-5.82
2024-09-09,71.80000305175781,73.30000305175781,71.44999694824219,73.19999694824219,1568127,0.0,0.0,0.0,26.19,35.36,-2.45,-6.58,-8.01
2024-09-10,74.0,74.25,72.0,73.05000305175781,1030000,0.0,0.0,0.0,22.16,30.96,-0.71,-5.81,-7.92
2024-09-11,72.9000015258789,73.4000015258789,72.4000015258789,72.4000015258789,1005000,0.0,0.0,0.0,17.62,26.51,-1.46,-5.37,-8.32
2024-09-12,76.1500015258789,77.75,75.6500015258789,77.4000015258789,1395422,0.0,0.0,0.0,28.84,27.29,4.26,1.65,-1.89
2024-09-13,77.75,78.0,77.05000305175781,78.0,519500,0.0,0.0,0.0,39.89,31.49,4.26,2.98,-0.85
2024-09-16,78.25,78.5,77.6500015258789,78.30000305175781,384068,0.0,0.0,0.0,58.98,40.65,3.26,3.8,-0.22
2024-09-18,78.1500015258789,78.44999694824219,76.69999694824219,77.1500015258789,743000,0.0,0.0,0.0,66.27,49.19,0.65,2.72,-1.34
2024-09-19,77.5,79.8499984741211,76.9000015258789,79.80000305175781,759305,0.0,0.0,0.0,77.32,58.57,2.14,5.28,2.16
2024-09-20,82.05000305175781,82.4000015258789,80.75,80.75,1128238,0.0,0.0,0.0,79.86,65.66,2.47,5.53,3.37
2024-09-23,81.5999984741211,82.0,81.0999984741211,81.6500015258789,505500,0.0,0.0,0.0,84.17,71.83,2.67,5.81,4.47
2024-09-24,81.30000305175781,82.80000305175781,80.5,82.75,869080,0.0,0.0,0.0,89.28,77.65,2.9,5.92,5.76
2024-09-25,85.0,85.55000305175781,84.75,85.44999694824219,1054798,0.0,0.0,0.0,92.52,82.61,4.11,7.67,8.91
2024-09-26,86.75,87.0999984741211,85.9000015258789,86.1500015258789,813406,0.0,0.0,0.0,91.97,85.73,3.36,6.7,9.57
2024-09-27,87.44999694824219,87.8499984741211,86.05000305175781,86.1500015258789,771094,0.0,0.0,0.0,89.56,87.01,2.04,5.56,9.22
2024-09-30,84.6500015258789,84.80000305175781,81.75,81.75,1561888,0.0,0.0,0.0,74.81,82.94,-3.2,-0.29,3.66
2024-10-01,82.25,82.55000305175781,81.69999694824219,82.0,712338,0.0,0.0,0.0,65.4,77.09,-2.73,-0.44,3.93
2024-10-04,81.94999694824219,82.9000015258789,81.1500015258789,81.55000305175781,585234,0.0,0.0,0.0,48.36,67.51,-2.36,-1.51,3.29
2024-10-07,83.5,85.05000305175781,83.44999694824219,84.94999694824219,1156427,0.0,0.0,0.0,52.42,62.48,2.01,1.96,6.78
2024-10-08,83.55000305175781,83.9000015258789,82.1500015258789,83.4000015258789,1046000,0.0,0.0,0.0,48.1,57.69,0.81,-0.22,4.18
2024-10-09,85.3499984741211,85.6500015258789,84.25,84.25,1037408,0.0,0.0,0.0,47.49,54.29,1.23,0.49,4.65
2024-10-11,85.30000305175781,86.80000305175781,85.25,86.0,1180544,0.0,0.0,0.0,55.79,54.79,2.34,2.18,5.98
2024-10-14,85.94999694824219,86.8499984741211,85.30000305175781,86.55000305175781,832106,0.0,0.0,0.0,64.06,57.88,1.79,2.7,5.78
2024-10-15,87.3499984741211,89.44999694824219,87.3499984741211,88.80000305175781,908355,0.0,0.0,0.0,73.43,63.06,3.5,5.04,7.45
2024-10-16,85.80000305175781,88.0,85.5999984741211,86.75,1378180,0.0,0.0,0.0,71.44,65.86,0.32,2.54,4.38
2024-10-17,87.1500015258789,88.0,86.25,87.4000015258789,748450,0.0,0.0,0.0,72.73,68.15,0.34,2.62,4.57
2024-10-18,91.5500030517578,92.1500015258789,90.05000305175781,90.5,1651517,0.0,0.0,0.0,76.32,70.87,2.84,5.21,7.5
2024-10-21,91.8499984741211,91.8499984741211,90.5,90.5,571246,0.0,0.0,0.0,78.71,73.48,1.93,4.13,6.65
2024-10-22,89.6500015258789,90.4499969482422,88.5999984741211,90.4499969482422,712000,0.0,0.0,0.0,78.64,75.2,1.49,3.42,5.93
