date,open,high,low,close,volume,dividends,stock_splits
2024-04-30,13.568996599453255,13.611006839359298,13.442969084788722,13.484977722167969,2177000,0.0,0.0
2024-05-02,13.5689962615259,13.6950237730518,13.5689962615259,13.65301513671875,3828000,0.0,0.0
2024-05-03,13.65301530567595,13.737034181908545,13.56899642944336,13.56899642944336,3018000,0.0,0.0
2024-05-06,13.695023371229844,13.77904224395752,13.484976990674008,13.77904224395752,2844000,0.0,0.0
2024-05-07,13.82105215873029,13.863060792849469,13.526986912316028,13.611005783081056,2890000,0.0,0.0
2024-05-08,13.526987324883937,13.568995960284362,13.316940942828367,13.400959014892578,3741000,0.0,0.0
2024-05-09,13.400959098179758,13.484977170766143,13.358949661254885,13.358949661254885,1341000,0.0,0.0
2024-05-10,12.896847806728948,12.938856440917704,12.308717312926325,12.854838371276855,9201000,0.0,0.0
2024-05-13,12.854839410160627,12.854839410160627,12.602783578341125,12.812829971313477,2154000,0.0,0.0
2024-05-14,12.812829971313477,12.854839410160627,12.770820532466328,12.812829971313477,1825000,0.0,0.0
2024-05-15,12.81282980200479,12.980866753909552,12.81282980200479,12.896848678588867,1551000,0.0,0.0
2024-05-16,12.938856994939073,13.064885306691682,12.938856994939073,12.98086643218994,1454000,0.0,0.0
2024-05-17,12.980865559303917,12.980865559303917,12.854838057289276,12.93885612487793,1576000,0.0,0.0
2024-05-20,13.0228749937299,13.064884428155883,12.89684749171526,12.93885612487793,1066000,0.0,0.0
2024-05-21,12.938856606699508,12.938856606699508,12.770819664001465,12.770819664001465,1682000,0.0,0.0
2024-05-22,13.06488580313298,13.06488580313298,12.770820532466328,12.812829971313477,1546000,0.0,0.0
2024-05-23,12.81282942025824,12.81282942025824,12.60278303631958,12.68680191040039,2354000,0.0,0.0
2024-05-24,12.644792473359988,12.770819983217836,12.60278303631958,12.68680191040039,1604000,0.0,0.0
2024-05-27,12.728810064920577,12.938856440917704,12.68680143073182,12.854838371276855,1689000,0.0,0.0
2024-05-28,12.812829402185256,13.022875785827637,12.812829402185256,13.022875785827637,1958000,0.0,0.0
2024-05-29,13.022876192201592,13.022876192201592,12.85483924029683,12.896848678588867,1424000,0.0,0.0
2024-05-30,12.896848055412327,12.896848055412327,12.68680167536498,12.72881031036377,1479000,0.0,0.0
2024-05-31,12.728810228011117,12.85483853598216,12.728810228011117,12.770819664001465,1387000,0.0,0.0
2024-06-03,12.854839410160627,12.896848849007778,12.770820532466328,12.812829971313477,1373000,0.0,0.0
2024-06-04,12.896847971972504,12.896847971972504,12.728810228011117,12.770819664001465,1036000,0.0,0.0
2024-06-05,12.854838619150188,12.854838619150188,12.72881031036377,12.72881031036377,654000,0.0,0.0
2024-06-06,12.770820532466328,12.854839410160627,12.728811093619177,12.812829971313477,1592000,0.0,0.0
2024-06-07,12.854839410160627,12.896848849007778,12.812829971313477,12.812829971313477,1356000,0.0,0.0
2024-06-11,12.938857315617517,13.022876192201592,12.85483924029683,12.896848678588867,2501000,0.0,0.0
2024-06-12,12.938857486591528,12.98086692543868,12.812829971313477,12.812829971313477,1228000,0.0,0.0
2024-06-13,12.812829099991813,12.896847971972504,12.770819664001465,12.770819664001465,1207000,0.0,0.0
2024-06-14,12.770820532466328,12.896848849007778,12.728811093619177,12.812829971313477,1196000,0.0,0.0
2024-06-17,12.896847806728948,12.896847806728948,12.81282893582476,12.854838371276855,1168000,0.0,0.0
2024-06-18,12.85483924029683,12.896848678588867,12.770820363712753,12.896848678588867,1244000,0.0,0.0
2024-06-19,12.93885612487793,13.064884428155883,12.89684749171526,12.93885612487793,2893000,0.0,0.0
2024-06-20,13.0228749937299,13.064884428155883,12.89684749171526,12.93885612487793,1556000,0.0,0.0
2024-06-21,12.938857688763129,13.19091352452104,12.938857688763129,13.106895446777344,3372000,0.0,0.0
2024-06-24,13.19091264834146,13.274931521767789,13.064885139465332,13.064885139465332,1816000,0.0,0.0
2024-06-25,13.106894743942552,13.106894743942552,12.938856994939073,12.98086643218994,1168000,0.0,0.0
2024-06-26,13.022875869440812,13.106894743942552,12.938856994939073,12.98086643218994,982000,0.0,0.0
2024-06-27,12.980866348846488,13.064885222808783,12.938856911865338,13.022875785827637,1100000,0.0,0.0
2024-06-28,13.106894576178496,13.148903211628298,13.022875702752168,13.064885139465332,1081000,0.0,0.0
2024-07-01,13.190913254196252,13.52698796207401,13.190913254196252,13.484977722167969,5145000,0.0,0.0
2024-07-02,13.611006839359298,13.611006839359298,13.400959646146076,13.484977722167969,2492000,0.0,0.0
2024-07-03,13.484977553210769,13.611006668823045,13.484977553210769,13.56899642944336,2896000,0.0,0.0
2024-07-04,13.65301530567595,13.69502394252886,13.56899642944336,13.56899642944336,2905000,0.0,0.0
2024-07-05,13.568995710432567,13.653014582213062,13.484976838652072,13.526987075805664,2026000,0.0,0.0
2024-07-08,13.611006668823045,13.65301530567595,13.56899642944336,13.56899642944336,2194000,0.0,0.0
2024-07-09,13.611006114147584,13.65301474928856,13.358949495721616,13.442968368530272,4418000,0.0,0.0
2024-07-10,13.65301513671875,13.821052887104452,13.65301513671875,13.65301513671875,4860000,0.0,0.0
2024-07-11,13.737034011911602,13.77904264824465,13.65301513671875,13.65301513671875,5387000,0.0,0.0
2024-07-12,13.65301530567595,13.69502394252886,13.52698779259045,13.56899642944336,5800000,0.0,0.0
2024-07-15,13.611006198211506,13.653014833611932,13.400959014892578,13.400959014892578,9347000,0.0,0.0
2024-07-16,13.199990667202844,13.291340433261023,13.062966889291507,13.245665550231934,8298000,1.28,0.0
2024-07-17,13.337014917512194,13.337014917512194,13.154315390858564,13.199990272521973,2302000,0.0,0.0
2024-07-18,13.199990504578418,13.33701515197754,13.06296672835522,13.33701515197754,3139000,0.0,0.0
2024-07-19,13.337014762357136,13.337014762357136,13.062966346740724,13.062966346740724,2490000,0.0,0.0
2024-07-22,13.06296651841864,13.06296651841864,12.697568335735934,12.743243217468262,2506000,0.0,0.0
2024-07-23,12.834592971079244,13.017291626692378,12.834592971079244,12.971616744995115,1211000,0.0,0.0
2024-07-26,12.697568580835028,12.78891834606299,12.514869921555029,12.651894569396973,1590000,0.0,0.0
2024-07-29,12.78891794524099,12.78891794524099,12.560544410504544,12.606219291687012,1382000,0.0,0.0
2024-07-30,12.51487024971742,12.56054513352908,12.240821818023417,12.469195365905762,2227000,0.0,0.0
2024-07-31,12.469195345916376,12.697568893432615,12.423521333353886,12.697568893432615,775000,0.0,0.0
2024-08-01,12.69756817574343,12.88026770037068,12.651894165762515,12.834592819213867,1093000,0.0,0.0
2024-08-02,12.651894584028202,12.697568595519076,12.377846159203315,12.423521041870115,2005000,0.0,0.0
2024-08-05,12.240821928008732,12.240821928008732,11.281653715225389,11.327327728271484,4390000,0.0,0.0
2024-08-06,11.418677311317593,11.78407463680938,11.007605102345348,11.647050857543944,2197000,0.0,0.0
2024-08-07,11.64705098147232,12.058123194818505,11.64705098147232,12.01244831085205,1358000,0.0,0.0
2024-08-08,11.8754243850708,12.058123047529008,11.692725722612591,11.8754243850708,1102000,0.0,0.0
2024-08-09,12.058123194818505,12.195147846717868,11.966774298061548,12.01244831085205,1030000,0.0,0.0
2024-08-12,11.966774002301598,11.966774002301598,11.692725576451956,11.73840045928955,1907000,0.0,0.0
2024-08-13,11.738400214764487,11.875423989246972,11.738400214764487,11.82974910736084,564000,0.0,0.0
2024-08-14,11.966774151887876,11.966774151887876,11.829749501662263,11.8754243850708,1006000,0.0,0.0
2024-08-15,11.921098871133104,11.966773753019236,11.784074225474708,11.82974910736084,782000,0.0,0.0
2024-08-16,11.829749323746382,12.240821525888936,11.829749323746382,12.195147514343262,1249000,0.0,0.0
2024-08-19,12.28649616241455,12.332171044220924,12.10379750636498,12.28649616241455,894000,0.0,0.0
2024-08-20,12.377845926027293,12.469194818464125,12.24082128060818,12.28649616241455,659000,0.0,0.0
2024-08-21,12.332171606154132,12.377846490041746,12.195147825667243,12.240821838378906,806000,0.0,0.0
2024-08-22,12.24082128060818,12.377845926027293,12.24082128060818,12.28649616241455,646000,0.0,0.0
2024-08-23,12.195147661482393,12.332171440124512,12.195147661482393,12.332171440124512,376000,0.0,0.0
2024-08-26,12.377846159203315,12.469195053360991,12.332171276536512,12.423521041870115,470000,0.0,0.0
2024-08-27,12.423521041870115,12.469195053360991,12.332171276536512,12.423521041870115,492000,0.0,0.0
2024-08-28,12.377846159203315,12.469195053360991,12.377846159203315,12.423521041870115,333000,0.0,0.0
2024-08-29,12.332171276536512,12.423521041870115,12.332171276536512,12.423521041870115,438000,0.0,0.0
2024-08-30,12.42352064536923,12.469194655402402,12.332170882951084,12.377845764160156,447000,0.0,0.0
2024-09-02,12.514870102039316,12.514870102039316,12.332171440124512,12.332171440124512,595000,0.0,0.0
2024-09-03,12.377846490041746,12.423521373929358,12.195147825667243,12.240821838378906,469000,0.0,0.0
