date,open,high,low,close,volume,dividends,stock_splits,kd_k,kd_d
2024-06-20,13.0228749937299,13.064884428155883,12.89684749171526,12.93885612487793,1556000,0.0,0.0,53.73,46.06
2024-06-21,12.938857688763129,13.19091352452104,12.938857688763129,13.106895446777344,3372000,0.0,0.0,63.09,51.74
2024-06-24,13.19091264834146,13.274931521767789,13.064885139465332,13.064885139465332,1816000,0.0,0.0,62.58,55.35
2024-06-25,13.106894743942552,13.106894743942552,12.938856994939073,12.98086643218994,1168000,0.0,0.0,57.1,55.93
2024-06-26,13.022875869440812,13.106894743942552,12.938856994939073,12.98086643218994,982000,0.0,0.0,53.45,55.11
2024-06-27,12.980866348846488,13.064885222808783,12.938856911865338,13.022875785827637,1100000,0.0,0.0,52.3,54.17
2024-06-28,13.106894576178496,13.148903211628298,13.022875702752168,13.064885139465332,1081000,0.0,0.0,54.31,54.22
2024-07-01,13.190913254196252,13.52698796207401,13.190913254196252,13.484977722167969,5145000,0.0,0.0,67.32,58.59
2024-07-02,13.611006839359298,13.611006839359298,13.400959646146076,13.484977722167969,2492000,0.0,0.0,72.33,63.17
2024-07-03,13.484977553210769,13.611006668823045,13.484977553210769,13.56899642944336,2896000,0.0,0.0,79.47,68.6
2024-07-04,13.65301530567595,13.69502394252886,13.56899642944336,13.56899642944336,2905000,0.0,0.0,80.76,72.65
2024-07-05,13.568995710432567,13.653014582213062,13.484976838652072,13.526987075805664,2026000,0.0,0.0,79.76,75.02
2024-07-08,13.611006668823045,13.65301530567595,13.56899642944336,13.56899642944336,2194000,0.0,0.0,80.95,77.0
2024-07-09,13.611006114147584,13.65301474928856,13.358949495721616,13.442968368530272,4418000,0.0,0.0,76.19,76.73
2024-07-10,13.65301513671875,13.821052887104452,13.65301513671875,13.65301513671875,4860000,0.0,0.0,77.11,76.86
2024-07-11,13.737034011911602,13.77904264824465,13.65301513671875,13.65301513671875,5387000,0.0,0.0,75.85,76.52
2024-07-12,13.65301530567595,13.69502394252886,13.52698779259045,13.56899642944336,5800000,0.0,0.0,65.72,72.92
2024-07-15,13.611006198211506,13.653014833611932,13.400959014892578,13.400959014892578,9347000,0.0,0.0,46.84,64.23
2024-07-16,13.199990667202844,13.291340433261023,13.062966889291507,13.245665550231934,8298000,1.28,0.0,39.26,55.91
2024-07-17,13.337014917512194,13.337014917512194,13.154315390858564,13.199990272521973,2302000,0.0,0.0,32.2,48.0
2024-07-18,13.199990504578418,13.33701515197754,13.06296672835522,13.33701515197754,3139000,0.0,0.0,33.52,43.17
2024-07-19,13.337014762357136,13.337014762357136,13.062966346740724,13.062966346740724,2490000,0.0,0.0,22.34,36.23
2024-07-22,13.06296651841864,13.06296651841864,12.697568335735934,12.743243217468262,2506000,0.0,0.0,16.25,29.57
2024-07-23,12.834592971079244,13.017291626692378,12.834592971079244,12.971616744995115,1211000,0.0,0.0,19.28,26.14
2024-07-26,12.697568580835028,12.78891834606299,12.514869921555029,12.651894569396973,1590000,0.0,0.0,16.72,23.0
2024-07-29,12.78891794524099,12.78891794524099,12.560544410504544,12.606219291687012,1382000,0.0,0.0,13.82,19.94
2024-07-30,12.51487024971742,12.56054513352908,12.240821818023417,12.469195365905762,2227000,0.0,0.0,16.16,18.68
2024-07-31,12.469195345916376,12.697568893432615,12.423521333353886,12.697568893432615,775000,0.0,0.0,24.66,20.68
2024-08-01,12.69756817574343,12.88026770037068,12.651894165762515,12.834592819213867,1093000,0.0,0.0,34.5,25.28
2024-08-02,12.651894584028202,12.697568595519076,12.377846159203315,12.423521041870115,2005000,0.0,0.0,28.55,26.37
2024-08-05,12.240821928008732,12.240821928008732,11.281653715225389,11.327327728271484,4390000,0.0,0.0,19.89,24.21
2024-08-06,11.418677311317593,11.78407463680938,11.007605102345348,11.647050857543944,2197000,0.0,0.0,23.87,24.1
2024-08-07,11.64705098147232,12.058123194818505,11.64705098147232,12.01244831085205,1358000,0.0,0.0,33.8,27.33
2024-08-08,11.8754243850708,12.058123047529008,11.692725722612591,11.8754243850708,1102000,0.0,0.0,37.98,30.88
2024-08-09,12.058123194818505,12.195147846717868,11.966774298061548,12.01244831085205,1030000,0.0,0.0,43.21,34.99
2024-08-12,11.966774002301598,11.966774002301598,11.692725576451956,11.73840045928955,1907000,0.0,0.0,41.81,37.26
2024-08-13,11.738400214764487,11.875423989246972,11.738400214764487,11.82974910736084,564000,0.0,0.0,42.51,39.01
2024-08-14,11.966774151887876,11.966774151887876,11.829749501662263,11.8754243850708,1006000,0.0,0.0,45.46,41.16
2024-08-15,11.921098871133104,11.966773753019236,11.784074225474708,11.82974910736084,782000,0.0,0.0,52.53,44.95
2024-08-16,11.829749323746382,12.240821525888936,11.829749323746382,12.195147514343262,1249000,0.0,0.0,67.12,52.34
2024-08-19,12.28649616241455,12.332171044220924,12.10379750636498,12.28649616241455,894000,0.0,0.0,75.86,60.18
2024-08-20,12.377845926027293,12.469194818464125,12.24082128060818,12.28649616241455,659000,0.0,0.0,76.06,65.47
2024-08-21,12.332171606154132,12.377846490041746,12.195147825667243,12.240821838378906,806000,0.0,0.0,74.24,68.39
2024-08-22,12.24082128060818,12.377845926027293,12.24082128060818,12.28649616241455,646000,0.0,0.0,74.98,70.59
2024-08-23,12.195147661482393,12.332171440124512,12.195147661482393,12.332171440124512,376000,0.0,0.0,77.07,72.75
2024-08-26,12.377846159203315,12.469195053360991,12.332171276536512,12.423521041870115,470000,0.0,0.0,82.49,76.0
2024-08-27,12.423521041870115,12.469195053360991,12.332171276536512,12.423521041870115,492000,0.0,0.0,86.11,79.37
2024-08-28,12.377846159203315,12.469195053360991,12.377846159203315,12.423521041870115,333000,0.0,0.0,88.36,82.36
2024-08-29,12.332171276536512,12.423521041870115,12.332171276536512,12.423521041870115,438000,0.0,0.0,88.07,84.27
2024-08-30,12.42352064536923,12.469194655402402,12.332170882951084,12.377845764160156,447000,0.0,0.0,80.94,83.16
2024-09-02,12.514870102039316,12.514870102039316,12.332171440124512,12.332171440124512,595000,0.0,0.0,68.24,78.18
2024-09-03,12.377846490041746,12.423521373929358,12.195147825667243,12.240821838378906,469000,0.0,0.0,50.26,68.88
2024-09-04,12.05812248172656,12.149472244257236,11.738400055220994,11.921098709106444,1384000,0.0,0.0,41.35,59.7
2024-09-05,12.05812288119746,12.149472646754443,11.966773986816406,11.966773986816406,315000,0.0,0.0,37.37,52.26
2024-09-06,12.103797516733191,12.103797516733191,11.875423978681622,12.058122634887695,279000,0.0,0.0,38.64,47.72
2024-09-09,12.05812248172656,12.05812248172656,11.82974894657577,11.921098709106444,521000,0.0,0.0,33.6,43.01
2024-09-10,11.921099119464005,12.058122896800858,11.73840045928955,11.73840045928955,1082000,0.0,0.0,22.4,36.14
2024-09-11,11.738400062874708,11.829748954289046,11.69272518157959,11.69272518157959,947000,0.0,0.0,14.93,29.07
2024-09-12,11.82974910736084,11.875423989246972,11.738400214764487,11.82974910736084,509000,0.0,0.0,15.51,24.55
2024-09-13,11.82974894657577,11.921098709106444,11.784074065310431,11.921098709106444,479000,0.0,0.0,20.76,23.29
2024-09-16,11.921099414095094,12.058123194818505,11.87542453012864,12.01244831085205,884000,0.0,0.0,37.17,27.92
2024-09-18,12.012448164120473,12.012448164120473,11.8754243850708,11.8754243850708,412000,0.0,0.0,38.11,31.32
2024-09-19,11.966773590371783,11.966773590371783,11.82974894657577,11.921098709106444,401000,0.0,0.0,43.93,35.52
2024-09-20,12.012447600461222,12.05812248172656,11.875423827841107,11.921098709106444,407000,0.0,0.0,50.12,40.39
2024-09-23,12.012448164120473,12.012448164120473,11.8754243850708,11.8754243850708,605000,0.0,0.0,50.08,43.62
2024-09-24,11.921098871133104,11.966773753019236,11.784074225474708,11.82974910736084,1033000,0.0,0.0,45.89,44.37
2024-09-25,11.921099268479338,11.966774151887876,11.8754243850708,11.8754243850708,833000,0.0,0.0,44.88,44.54
2024-09-26,11.875424221259424,12.05812288119746,11.875424221259424,11.966773986816406,580000,0.0,0.0,52.14,47.07
2024-09-27,12.0124477530422,12.058122634887695,11.966773742372617,12.058122634887695,804000,0.0,0.0,68.09,54.08
2024-09-30,12.058123194818505,12.058123194818505,11.966774298061548,12.01244831085205,471000,0.0,0.0,73.17,60.44
2024-10-01,12.01244831085205,12.058123194818505,11.966774298061548,12.01244831085205,277000,0.0,0.0,76.56,65.82
2024-10-04,12.058123047529008,12.058123047529008,11.8754243850708,11.8754243850708,735000,0.0,0.0,62.15,64.59
2024-10-07,11.966773986816406,11.966773986816406,11.875424221259424,11.966773986816406,563000,0.0,0.0,63.66,64.28
2024-10-08,11.966774319518604,11.966774319518604,11.692725886404446,11.784074783325195,1002000,0.0,0.0,50.77,59.78
2024-10-09,11.875424236626408,11.875424236626408,11.692725576451956,11.73840045928955,505000,0.0,0.0,38.01,52.52
2024-10-11,11.829749353788811,11.875424236626408,11.73840045928955,11.73840045928955,581000,0.0,0.0,29.51,44.85
2024-10-14,11.829749501662263,11.8754243850708,11.784074618253726,11.8754243850708,345000,0.0,0.0,36.34,42.01
2024-10-15,11.921098709106444,12.012447600461222,11.921098709106444,11.921098709106444,520000,0.0,0.0,45.06,43.03
2024-10-16,11.966773590371783,11.966773590371783,11.875423827841107,11.921098709106444,222000,0.0,0.0,50.87,45.64
2024-10-17,11.875423827841107,11.966773590371783,11.875423827841107,11.921098709106444,377000,0.0,0.0,54.75,48.68
2024-10-18,11.921099414095094,12.103798078784958,11.921099414095094,12.01244831085205,805000,0.0,0.0,62.43,53.26
2024-10-21,11.966773582862494,12.286496009167433,11.966773582862494,12.1494722366333,1762000,0.0,0.0,67.26,57.93
2024-10-22,12.195147514343262,12.240821525888936,12.14947263162166,12.195147514343262,458000,0.0,0.0,73.04,62.97
2024-10-23,12.149472398578688,12.195147280424184,11.966773742372617,12.058122634887695,733000,0.0,0.0,68.14,64.69
2024-10-24,12.012447600461222,12.05812248172656,11.921098709106444,11.921098709106444,555000,0.0,0.0,54.52,61.3
2024-10-25,11.921098709106444,12.012447600461222,11.875423827841107,11.921098709106444,479000,0.0,0.0,40.05,54.22
2024-10-28,11.921098871133104,11.921098871133104,11.784074225474708,11.82974910736084,606000,0.0,0.0,29.73,46.05
2024-10-29,11.829749520289838,11.829749520289838,11.601375974063489,11.647050857543944,1076000,0.0,0.0,22.04,38.05
2024-10-30,11.692725576451956,11.784074470951216,11.692725576451956,11.73840045928955,430000,0.0,0.0,21.36,32.49
2024-11-01,11.64705069361436,11.73840045928955,11.601375810776766,11.73840045928955,371000,0.0,0.0,20.91,28.63
2024-11-04,11.784074783325195,11.829749667373548,11.738400770452795,11.784074783325195,435000,0.0,0.0,23.46,26.91
2024-11-05,11.829749353788811,11.829749353788811,11.73840045928955,11.73840045928955,266000,0.0,0.0,23.33,25.71
2024-11-06,11.784074470951216,11.784074470951216,11.73840045928955,11.73840045928955,360000,0.0,0.0,25.56,25.66
2024-11-07,11.82974894657577,11.966773590371783,11.738400055220994,11.921098709106444,543000,0.0,0.0,42.96,31.43
2024-11-08,11.966774151887876,12.012448164120473,11.8754243850708,11.8754243850708,492000,0.0,0.0,50.86,37.91
2024-11-11,11.921098709106444,12.012447600461222,11.875423827841107,11.921098709106444,436000,0.0,0.0,59.84,45.22
2024-11-12,11.875423989246972,11.921098871133104,11.82974910736084,11.82974910736084,318000,0.0,0.0,58.41,49.61
2024-11-13,11.82974910736084,11.921098871133104,11.784074225474708,11.82974910736084,316000,0.0,0.0,57.46,52.23
2024-11-14,11.875424236626408,11.875424236626408,11.73840045928955,11.73840045928955,459000,0.0,0.0,38.31,47.59
2024-11-15,11.784074225474708,11.921098871133104,11.738400214764487,11.82974910736084,308000,0.0,0.0,36.65,43.94
2024-11-18,11.784074783325195,11.829749667373548,11.692725886404446,11.784074783325195,259000,0.0,0.0,33.96,40.61
2024-11-19,11.82974910736084,11.875423989246972,11.738400214764487,11.82974910736084,350000,0.0,0.0,36.92,39.38
2024-11-20,11.829749353788811,11.875424236626408,11.692725576451956,11.73840045928955,356604,0.0,0.0,29.38,36.05
2024-11-21,11.784074470951216,11.829749353788811,11.692725576451956,11.73840045928955,237000,0.0,0.0,24.35,32.15
2024-11-22,11.784074225474708,11.875423989246972,11.784074225474708,11.82974910736084,179000,0.0,0.0,36.23,33.51
2024-11-25,11.875424236626408,11.875424236626408,11.73840045928955,11.73840045928955,421000,0.0,0.0,30.82,32.61
2024-11-26,11.738400770452795,11.784074783325195,11.692725886404446,11.784074783325195,181000,0.0,0.0,33.88,33.04
2024-11-27,11.738400624504862,11.738400624504862,11.601375974063489,11.647050857543944,627000,0.0,0.0,27.35,31.14
2024-11-28,11.6470507092839,11.6470507092839,11.510026931762695,11.510026931762695,674000,0.0,0.0,18.23,26.84
2024-11-29,11.555700697905616,11.647050461762351,11.51002668715316,11.601375579833984,248000,0.0,0.0,20.49,24.72
2024-12-02,11.601376118307742,11.921099435470252,11.510027221386991,11.784074783325195,1006000,0.0,0.0,35.88,28.44
2024-12-03,11.875424236626408,11.875424236626408,11.692725576451956,11.73840045928955,850000,0.0,0.0,42.44,33.11
2024-12-04,11.784074470951216,11.784074470951216,11.692725576451956,11.73840045928955,301000,0.0,0.0,46.81,37.68
2024-12-05,11.784074470951216,11.829749353788811,11.692725576451956,11.73840045928955,232000,0.0,0.0,49.73,41.69
2024-12-06,11.738400062874708,11.784074072993928,11.69272518157959,11.69272518157959,310000,0.0,0.0,47.97,43.78
2024-12-09,11.692725741024404,11.78407463680938,11.647050857543944,11.647050857543944,325000,0.0,0.0,43.09,43.55
2024-12-10,11.55570125579834,11.692725908198796,11.55570125579834,11.55570125579834,570000,0.0,0.0,32.43,39.84
2024-12-11,11.601376139931826,11.601376139931826,11.510027242840808,11.55570125579834,669000,0.0,0.0,25.32,35.0
2024-12-12,11.555700545529008,11.601375426855094,11.464351654052734,11.464351654052734,675000,0.0,0.0,16.88,28.96
2024-12-13,11.464352380937646,11.464352380937646,11.327327728271484,11.327327728271484,647000,0.0,0.0,11.25,23.06
2024-12-16,11.373001899424915,11.373001899424915,11.190303245167565,11.23597812652588,643000,0.0,0.0,9.88,18.67
2024-12-17,11.23597812652588,11.281653007884191,11.144628363809252,11.23597812652588,740000,0.0,0.0,11.03,16.12
2024-12-18,11.23597812652588,11.281653007884191,11.144628363809252,11.23597812652588,196000,0.0,0.0,12.12,14.79
2024-12-19,11.23597828881634,11.281653170834373,11.144628524780272,11.144628524780272,684000,0.0,0.0,8.08,12.55
2024-12-20,11.190303406798307,11.190303406798307,11.144628524780272,11.144628524780272,241000,0.0,0.0,5.39,10.16
2024-12-23,11.190303245167565,11.281653007884191,11.144628363809252,11.23597812652588,339000,0.0,0.0,10.26,10.19
2024-12-24,11.235978686123342,11.28165356975645,11.190303802490234,11.190303802490234,239000,0.0,0.0,10.17,10.19
2024-12-25,11.235978686123342,11.235978686123342,11.190303802490234,11.190303802490234,262000,0.0,0.0,11.54,10.64
2024-12-26,11.190303802490234,11.28165356975645,11.144628918857126,11.190303802490234,452000,0.0,0.0,14.36,11.88
2024-12-27,11.23597812652588,11.23597812652588,11.144628363809252,11.23597812652588,189000,0.0,0.0,31.8,18.52
2024-12-30,11.23597812652588,11.281653007884191,11.190303245167565,11.23597812652588,313000,0.0,0.0,43.42,26.82
2024-12-31,11.235978686123342,11.28165356975645,11.190303802490234,11.190303802490234,252000,0.0,0.0,40.06,31.23
2025-01-02,11.28165340423584,11.37300229898587,11.235978521272855,11.28165340423584,368000,0.0,0.0,46.71,36.39
2025-01-03,11.327327728271484,11.373002612493538,11.327327728271484,11.327327728271484,202000,0.0,0.0,57.8,43.53
2025-01-06,11.327327562906577,11.464352213572347,11.327327562906577,11.41867733001709,389000,0.0,0.0,67.11,51.39
2025-01-07,11.373002612493538,11.418677496715592,11.327327728271484,11.327327728271484,237000,0.0,0.0,63.79,55.52
2025-01-08,11.32732741602289,11.37300229898587,11.235978521272855,11.28165340423584,443000,0.0,0.0,56.81,55.95
2025-01-09,11.327327582213616,11.373002465846724,11.144628918857126,11.190303802490234,392000,0.0,0.0,42.64,51.51
2025-01-10,11.281653007884191,11.281653007884191,11.144628363809252,11.23597812652588,422000,0.0,0.0,37.95,46.99
2025-01-13,11.235978537651295,11.235978537651295,11.007604993679424,11.053279876708984,513000,0.0,0.0,28.63,40.87
2025-01-14,11.144628918857126,11.190303802490234,11.098954035224017,11.190303802490234,186000,0.0,0.0,32.42,38.05
2025-01-15,11.098954035224017,11.235978686123342,11.098954035224017,11.190303802490234,215000,0.0,0.0,34.95,37.02
2025-01-16,11.235978521272855,11.32732741602289,11.190303638309876,11.28165340423584,518000,0.0,0.0,43.3,39.11
2025-01-17,11.28165356975645,11.28165356975645,11.144628918857126,11.190303802490234,525000,0.0,0.0,43.68,40.63
2025-01-20,11.190303802490234,11.235978686123342,11.144628918857126,11.190303802490234,289000,0.0,0.0,45.79,42.35
2025-01-21,11.190303245167565,11.23597812652588,11.144628363809252,11.23597812652588,181000,0.0,0.0,51.36,45.35
2025-01-22,11.281653715225389,11.418677496715592,11.235978831003331,11.327327728271484,503000,0.0,0.0,60.16,50.29
2025-02-03,11.235978686123342,11.28165356975645,11.144628918857126,11.190303802490234,574497,0.0,0.0,54.92,51.84
2025-02-04,11.281653170834373,11.281653170834373,11.144628524780272,11.144628524780272,421576,0.0,0.0,41.38,48.35
2025-02-05,11.144628918857126,11.28165356975645,11.144628918857126,11.190303802490234,247330,0.0,0.0,37.11,44.6
2025-02-06,11.235978521272855,11.32732741602289,11.190303638309876,11.28165340423584,350100,0.0,0.0,41.41,43.54
2025-02-07,11.281653388443404,11.55570094348581,11.23597850554436,11.510026931762695,687120,0.0,0.0,57.23,48.1
2025-02-10,11.738400606021129,11.8754243850708,11.647050839204054,11.8754243850708,1713950,0.0,0.0,71.49,55.9
2025-02-11,11.921099268479338,12.012448164120473,11.784074618253726,11.8754243850708,788246,0.0,0.0,75.73,62.51
2025-02-12,11.829749501662263,11.8754243850708,11.738400606021129,11.8754243850708,482155,0.0,0.0,78.56,67.86
2025-02-13,11.784074618253726,11.966774151887876,11.784074618253726,11.8754243850708,662360,0.0,0.0,80.44,72.05
2025-02-14,11.875423827841107,11.921098709106444,11.82974894657577,11.921098709106444,573873,0.0,0.0,83.45,75.85
2025-02-17,11.921099414095094,12.01244831085205,11.87542453012864,12.01244831085205,488850,0.0,0.0,88.97,80.22
2025-02-18,12.103797355396624,12.195147117869976,12.103797355396624,12.1494722366333,1369531,0.0,0.0,91.13,83.86
2025-02-19,12.195147117869976,12.240821127930754,12.103797355396624,12.1494722366333,1097974,0.0,0.0,91.06,86.26
2025-02-20,12.149472795936983,12.195147679276316,12.058123029258326,12.103797912597656,663304,0.0,0.0,86.35,86.29
2025-02-21,12.103797912597656,12.149472795936983,12.058123029258326,12.103797912597656,435188,0.0,0.0,81.81,84.79
2025-02-24,12.012447592923271,12.195147117869976,12.012447592923271,12.1494722366333,760459,0.0,0.0,81.81,83.8
2025-02-25,12.149472778209706,12.332171440124512,12.10379789493702,12.332171440124512,1030320,0.0,0.0,87.87,85.16
2025-02-26,12.195147117869976,12.240821127930754,12.103797355396624,12.1494722366333,1095846,0.0,0.0,79.79,83.37
2025-02-27,12.149472398578688,12.195147280424184,12.0124477530422,12.058122634887695,646020,0.0,0.0,66.53,77.76
2025-03-03,12.012447600461222,12.05812248172656,11.875423827841107,11.921098709106444,615172,0.0,0.0,47.69,67.73
2025-03-04,11.921099104037914,12.012447998418969,11.829749338480932,11.966773986816406,335105,0.0,0.0,40.88,58.78
2025-03-05,11.966773742372617,12.103797516733191,11.92109886052712,12.058122634887695,376011,0.0,0.0,42.41,53.32
2025-03-06,12.103798078784958,12.103798078784958,12.01244831085205,12.01244831085205,400054,0.0,0.0,40.39,49.01
2025-03-07,11.966773590371783,12.012447600461222,11.875423827841107,11.921098709106444,476152,0.0,0.0,32.99,43.67
2025-03-10,11.875423989246972,11.875423989246972,11.784074225474708,11.82974910736084,420620,0.0,0.0,24.77,37.37
2025-03-11,11.692725741024404,11.738400624504862,11.464352194798051,11.647050857543944,922112,0.0,0.0,24.36,33.03
2025-03-12,11.647050300284471,11.829748954289046,11.647050300284471,11.69272518157959,888367,0.0,0.0,26.65,30.91
2025-03-13,11.692725592182944,11.738400475081988,11.46435204886365,11.510026931762695,781190,0.0,0.0,20.15,27.32
2025-03-14,11.510027078278512,11.647050857543944,11.464352194798051,11.647050857543944,516562,0.0,0.0,22.96,25.87
2025-03-17,11.966774133755605,12.240821691439706,11.966774133755605,12.103797912597656,2868815,0.0,0.0,42.76,31.5
2025-03-18,12.149472795936983,12.149472795936983,12.058123029258326,12.103797912597656,837514,0.0,0.0,55.95,39.65
2025-03-19,12.058122474159948,12.240821127930754,12.012447592923271,12.1494722366333,1305069,0.0,0.0,66.72,48.67
2025-03-20,12.14947263162166,12.240821525888936,12.14947263162166,12.195147514343262,982261,0.0,0.0,75.85,57.73
2025-03-21,12.28649616241455,12.377845926027293,12.24082128060818,12.28649616241455,1887779,0.0,0.0,80.57,65.34
2025-03-24,12.332171034042624,12.606219453478753,12.332171034042624,12.514869689941406,2395227,0.0,0.0,84.38,71.69
2025-03-25,12.56054457171008,12.56054457171008,12.469194808172734,12.514869689941406,1092220,0.0,0.0,86.92,76.76
2025-03-26,12.514870084442904,12.606219850859832,12.514870084442904,12.560544967651367,642254,0.0,0.0,89.95,81.16
2025-03-27,12.560544818694597,12.560544818694597,12.377846159203315,12.423521041870115,984302,0.0,0.0,83.77,82.03
2025-03-28,12.423521373929358,12.423521373929358,12.195147825667243,12.240821838378906,1052571,0.0,0.0,68.67,77.58
2025-03-31,12.103797930937546,12.103797930937546,11.8754243850708,11.8754243850708,1561365,0.0,0.0,45.78,66.98
2025-04-01,11.921099250416276,12.103797912597656,11.921099250416276,12.103797912597656,776557,0.0,0.0,40.94,58.3
2025-04-02,12.103797912597656,12.149472795936983,12.058123029258326,12.103797912597656,480703,0.0,0.0,37.71,51.43
2025-04-07,10.916254997253418,10.916254997253418,10.916254997253418,10.916254997253418,1634822,0.0,0.0,25.14,42.67
2025-04-08,10.733556891162676,10.870580673217772,10.322484673821426,10.870580673217772,2671928,0.0,0.0,24.76,36.7
2025-04-09,10.870580415111707,10.870580415111707,10.048435999949824,10.139785766601562,3535003,0.0,0.0,17.7,30.36
2025-04-10,11.00760474990209,11.144628524780272,10.733556328969804,11.144628524780272,2239513,0.0,0.0,26.34,29.02
2025-04-11,10.870580673217772,10.870580673217772,10.550858224697228,10.870580673217772,1018100,0.0,0.0,29.1,29.05
2025-04-14,11.053279643450455,11.09895365434022,10.824906104297972,10.916254997253418,1100099,0.0,0.0,33.17,30.42
2025-04-15,11.007605303292056,11.19030396937316,10.96193041897779,11.098954200744627,850030,0.0,0.0,38.78,33.21
2025-04-16,11.098954054930044,11.098954054930044,10.916255391249177,10.96193027496338,476017,0.0,0.0,40.35,35.59
2025-04-17,10.87058011518774,10.961929879319095,10.824906104297972,10.916254997253418,268171,0.0,0.0,52.23,41.13
2025-04-18,10.91625483621527,11.0532794803909,10.91625483621527,11.007604598999023,579120,0.0,0.0,62.82,48.36
2025-04-21,10.96193029525432,10.96193029525432,10.687881863637774,10.733556747436523,1064178,0.0,0.0,61.88,52.87
2025-04-22,10.642207145690918,10.68788203020148,10.596533132356315,10.642207145690918,636037,0.0,0.0,46.02,50.58
2025-04-23,10.824906659983382,10.916255557628126,10.824906659983382,10.870580673217772,402001,0.0,0.0,47.34,49.5
2025-04-24,10.916255557628126,10.916255557628126,10.824906659983382,10.870580673217772,382195,0.0,0.0,46.95,48.65
