date,open,high,low,close,volume,dividends,stock_splits,kd_k,kd_d,bias_5,bias_10,bias_20
2025-07-14,44.630001068115234,44.84999847412109,41.459999084472656,42.47999954223633,5486900,0.0,0.0,39.09,43.12,-6.8,-6.85,-7.27
2025-07-15,42.79999923706055,43.45000076293945,42.51499938964844,42.720001220703125,2398200,0.0,0.0,32.74,39.66,-4.83,-5.78,-6.76
2025-07-16,42.7599983215332,42.959999084472656,40.29999923706055,41.36000061035156,2338400,0.0,0.0,26.57,35.3,-5.83,-8.05,-9.45
2025-07-17,41.400001525878906,42.2599983215332,41.040000915527344,41.52000045776367,2290100,0.0,0.0,23.17,31.25,-3.07,-6.72,-8.84
2025-07-18,41.540000915527344,42.28499984741211,40.84000015258789,42.18999862670898,1678600,0.0,0.0,23.9,28.8,0.32,-4.31,-6.92
2025-07-21,41.72800064086914,42.27999877929688,40.54999923706055,41.61000061035156,2174200,0.0,0.0,21.8,26.47,-0.64,-4.85,-7.69
2025-07-22,41.5099983215332,41.97999954223633,40.88999938964844,41.36000061035156,1846700,0.0,0.0,19.27,24.07,-0.6,-4.37,-7.68
2025-07-23,41.060001373291016,43.650001525878906,41.060001373291016,43.0,2220800,0.0,0.0,25.5,24.55,2.54,0.17,-3.55
2025-07-24,43.08000183105469,43.5,42.02999877929688,42.060001373291016,1347100,0.0,0.0,29.89,26.33,0.04,-0.89,-5.1
2025-07-25,42.47999954223633,42.60499954223633,41.5,42.47999954223633,869200,0.0,0.0,41.62,31.43,0.9,0.96,-3.62
2025-07-28,43.08000183105469,43.2400016784668,41.56999969482422,41.88999938964844,851300,0.0,0.0,43.57,35.47,-0.64,-0.31,-4.39
2025-07-29,42.2599983215332,43.18999862670898,41.67699813842773,42.93000030517578,1202600,0.0,0.0,54.64,41.86,1.08,2.12,-1.74
2025-07-30,42.06999969482422,43.470001220703125,42.06999969482422,43.38999938964844,1334800,0.0,0.0,66.96,50.23,1.97,2.72,-0.51
2025-07-31,43.72999954223633,44.619998931884766,42.24300003051758,42.91999816894531,1849200,0.0,0.0,64.05,54.84,0.46,1.27,-1.21
2025-08-01,42.18000030517578,42.22499847412109,40.09999847412109,41.33000183105469,1661800,0.0,0.0,51.77,53.81,-2.73,-2.29,-4.31
2025-08-04,42.11000061035156,42.540000915527344,41.59999847412109,42.5099983215332,1540000,0.0,0.0,52.29,53.31,-0.25,0.29,-1.27
2025-08-05,42.52999877929688,43.39500045776367,41.369998931884766,41.93000030517578,1422900,0.0,0.0,48.35,51.65,-1.15,-1.21,-2.14
2025-08-06,42.720001220703125,43.0,41.6150016784668,42.09999847412109,1553800,0.0,0.0,46.99,50.1,-0.14,-0.6,-1.27
2025-08-07,42.0,42.34999847412109,40.52999877929688,40.68999862670898,2207200,0.0,0.0,35.67,45.29,-2.45,-3.62,-3.87
2025-08-08,41.40999984741211,44.84999847412109,41.0,44.34000015258789,3516500,0.0,0.0,53.54,48.04,4.79,4.57,4.97
2025-08-11,45.70000076293945,46.34999847412109,43.16999816894531,43.369998931884766,3095000,0.0,0.0,53.13,49.74,2.08,1.92,2.57
2025-08-12,45.209999084472656,47.86000061035156,45.0,46.83000183105469,3204500,0.0,0.0,64.33,54.6,7.74,9.06,10.21
2025-08-13,47.02000045776367,48.459999084472656,46.79999923706055,47.0099983215332,2348500,0.0,0.0,70.44,59.88,5.76,8.56,9.91
2025-08-14,46.43000030517578,47.26399993896485,46.08000183105469,46.68000030517578,3549300,0.0,0.0,72.81,64.19,2.27,6.87,8.48
2025-08-15,43.060001373291016,46.130001068115234,42.81999969482422,44.540000915527344,7519200,0.0,0.0,65.4,64.59,-2.51,1.23,3.22
2025-08-18,44.25,45.869998931884766,44.25,45.52000045776367,2541700,0.0,0.0,64.57,64.59,-1.29,2.75,5.02
2025-08-19,46.22999954223633,46.5,44.2599983215332,44.58000183105469,2372900,0.0,0.0,60.07,63.08,-2.38,0.03,2.47
2025-08-20,44.86000061035156,45.0,43.20199966430664,44.400001525878906,1526800,0.0,0.0,55.24,60.47,-1.65,-0.88,1.89
2025-08-21,43.869998931884766,45.59999847412109,43.560001373291016,45.5,1802300,0.0,0.0,52.67,57.87,1.32,0.49,4.01
2025-08-22,46.11000061035156,47.18999862670898,45.630001068115234,46.369998931884766,2208300,0.0,0.0,56.09,57.28,2.42,1.96,5.53
2025-08-25,46.36000061035156,46.880001068115234,46.0099983215332,46.77999877929688,1318100,0.0,0.0,60.8,58.45,2.75,2.09,5.87
2025-08-26,46.75,48.209999084472656,46.75,47.34999847412109,2577800,0.0,0.0,68.55,61.82,2.76,3.22,6.63
2025-08-27,47.400001525878906,49.08000183105469,47.400001525878906,48.43999862670898,2145100,0.0,0.0,75.62,66.42,3.31,5.27,8.47
2025-08-28,48.560001373291016,51.22999954223633,48.560001373291016,50.869998931884766,2919400,0.0,0.0,82.25,71.7,6.06,9.55,12.9
2025-08-29,51.150001525878906,52.93999862670898,50.81999969482422,52.470001220703125,4228000,0.0,0.0,86.56,76.65,6.69,11.1,15.03
2025-09-02,51.0099983215332,51.70000076293945,50.06999969482422,51.06999969482422,2023400,0.0,0.0,84.64,79.31,2.06,6.88,10.92
2025-09-03,51.91999816894531,53.22499847412109,50.650001525878906,53.0099983215332,1689700,0.0,0.0,89.02,82.55,3.59,9.02,13.77
2025-09-04,55.66999816894531,62.650001525878906,55.54999923706055,62.5,10189000,0.0,0.0,92.38,85.83,15.78,23.92,31.26
2025-09-05,65.5199966430664,68.66999816894531,63.7400016784668,68.55000305175781,9050000,0.0,0.0,94.75,88.8,19.18,29.97,39.87
2025-09-08,68.6500015258789,71.0,67.86000061035156,70.49500274658203,5869100,0.0,0.0,95.8,91.14,15.33,27.82,40.1
2025-09-09,70.26000213623047,71.4000015258789,69.56999969482422,70.51000213623047,3364300,0.0,0.0,95.97,92.75,8.46,22.57,36.45
2025-09-10,72.41999816894531,74.48999786376953,72.02999877929688,73.91999816894531,4053000,0.0,0.0,96.58,94.02,6.83,22.82,39.4
2025-09-11,82.30000305175781,85.88999938964844,81.37999725341797,84.30000305175781,10167400,0.0,0.0,96.24,94.76,14.61,32.19,53.57
2025-09-12,85.30999755859375,86.95999908447266,82.27999877929688,86.12999725341797,5641700,0.0,0.0,96.74,95.42,11.75,27.99,51.46
2025-09-15,85.30000305175781,92.05500030517578,85.12000274658203,90.08999633789062,8981300,0.0,0.0,96.25,95.7,11.24,26.78,52.33
2025-09-16,90.30999755859376,93.12999725341795,89.55999755859375,91.5500030517578,6292100,0.0,0.0,96.1,95.83,7.46,21.9,49.0
2025-09-17,90.7750015258789,94.80999755859376,90.22000122070312,93.97000122070312,7031000,0.0,0.0,96.5,96.05,5.34,18.65,47.03
2025-09-18,97.3000030517578,102.93000030517578,96.85800170898438,98.87000274658205,9441900,0.0,0.0,93.81,95.3,7.33,19.35,48.37
2025-09-19,98.0,102.98999786376952,96.70999908447266,102.20999908447266,6459900,0.0,0.0,95.09,95.23,7.21,18.57,47.12
2025-09-22,105.76000213623048,108.8000030517578,101.58999633789062,102.91999816894533,7692200,0.0,0.0,91.4,93.95,5.12,15.06,42.35
2025-09-23,105.0,110.20999908447266,104.6999969482422,106.4000015258789,7835000,0.0,0.0,89.86,92.59,5.48,14.36,41.34
2025-09-24,103.55500030517578,107.72000122070312,96.63099670410156,99.83000183105467,12409300,0.0,0.0,80.85,88.68,-2.17,4.4,28.14
2025-09-25,96.26499938964844,100.4499969482422,93.53500366210938,94.29000091552734,10569300,0.0,0.0,66.08,81.15,-6.76,-2.42,17.57
2025-09-26,96.0,99.64600372314452,94.38999938964844,97.12000274658205,6418000,0.0,0.0,56.26,72.85,-2.99,-0.62,17.71
2025-09-29,104.25,114.0,103.3479995727539,113.5,12435400,0.0,0.0,70.14,71.95,11.03,13.43,32.65
2025-09-30,114.0999984741211,120.73999786376952,112.11000061035156,112.1999969482422,11414800,0.0,0.0,69.63,71.17,8.52,9.86,26.61
2025-10-01,113.05999755859376,123.8499984741211,112.0,121.12000274658205,12237400,0.0,0.0,76.75,73.03,12.52,15.52,31.62
2025-10-02,128.69000244140625,132.2899932861328,123.26000213623048,124.13999938964844,9453400,0.0,0.0,77.49,74.52,9.26,15.62,30.53
2025-10-03,128.2899932861328,137.0500030517578,126.6999969482422,128.41000366210938,10193700,0.0,0.0,78.38,75.8,7.12,16.74,30.9
2025-10-06,133.60000610351562,134.7899932861328,119.29000091552734,121.16999816894533,9963900,0.0,0.0,73.42,75.01,-0.2,8.36,20.41
2025-10-07,125.1999969482422,125.1999969482422,115.68000030517578,120.9499969482422,6594600,0.0,0.0,69.95,73.32,-1.79,6.78,17.25
2025-10-08,121.5,132.27999877929688,120.1999969482422,131.8800048828125,7173400,0.0,0.0,75.92,74.19,5.24,13.22,24.35
2025-10-09,127.0,131.60499572753906,126.12000274658205,129.67999267578125,3561500,0.0,0.0,76.66,75.01,2.58,8.05,19.72
2025-10-10,131.4600067138672,132.0,116.16999816894533,116.91000366210938,7860200,0.0,0.0,57.64,69.22,-5.81,-4.17,6.42
2025-10-13,129.74000549316406,135.91000366210938,124.0479965209961,134.61000061035156,8297300,0.0,0.0,68.51,68.99,6.15,8.46,20.09
2025-10-14,123.58999633789062,130.47999572753906,120.95999908447266,127.29000091552734,7078600,0.0,0.0,63.79,67.25,-0.61,1.33,11.78
2025-10-15,134.75,144.5500030517578,130.5,144.3000030517578,8971100,0.0,0.0,75.57,70.02,10.53,12.79,23.98
2025-10-16,146.0,149.08999633789062,141.6999969482422,144.27000427246094,6289600,0.0,0.0,78.9,72.98,8.09,11.02,21.58
2025-10-17,139.22000122070312,150.82000732421875,136.2899932861328,140.16000366210938,8279800,0.0,0.0,75.82,73.93,1.47,6.89,16.26
2025-10-20,145.97999572753906,152.6300048828125,145.5,148.0399932861328,6626100,0.0,0.0,79.69,75.85,5.13,10.64,20.54
2025-10-21,145.8000030517578,150.16000366210938,142.75999450683594,149.2899932861328,4177900,0.0,0.0,83.4,78.37,2.81,9.26,19.47
2025-10-22,149.10000610351562,157.39999389648438,144.82000732421875,146.9499969482422,7516800,0.0,0.0,80.49,79.07,0.83,6.37,15.42
2025-10-23,146.9949951171875,167.9499969482422,146.0,167.0500030517578,9011400,0.0,0.0,86.35,81.5,11.15,17.73,27.57
2025-10-24,174.39999389648438,187.3600006103516,173.5,186.1600036621093,10653100,0.0,0.0,90.3,84.43,16.72,25.1,37.48
2025-10-27,191.5,191.8500061035156,173.72000122070312,176.49000549316406,11235500,0.0,0.0,85.19,84.68,6.84,15.35,27.38
2025-10-28,175.49000549316406,178.82000732421875,164.55999755859375,175.52999877929688,9140800,0.0,0.0,80.33,83.23,2.99,11.22,23.86
2025-10-29,186.6699981689453,205.63999938964844,181.509994506836,204.3600006103516,9365000,0.0,0.0,86.27,84.25,12.34,24.74,40.09
2025-10-30,192.0200042724609,204.9199981689453,191.08999633789065,195.82000732421875,7341500,0.0,0.0,85.64,84.71,4.34,15.88,31.01
