date,open,high,low,close,volume,dividends,stock_splits,kd_k,kd_d
2024-07-17,1258.0089816111438,1267.4322698629128,1229.7391168558372,1248.585693359375,5978911,0.0,0.0,26.02,39.82
2024-07-18,1196.75749874115,1215.604073524475,1177.9109239578247,1206.1807861328125,9831726,0.0,0.0,22.11,33.91
2024-07-19,1187.3341064453125,1210.892322843037,1187.3341064453125,1187.3341064453125,5871057,0.0,0.0,16.32,28.05
2024-07-22,1182.6226472815688,1187.3342912946428,1126.0829191246812,1154.352783203125,7245311,0.0,0.0,14.66,23.59
2024-07-23,1182.6226619944853,1201.46923828125,1168.487729779412,1201.46923828125,6430338,0.0,0.0,19.83,22.33
2024-07-26,1121.371140813253,1182.6225056475903,1116.6594973644578,1173.19921875,10242503,0.0,0.0,23.22,22.63
2024-07-29,1192.045890069777,1206.1808215725805,1159.0643832299018,1168.4876708984375,5100068,0.0,0.0,24.88,23.38
2024-07-30,1159.0643402950698,1182.62255859375,1140.2177656561255,1182.62255859375,4423237,0.0,0.0,29.55,25.44
2024-07-31,1159.0644010950307,1163.7760450019211,1130.7945376536884,1149.64111328125,7379704,0.0,0.0,26.99,25.96
2024-08-01,1144.9293807724775,1163.7759549415716,1111.9478759765625,1111.9478759765625,12041919,0.0,0.0,18.0,23.3
2024-08-02,1064.8314544957711,1074.2547417036983,1027.1383056640625,1027.1383056640625,13774887,0.0,0.0,12.0,19.53
2024-08-05,937.617093268124,961.1753116919464,924.4244909507836,933.8477783203124,22181134,0.0,0.0,9.11,16.06
2024-08-06,1027.138287495458,1027.138287495458,975.3102087686228,1013.0033569335938,16439278,0.0,0.0,16.55,16.23
2024-08-07,1027.1382578974185,1083.677978515625,1017.7149711277174,1083.677978515625,10529284,0.0,0.0,29.88,20.78
2024-08-08,1055.4081768497758,1074.254751436379,1036.5616022631727,1050.696533203125,8053732,0.0,0.0,34.86,25.47
2024-08-09,1083.6780924479167,1088.389736328125,1055.4082291666666,1060.119873046875,6961644,0.0,0.0,40.76,30.56
2024-08-12,1078.9664644281916,1107.236328125,1074.254820478723,1107.236328125,4578908,0.0,0.0,52.63,37.92
2024-08-13,1111.947892813847,1116.659536427465,1083.678031132139,1093.101318359375,3784683,0.0,0.0,58.58,44.81
2024-08-14,1107.2361375510943,1121.3710669666402,1102.524494412579,1116.659423828125,4435983,0.0,0.0,71.59,53.73
2024-08-15,1102.5247025923295,1111.9479906486742,1088.3897705078125,1088.3897705078125,3064248,0.0,0.0,75.48,60.98
2024-08-16,1116.6595384551258,1168.4876182990345,1116.6595384551258,1159.0643310546875,6964050,0.0,0.0,82.02,68.0
2024-08-19,1168.4876276145417,1192.045845913222,1159.0643402950698,1182.62255859375,5847224,0.0,0.0,86.21,74.07
2024-08-20,1196.757462890625,1196.757462890625,1168.4876015625,1177.910888671875,4293705,0.0,0.0,86.89,78.34
2024-08-21,1149.64111328125,1168.4876889088114,1140.2178254674693,1149.64111328125,4500318,0.0,0.0,80.15,78.94
2024-08-22,1159.0643310546875,1168.4876182990345,1144.929400188167,1159.0643310546875,3022975,0.0,0.0,76.51,78.13
2024-08-23,1135.5062071508291,1154.352783203125,1121.371275111607,1154.352783203125,4222716,0.0,0.0,71.84,76.03
2024-08-26,1173.199306158372,1173.199306158372,1140.217799559542,1144.929443359375,3699292,0.0,0.0,65.28,72.45
2024-08-27,1130.794486053719,1144.9294171293905,1121.371198669938,1140.2177734375,3877314,0.0,0.0,59.46,68.12
2024-08-28,1135.5060770670573,1149.641007486979,1116.6595031738282,1130.79443359375,4610835,0.0,0.0,45.53,60.59
2024-08-29,1107.2362353515623,1182.6225322265625,1107.2362353515623,1177.910888671875,5404585,0.0,0.0,56.67,59.28
2024-08-30,1187.334246235509,1187.334246235509,1154.3527393956338,1168.4876708984375,5810148,0.0,0.0,60.58,59.72
2024-09-02,1168.487715242347,1177.9110032684948,1144.929495176977,1154.352783203125,3182122,0.0,0.0,60.0,59.81
2024-09-03,1154.3527571881402,1154.3527571881402,1130.7945376536884,1149.64111328125,3422128,0.0,0.0,57.65,59.09
2024-09-04,1069.54296875,1102.5244699889868,1064.831325715859,1069.54296875,9683111,0.0,0.0,39.71,52.63
2024-09-05,1055.408150337838,1064.8314373944256,1041.273219752956,1045.98486328125,9051905,0.0,0.0,27.55,44.27
2024-09-06,1045.9848057109716,1083.6779518627184,1041.2731624420032,1078.96630859375,5102862,0.0,0.0,26.97,38.5
2024-09-09,1036.5616714684672,1050.696603352128,1027.1383835460265,1041.2733154296875,7139369,0.0,0.0,20.92,32.64
2024-09-10,1050.696490532529,1064.8314208984375,1036.561560166621,1064.8314208984375,5579319,0.0,0.0,21.79,29.02
2024-09-11,1060.1197938661317,1069.5430809227196,1045.98486328125,1045.98486328125,4019795,0.0,0.0,18.45,25.5
2024-09-12,1083.6781264796402,1088.3897705078125,1069.5431943951232,1088.3897705078125,4341122,0.0,0.0,25.84,25.61
2024-09-13,1093.1013802083332,1097.8130240885416,1060.119873046875,1060.119873046875,3453407,0.0,0.0,25.87,25.7
2024-09-16,1055.408133987832,1064.8314208984375,1036.561560166621,1064.8314208984375,3682733,0.0,0.0,33.91,28.44
2024-09-18,1050.696603352128,1055.4082473133485,1031.850027507247,1041.2733154296875,7064375,0.0,0.0,29.28,28.72
2024-09-19,1041.2732718331474,1064.8314906529015,1017.7150530133928,1055.408203125,7749361,0.0,0.0,35.2,30.88
2024-09-20,1078.9664485677083,1088.389736328125,1060.119873046875,1060.119873046875,8871960,0.0,0.0,41.12,34.29
2024-09-23,1060.1197355178767,1083.6779518627184,1055.4080922489084,1078.96630859375,4490555,0.0,0.0,52.9,40.49
2024-09-24,1069.543043320149,1126.082763671875,1069.543043320149,1126.082763671875,6847737,0.0,0.0,68.6,49.86
2024-09-25,1149.641139190051,1159.064427216199,1135.5062071508291,1154.352783203125,10887978,0.0,0.0,77.96,59.23
2024-09-26,1163.7759418637734,1206.1807332677165,1159.0642983744465,1196.7574462890625,9413246,0.0,0.0,83.64,67.36
2024-09-27,1206.180679563492,1229.7388959612165,1177.9108198862227,1187.3341064453125,8955853,0.0,0.0,82.42,72.38
2024-09-30,1163.776055518617,1163.776055518617,1107.236328125,1107.236328125,8477410,0.0,0.0,69.02,71.26
2024-10-01,1126.0828423618284,1159.064348205062,1121.371198669938,1140.2177734375,6000269,0.0,0.0,65.28,69.27
2024-10-04,1130.7944693216464,1168.4876182990345,1130.7944693216464,1159.0643310546875,6956378,0.0,0.0,63.34,67.29
2024-10-07,1177.910888671875,1220.3156806640625,1159.064314453125,1177.910888671875,8959497,0.0,0.0,65.65,66.74
2024-10-08,1168.487715242347,1177.9110032684948,1154.352783203125,1154.352783203125,4347108,0.0,0.0,61.41,64.97
2024-10-09,1187.3341490963855,1201.469079442771,1168.4875753012047,1173.19921875,5544071,0.0,0.0,58.89,62.94
2024-10-11,1192.045838341346,1234.450631009615,1192.045838341346,1225.02734375,9881759,0.0,0.0,70.12,65.34
2024-10-14,1234.4507015730985,1234.4507015730985,1210.8924820774284,1215.6041259765625,3998990,0.0,0.0,75.14,68.61
2024-10-15,1234.450631009615,1234.450631009615,1215.604056490385,1225.02734375,5915032,0.0,0.0,80.96,72.72
2024-10-16,1187.3343060661766,1220.3158145680147,1187.3343060661766,1201.46923828125,6461649,0.0,0.0,77.58,74.34
2024-10-17,1220.3158145680147,1220.3158145680147,1192.0459501378675,1201.46923828125,4139436,0.0,0.0,74.45,74.38
2024-10-18,1225.0273699413312,1253.2972323245929,1220.3157262107875,1229.739013671875,8327410,0.0,0.0,75.03,74.6
2024-10-21,1234.4506661551338,1267.43217250279,1234.4506661551338,1253.2972412109375,6320618,0.0,0.0,79.19,76.13
2024-10-22,1234.4505615234375,1239.1622048880308,1220.3156314296575,1234.4505615234375,5200879,0.0,0.0,75.01,75.76
2024-10-23,1206.180769230769,1248.5855618990386,1201.4691256009617,1225.02734375,5399321,0.0,0.0,65.7,72.4
2024-10-24,1225.0273072250243,1229.7389507143516,1196.7574462890625,1196.7574462890625,4473596,0.0,0.0,47.72,64.17
2024-10-25,1196.7574402551688,1248.5855183764556,1196.7574402551688,1239.1622314453125,6810511,0.0,0.0,53.38,60.58
2024-10-28,1253.2971456577716,1262.7204324672284,1239.162215443586,1258.0087890625,5375094,0.0,0.0,65.0,62.05
2024-10-29,1239.1622746394232,1239.1622746394232,1210.892412860577,1225.02734375,5336390,0.0,0.0,57.92,60.67
2024-10-30,1215.6041259765625,1239.1623454722323,1210.8924820774284,1215.6041259765625,5429739,0.0,0.0,47.5,56.28
2024-11-01,1149.641111388687,1225.0274137748304,1149.641111388687,1215.6041259765625,7755216,0.0,0.0,50.33,54.3
2024-11-04,1210.892386771537,1229.738960884713,1206.1807432432431,1220.315673828125,3429980,0.0,0.0,54.39,54.33
2024-11-05,1210.8924820774284,1225.0274137748304,1206.1808381782946,1215.6041259765625,3613551,0.0,0.0,55.7,54.79
2024-11-06,1215.6040824802442,1243.8739448635056,1215.6040824802442,1229.739013671875,3781856,0.0,0.0,60.75,56.77
2024-11-07,1253.2972323245929,1253.2972323245929,1225.0273699413312,1229.739013671875,4276840,0.0,0.0,64.11,59.22
2024-11-08,1234.4506483078003,1243.873935699463,1206.1807861328125,1206.1807861328125,4130119,0.0,0.0,59.41,59.28
2024-11-11,1225.027317356419,1234.4506044130069,1206.1807432432431,1220.315673828125,2805531,0.0,0.0,62.33,60.3
2024-11-12,1206.180706521739,1220.3156366762908,1192.0457763671875,1192.0457763671875,4165815,0.0,0.0,55.19,58.6
2024-11-13,1192.045845913222,1201.4691332326945,1182.62255859375,1182.62255859375,4020882,0.0,0.0,47.4,54.86
2024-11-14,1187.3340950784414,1192.0457383128796,1159.0642356718115,1163.77587890625,4261333,0.0,0.0,33.27,47.66
2024-11-15,1168.4875853531005,1201.4690897783894,1159.0642983744465,1196.7574462890625,4250152,0.0,0.0,35.51,43.61
2024-11-18,1187.334246235509,1192.045890069777,1159.0643832299018,1168.4876708984375,3884093,0.0,0.0,27.01,38.08
2024-11-19,1182.6224740469966,1215.6039773072714,1173.1991874012035,1210.892333984375,4308916,0.0,0.0,36.34,37.5
2024-11-20,1201.46923828125,1201.46923828125,1201.46923828125,1201.46923828125,4926471,0.0,0.0,40.89,38.63
2024-11-21,1192.0457763671875,1196.757419752038,1182.6224895974865,1192.0457763671875,2583520,0.0,0.0,41.84,39.7
2024-11-22,1206.180701335878,1234.4505615234375,1196.757414606691,1234.4505615234375,6124283,0.0,0.0,61.23,46.88
2024-11-25,1248.5855793952942,1253.2972230911255,1206.1807861328125,1206.1807861328125,7448148,0.0,0.0,57.49,50.41
2024-11-26,1206.1807861328125,1215.604073524475,1196.75749874115,1206.1807861328125,3208553,0.0,0.0,54.99,51.94
2024-11-27,1196.757462890625,1210.8923935546875,1177.910888671875,1177.910888671875,2932917,0.0,0.0,43.33,49.07
2024-11-28,1187.334202253486,1192.045845913222,1168.4876276145417,1182.62255859375,4205695,0.0,0.0,37.22,45.12
2024-11-29,1163.7759839548055,1196.757489572958,1154.3526966353336,1182.62255859375,4141261,0.0,0.0,34.34,41.52
2024-12-02,1201.4690579712849,1239.1622048880308,1196.757414606691,1234.4505615234375,4380160,0.0,0.0,49.87,44.31
2024-12-03,1248.5855183764556,1253.2971618420272,1220.3156575830265,1239.1622314453125,5954597,0.0,0.0,61.82,50.15
2024-12-04,1239.162136193478,1248.5854224002724,1229.7388499866834,1243.873779296875,4729113,0.0,0.0,71.37,57.22
2024-12-05,1248.585693359375,1258.0089816111438,1234.4507609817215,1248.585693359375,5251677,0.0,0.0,77.88,64.11
2024-12-06,1248.585588594049,1262.72051978568,1225.0273699413312,1229.739013671875,4223587,0.0,0.0,75.11,67.78
2024-12-09,1243.8740492334905,1248.585693359375,1225.0274727299527,1248.585693359375,4075270,0.0,0.0,79.06,71.54
2024-12-10,1239.162292932581,1281.567086226852,1234.4506492332175,1272.143798828125,5824301,0.0,0.0,83.57,75.55
2024-12-11,1243.8739366319444,1276.8554425274883,1229.7390055338542,1272.143798828125,6205868,0.0,0.0,86.58,79.23
2024-12-12,1290.9904086347938,1319.2602715975995,1290.9904086347938,1300.4136962890625,7666196,0.0,0.0,85.92,81.46
2024-12-13,1305.1252540967143,1328.6834716796875,1286.2786800303356,1328.6834716796875,6323798,0.0,0.0,90.62,84.51
2024-12-16,1352.2416789471458,1356.9533224277975,1305.125244140625,1305.125244140625,7194809,0.0,0.0,80.65,83.22
2024-12-17,1309.8369748834978,1361.6650566234923,1309.8369748834978,1342.8184814453125,8783456,0.0,0.0,82.5,82.98
2024-12-18,1347.5299759985696,1347.5299759985696,1323.9717596349583,1338.106689453125,5995195,0.0,0.0,82.59,82.85
2024-12-19,1319.260116362236,1347.5299759985696,1314.5484730895137,1338.106689453125,6353336,0.0,0.0,82.64,82.78
2024-12-20,1338.10690022201,1342.818544236876,1309.8370361328125,1309.8370361328125,5544646,0.0,0.0,75.33,80.3
2024-12-23,1323.9718281630928,1342.8184022294713,1319.260184646498,1328.6834716796875,4295456,0.0,0.0,75.22,78.61
2024-12-24,1347.530143113323,1347.530143113323,1323.971923828125,1323.971923828125,3196077,0.0,0.0,66.82,74.68
2024-12-25,1338.1067587128766,1347.530045746066,1328.6834716796875,1328.6834716796875,2381315,0.0,0.0,63.29,70.88
2024-12-26,1338.106689453125,1347.5299759985696,1333.3950461804027,1338.106689453125,2351336,0.0,0.0,61.64,67.8
2024-12-27,1338.1067423787151,1356.953316215035,1338.1067423787151,1347.530029296875,2283253,0.0,0.0,65.34,66.98
2024-12-30,1347.5299759985696,1352.241619271292,1338.106689453125,1338.106689453125,2765852,0.0,0.0,63.56,65.84
2024-12-31,1328.683497991663,1342.8184288213615,1319.260210771864,1333.3951416015625,3224086,0.0,0.0,59.04,63.57
2025-01-02,1342.0535237630208,1346.8637514467594,1284.3307915581595,1298.761474609375,6820305,29.0,0.0,45.98,57.71
2025-01-03,1313.192138671875,1318.0023662860576,1284.3307729867788,1313.192138671875,5752498,0.0,0.0,43.9,53.11
2025-01-06,1337.243322539748,1370.9149169921875,1337.243322539748,1370.9149169921875,6907233,0.0,0.0,62.6,56.27
2025-01-07,1390.1558260309616,1443.0683315200297,1361.294459400561,1433.4478759765625,12307998,0.0,0.0,73.05,61.86
2025-01-08,1443.0682746731504,1443.0682746731504,1404.5864540152,1414.2069091796875,10805038,0.0,0.0,75.97,66.57
2025-01-09,1414.207071940104,1423.8275282118054,1385.345703125,1385.345703125,7021298,0.0,0.0,71.86,68.33
2025-01-10,1404.586500773251,1438.25809496987,1390.1558175461284,1409.396728515625,7157266,0.0,0.0,74.17,70.28
2025-01-13,1380.5354609866797,1404.5866014219876,1332.4331801160636,1337.243408203125,9742772,0.0,0.0,60.56,67.04
2025-01-14,1332.4330862862723,1361.2944527762277,1327.6228585379465,1346.86376953125,5279672,0.0,0.0,53.5,62.53
2025-01-15,1337.2432491678587,1390.155751832774,1337.2432491678587,1366.1046142578125,6417175,0.0,0.0,52.84,59.3
2025-01-16,1394.96609204436,1414.207003658765,1375.7251804299551,1404.5865478515625,7314623,0.0,0.0,57.45,58.68
2025-01-17,1394.9660081129807,1399.776235727163,1366.1046424278843,1375.72509765625,5488719,0.0,0.0,52.19,56.52
2025-01-20,1370.9149719027089,1399.7763397322394,1370.9149719027089,1390.1558837890625,3956489,0.0,0.0,52.85,55.29
2025-01-21,1385.3455898037544,1419.0171840003734,1380.53536206138,1409.396728515625,4428280,0.0,0.0,59.87,56.82
2025-01-22,1423.8274117427477,1438.25809496987,1409.396728515625,1409.396728515625,6502859,0.0,0.0,64.55,59.4
2025-02-03,1366.1047135416668,1467.1194986979167,1361.2944856770837,1443.068359375,18533177,0.0,0.0,70.62,63.14
2025-02-04,1452.6887870634962,1471.92969815043,1423.8274204330958,1433.4478759765625,8166768,0.0,0.0,71.52,65.93
2025-02-05,1447.878595270876,1471.929734727203,1433.44791159708,1467.1195068359375,9064753,0.0,0.0,79.83,70.56
2025-02-06,1471.929734727203,1510.4115578573258,1462.309278944672,1467.1195068359375,9371366,0.0,0.0,76.87,72.67
2025-02-07,1467.1195068359375,1471.929734727203,1447.878595270876,1467.1195068359375,6741142,0.0,0.0,74.9,73.41
2025-02-10,1447.878530966269,1452.6887586438977,1419.0171649004965,1423.827392578125,8922872,0.0,0.0,63.91,70.25
2025-02-11,1433.4479309486237,1471.9297545982513,1433.4479309486237,1452.6888427734375,8486272,0.0,0.0,63.04,67.84
2025-02-12,1471.929620916193,1481.550075954861,1423.8273457228536,1428.6375732421875,7865557,0.0,0.0,57.08,64.26
2025-02-13,1438.258065876208,1462.3092041015625,1428.637610586066,1462.3092041015625,4576098,0.0,0.0,60.63,63.05
2025-02-14,1457.4989954546045,1476.7399062856882,1447.8785400390625,1447.8785400390625,4726126,0.0,0.0,50.95,59.02
2025-02-17,1457.4989855127426,1486.3603515625,1452.6887578377832,1486.3603515625,7603778,0.0,0.0,58.53,58.85
2025-02-18,1491.1705509148514,1491.1705509148514,1462.3091854132736,1476.7398681640625,5362376,0.0,0.0,60.07,59.26
2025-02-19,1476.7399430708451,1486.36039872603,1467.1194874156604,1481.5501708984375,4447177,0.0,0.0,68.94,62.48
2025-02-20,1486.36041015625,1486.36041015625,1443.068359375,1443.068359375,6855773,0.0,0.0,57.07,60.68
2025-02-21,1443.0683868610306,1467.119526642048,1433.4479309486237,1452.6888427734375,5655119,0.0,0.0,52.33,57.9
2025-02-24,1443.068302487864,1486.3603515625,1438.2580748129044,1486.3603515625,6371982,0.0,0.0,65.84,60.54
2025-02-25,1467.1195147114415,1500.7911101310483,1452.6888309601811,1491.170654296875,7905273,0.0,0.0,72.78,64.62
2025-02-26,1495.980909689879,1515.2218217116135,1467.1195416572766,1500.7911376953125,7032006,0.0,0.0,75.97,68.41
2025-02-27,1495.98084583849,1515.2217570389853,1457.4990234375,1457.4990234375,10335277,0.0,0.0,60.45,65.76
2025-03-03,1433.4478195086629,1438.2580470909068,1409.3966815974436,1414.2069091796875,10588492,0.0,0.0,41.82,57.78
2025-03-04,1380.5353521302688,1452.6887677468335,1380.5353521302688,1447.8785400390625,7871467,0.0,0.0,44.54,53.37
2025-03-05,1447.8785400390625,1471.9296785779172,1433.4478569157495,1447.8785400390625,6356979,0.0,0.0,46.36,51.03
2025-03-06,1447.8786347558266,1452.6888627782714,1428.6377226660484,1438.2581787109375,3089136,0.0,0.0,45.19,49.09
2025-03-07,1419.0171840003734,1428.6376394851216,1394.9660452885023,1409.396728515625,5464123,0.0,0.0,37.27,45.15
2025-03-10,1394.966095955141,1404.5865517893144,1342.0535888671875,1342.0535888671875,9828231,0.0,0.0,24.85,38.38
2025-03-11,1269.900143840253,1337.2433332863268,1269.900143840253,1332.43310546875,10078176,0.0,0.0,25.06,33.94
2025-03-12,1322.8126579988086,1370.9149364714926,1322.8126579988086,1356.4842529296875,7914116,0.0,0.0,28.47,32.12
2025-03-13,1375.7252328996178,1385.3456890737411,1337.243408203125,1337.243408203125,6948447,0.0,0.0,30.09,31.44
2025-03-14,1346.86376953125,1375.7251360212051,1337.243314034598,1346.86376953125,7153832,0.0,0.0,32.76,31.88
2025-03-17,1361.2944614343476,1385.3456003289473,1361.2944614343476,1370.9149169921875,4878893,0.0,0.0,38.51,34.09
2025-03-18,1394.9660727290784,1443.0683510990466,1390.1558448920816,1419.0172119140625,10224305,0.0,0.0,52.86,40.35
2025-03-19,1443.068322712244,1457.4990059393665,1404.586500773251,1409.396728515625,7855359,0.0,0.0,60.03,46.91
2025-03-20,1438.2580282808551,1443.0682558001893,1409.3966631648516,1428.6375732421875,6419295,0.0,0.0,68.22,54.01
2025-03-21,1438.2580756110117,1443.0683032886402,1419.0171649004965,1423.827392578125,4597519,0.0,0.0,72.83,60.29
2025-03-24,1443.0683032886402,1447.878530966269,1423.827392578125,1423.827392578125,3925730,0.0,0.0,73.56,64.71
2025-03-25,1447.878595270876,1481.5501905097335,1447.878595270876,1467.1195068359375,7987673,0.0,0.0,79.04,69.49
2025-03-26,1476.739934637995,1481.5501624381188,1457.4990234375,1457.4990234375,3637846,0.0,0.0,80.47,73.15
2025-03-27,1443.0682558001893,1452.688710838857,1423.8273457228536,1428.6375732421875,4779867,0.0,0.0,72.31,72.87
2025-03-28,1414.206956257999,1438.25809496987,1399.7762730308768,1409.396728515625,4529681,0.0,0.0,55.23,66.99
2025-03-31,1366.1047767254947,1385.3456890737411,1337.243408203125,1337.243408203125,7884707,0.0,0.0,36.82,56.93
2025-04-01,1356.48426881555,1404.5865478515625,1356.48426881555,1404.5865478515625,6469737,0.0,0.0,40.1,51.32
