date,open,high,low,close,volume,dividends,stock_splits
2025-12-22,346.0299987792969,346.239990234375,337.2200012207031,341.45001220703125,28739600,0.65,0.0
2025-12-23,340.80999755859375,350.1099853515625,338.5400085449219,349.32000732421875,28232600,0.0,0.0
2025-12-24,350.69000244140625,352.8599853515625,347.1400146484375,350.2200012207031,11424400,0.0,0.0
2025-12-26,351.05999755859375,353.25,347.75,352.1300048828125,15028100,0.0,0.0
2025-12-29,348.7200012207031,350.3299865722656,344.69000244140625,349.3900146484375,21946900,0.0,0.0
2025-12-30,349.9700012207031,352.67999267578125,349.29998779296875,349.8500061035156,16633600,0.0,0.0
2025-12-31,349.7300109863281,349.8800048828125,345.4200134277344,346.1000061035156,15346100,0.0,0.0
2026-01-02,352.7799987792969,360.6600036621094,345.55999755859375,347.6199951171875,25398600,0.0,0.0
2026-01-05,354.739990234375,355.0299987792969,336.5,343.4200134277344,31136000,0.0,0.0
2026-01-06,343.6000061035156,349.04998779296875,338.0,343.7699890136719,27135500,0.0,0.0
2026-01-07,341.70001220703125,349.70001220703125,335.8800048828125,343.5,20249300,0.0,0.0
2026-01-08,342.7799987792969,343.67999267578125,330.5,332.4800109863281,24385200,0.0,0.0
2026-01-09,337.9200134277344,347.3900146484375,333.5,344.9700012207031,22482500,0.0,0.0
2026-01-12,340.95001220703125,353.8999938964844,340.95001220703125,352.2099914550781,20949600,0.0,0.0
2026-01-13,352.8800048828125,359.489990234375,350.9100036621094,354.6099853515625,18308000,0.0,0.0
2026-01-14,348.9700012207031,350.69000244140625,334.4200134277344,339.8900146484375,30094700,0.0,0.0
2026-01-15,349.1199951171875,349.67999267578125,341.6700134277344,343.0199890136719,22218800,0.0,0.0
2026-01-16,346.2699890136719,354.510009765625,344.04998779296875,351.7099914550781,31291200,0.0,0.0
2026-01-20,344.1000061035156,345.3999938964844,331.79998779296875,332.6000061035156,32293900,0.0,0.0
2026-01-21,335.510009765625,335.79998779296875,324.20001220703125,328.79998779296875,32006600,0.0,0.0
2026-01-22,335.3500061035156,336.989990234375,324.8900146484375,325.489990234375,24275400,0.0,0.0
2026-01-23,319.29998779296875,321.989990234375,314.1099853515625,320.04998779296875,30259500,0.0,0.0
2026-01-26,319.79998779296875,328.67999267578125,317.6000061035156,324.8500061035156,25006400,0.0,0.0
2026-01-27,329.760009765625,334.760009765625,327.0199890136719,332.7900085449219,25537600,0.0,0.0
2026-01-28,338.8500061035156,339.989990234375,326.70001220703125,333.239990234375,23001700,0.0,0.0
2026-01-29,332.55999755859375,335.95001220703125,320.2799987792969,330.7300109863281,20447500,0.0,0.0
2026-01-30,332.44000244140625,338.20001220703125,328.3299865722656,331.29998779296875,28313000,0.0,0.0
2026-02-02,326.1099853515625,336.05999755859375,325.75,331.1099853515625,17278200,0.0,0.0
2026-02-03,336.739990234375,338.8999938964844,308.6499938964844,320.3299865722656,36914800,0.0,0.0
2026-02-04,319.510009765625,319.510009765625,295.29998779296875,308.04998779296875,43330300,0.0,0.0
2026-02-05,314.3399963378906,326.5299987792969,306.70001220703125,310.510009765625,42775800,0.0,0.0
2026-02-06,320.1000061035156,335.0,316.29998779296875,332.9200134277344,33003400,0.0,0.0
2026-02-09,330.7699890136719,352.3399963378906,330.6499938964844,343.94000244140625,30091000,0.0,0.0
2026-02-10,347.4700012207031,348.010009765625,339.8399963378906,340.44000244140625,19542700,0.0,0.0
2026-02-11,346.79998779296875,347.20001220703125,333.739990234375,342.760009765625,17004700,0.0,0.0
2026-02-12,343.8299865722656,346.2900085449219,329.55999755859375,331.1700134277344,22007300,0.0,0.0
