date,open,high,low,close,volume,dividends,stock_splits,capital_gains,kd_k,kd_d,bias_5,bias_10,bias_20
2024-06-05,198.3000030517578,198.8500061035156,198.3000030517578,198.5,6000,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0
2024-06-06,206.1499938964844,207.5,205.3000030517578,206.5,548000,0.0,0.0,0.0,50.0,50.0,1.98,1.98,1.98
2024-06-07,205.6000061035156,205.8000030517578,205.0,205.6499938964844,435000,0.0,0.0,0.0,50.0,50.0,1.03,1.03,1.03
2024-06-11,206.1999969482422,207.8500061035156,205.5,205.5,229000,0.0,0.0,0.0,50.0,50.0,0.72,0.72,0.72
2024-06-12,208.0,209.5,208.0,209.1999969482422,20000,0.0,0.0,0.0,50.0,50.0,2.01,2.01,2.01
2024-06-13,215.0,215.8000030517578,213.0,213.8999938964844,27000,0.0,0.0,0.0,50.0,50.0,2.76,3.56,3.56
2024-06-14,216.8000030517578,217.8000030517578,216.8000030517578,217.8000030517578,7000,0.0,0.0,0.0,50.0,50.0,3.51,4.64,4.64
2024-06-17,218.25,218.25,217.8000030517578,217.8000030517578,2001,0.0,0.0,0.0,50.0,50.0,2.33,4.03,4.03
2024-06-18,221.9499969482422,223.3000030517578,221.9499969482422,223.3000030517578,2000,0.0,0.0,0.0,66.67,55.56,3.19,5.88,5.88
2024-06-19,229.0,233.1999969482422,229.0,232.5,9000,0.0,0.0,0.0,76.95,62.69,5.18,9.12,9.12
2024-06-20,234.5,237.0,234.5,237.0,53018,0.0,0.0,0.0,84.63,70.0,5.02,9.26,10.11
2024-06-21,233.9499969482422,234.6000061035156,233.75,234.6000061035156,3001,0.0,0.0,0.0,87.22,75.74,2.43,6.77,8.18
2024-06-24,224.8500061035156,224.8500061035156,224.3999938964844,224.3999938964844,13000,0.0,0.0,0.0,76.99,76.16,-2.59,1.26,3.2
2024-06-25,220.0,225.25,219.6000061035156,225.25,30000,0.0,0.0,0.0,68.34,73.55,-2.38,0.75,3.33
2024-06-26,227.6999969482422,229.0,227.0500030517578,227.0500030517578,10000,0.0,0.0,0.0,62.48,69.86,-1.14,0.75,3.87
2024-06-27,225.3000030517578,225.9499969482422,225.3000030517578,225.9499969482422,2001,0.0,0.0,0.0,55.8,65.17,-0.66,-0.27,3.15
2024-06-28,230.0,231.8000030517578,230.0,231.8000030517578,7000,0.0,0.0,0.0,60.57,63.64,2.16,1.68,5.46
2024-07-01,231.8000030517578,231.8000030517578,229.9499969482422,229.9499969482422,2001,0.0,0.0,0.0,60.21,62.5,0.86,0.34,4.35
2024-07-02,229.0500030517578,229.0500030517578,226.3000030517578,226.3000030517578,4001,0.0,0.0,0.0,52.97,59.32,-0.84,-1.39,2.55
2024-07-03,230.1499938964844,233.1000061035156,230.1000061035156,233.0,11000,0.0,0.0,0.0,65.09,61.25,1.57,1.51,5.29
