date,open,high,low,close,volume,dividends,stock_splits,capital_gains
2026-01-26,37.05255233588301,37.36066238105929,36.34688497812382,36.62517547607422,1416700,0.0,0.0,0.0
2026-01-27,37.012798364044905,38.563278291064336,36.48602934525432,38.52352142333984,2045300,0.0,0.0,0.0
2026-01-28,39.035380039174285,39.4677236255808,37.539561162769374,37.97687530517578,2314000,0.0,0.0,0.0
2026-01-29,37.85760957271679,37.95699794698768,36.018898108741126,37.5395622253418,2829600,0.0,0.0,0.0
2026-01-30,36.97304198948477,38.00669781556752,36.33694726310266,36.78419876098633,1782800,0.0,0.0,0.0
2026-02-02,36.47608981681342,38.71236230677772,36.446270272112685,37.91724395751953,2560800,0.0,0.0,0.0
2026-02-03,38.41419682491709,38.911146311441634,35.561704042441114,36.56554412841797,5172700,0.0,0.0,0.0
2026-02-04,36.565540738071086,36.58541917065978,34.44853506016606,34.806339263916016,3115000,0.0,0.0,0.0
2026-02-05,32.326564484597725,32.788727642561604,31.05337791243945,31.675559997558597,8306900,0.0,0.0,0.0
2026-02-06,26.055060048600843,28.45532492783626,25.324543743927936,28.147216796875,15917400,0.0,0.0,0.0
2026-02-09,27.7794763051036,28.813130223401146,26.29856520701102,27.71984100341797,6781400,0.0,0.0,0.0
2026-02-10,27.729779461212157,28.74355681357228,27.108592636831453,27.252708435058597,4823200,0.0,0.0,0.0
2026-02-11,27.56081655611644,27.680085260454284,26.06996817830789,26.477466583251957,4576900,0.0,0.0,0.0
2026-02-12,26.417834184409404,26.417834184409404,24.78784050259512,25.30466651916504,5796400,0.0,0.0,0.0
2026-02-13,25.10588652773248,25.6724085993648,24.688448912469973,25.076068878173828,4644700,0.0,0.0,0.0
2026-02-17,24.902137728334235,25.807578946265835,24.39028039148223,25.69228744506836,5336700,0.0,0.0,0.0
2026-02-18,25.88112855846695,27.10362376431357,25.77179907160349,26.556978225708008,5173900,0.0,0.0,0.0
2026-02-19,26.268748436859923,26.790544984320366,26.060028680448717,26.59673500061035,2556300,0.0,0.0,0.0
2026-02-20,26.56691786952624,28.196913399245293,26.288627383161145,27.938499450683597,6230000,0.0,0.0,0.0
2026-02-23,27.33718851963583,27.461425882632327,26.06499913580721,26.636489868164062,3732200,0.0,0.0,0.0
2026-02-24,26.67624663578097,27.92855947764776,26.129602998899177,27.46142578125,3162800,0.0,0.0,0.0
2026-02-25,27.96831503262913,28.25654662968465,27.56479193417845,28.008071899414062,2377400,0.0,0.0,0.0
2026-02-26,28.02795022717083,28.097522848070497,26.596735255407143,27.27258682250977,3571500,0.0,0.0,0.0
2026-02-27,26.95454006415669,27.878864485178426,26.566918188799924,27.799352645874023,3392600,0.0,0.0,0.0
2026-03-02,26.27868773970069,27.704932146298283,26.060028766008028,27.342159271240234,3958800,0.0,0.0,0.0
2026-03-03,26.0103343725341,27.560816130724533,25.80161461709232,27.431610107421875,3910600,0.0,0.0,0.0
2026-03-04,27.90868163777101,29.74739502154865,27.819230583185867,29.55855369567871,5915200,0.0,0.0,0.0
2026-03-05,29.35977560856295,30.5524531995836,29.220628467826703,30.105199813842773,5276400,0.0,0.0,0.0
2026-03-06,29.04172646989756,29.6579446494748,28.345998346316847,28.51496124267578,3414600,0.0,0.0,0.0
2026-03-09,27.87886448206112,28.673984770728,26.894904759887268,28.574594497680664,4977300,0.0,0.0,0.0
2026-03-10,28.66404501207648,29.16099447220858,28.31618001084166,28.793251037597656,2854900,0.0,0.0,0.0
2026-03-11,29.180874017178983,29.498921380465102,28.008072943277543,28.355937957763672,2791500,0.0,0.0,0.0
2026-03-12,27.77947490682028,28.077643817392868,27.143378324174147,27.51112174987793,3136400,0.0,0.0,0.0
