date,open,high,low,close,volume,dividends,stock_splits,capital_gains,kd_k,kd_d,bias_5,bias_10,bias_20
2024-06-05,9.747730255126951,9.836359977722168,9.595450401306152,9.795450210571287,59220546,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0
2024-06-06,10.19773006439209,10.2704496383667,10.127269744873049,10.202269554138184,115747610,0.0,0.0,0.0,50.0,50.0,2.03,2.03,2.03
2024-06-07,10.159090042114258,10.202269554138184,10.129549980163574,10.168180465698242,48102120,0.0,0.0,0.0,50.0,50.0,1.12,1.12,1.12
2024-06-11,10.20909023284912,10.277270317077637,10.122730255126951,10.13864040374756,64518850,0.0,0.0,0.0,50.0,50.0,0.62,0.62,0.62
2024-06-12,10.175000190734863,10.384090423583984,10.149999618530272,10.36818027496338,68702744,0.0,0.0,0.0,50.0,50.0,2.31,2.31,2.31
2024-06-13,10.636360168457031,10.768179893493652,10.511360168457031,10.6454496383667,69975334,0.0,0.0,0.0,50.0,50.0,3.31,4.17,4.17
2024-06-14,10.61818027496338,10.781820297241213,10.581819534301758,10.777270317077637,46931830,0.0,0.0,0.0,50.0,50.0,3.43,4.64,4.64
2024-06-17,10.752269744873049,10.840909957885742,10.727270126342772,10.777270317077637,35956492,0.0,0.0,0.0,50.0,50.0,2.24,4.04,4.04
2024-06-18,10.997730255126951,11.1045503616333,10.977270126342772,11.097729682922363,47084950,0.0,0.0,0.0,66.52,55.51,3.4,6.29,6.29
2024-06-19,11.318180084228516,11.588640213012695,11.304550170898438,11.543180465698242,102026694,0.0,0.0,0.0,76.64,62.55,5.24,9.4,9.4
2024-06-20,11.543180465698242,11.779549598693848,11.538640022277832,11.779549598693848,68008556,0.0,0.0,0.0,84.43,69.84,5.22,9.58,10.47
2024-06-21,11.502269744873049,11.704549789428713,11.502269744873049,11.63864040374756,88175890,0.0,0.0,0.0,86.78,75.49,2.39,6.84,8.32
2024-06-24,11.418180465698242,11.420450210571287,11.136360168457031,11.136360168457031,131612844,0.0,0.0,0.0,78.03,76.34,-2.65,1.33,3.36
2024-06-25,11.050000190734863,11.190910339355469,10.827269554138184,11.156820297241213,107475214,0.0,0.0,0.0,68.99,73.89,-2.57,0.58,3.29
2024-06-26,11.286359786987305,11.406820297241213,11.170450210571287,11.286359786987305,94120158,0.0,0.0,0.0,65.6,71.12,-0.99,0.92,4.17
2024-06-27,11.054550170898438,11.23635959625244,11.045450210571287,11.215909957885742,55806212,0.0,0.0,0.0,59.21,67.15,-0.63,-0.22,3.3
2024-06-28,11.259090423583984,11.529549598693848,11.213640213012695,11.399999618530272,77434896,0.0,0.0,0.0,59.52,64.61,1.43,0.86,4.68
2024-07-01,11.440910339355469,11.568180084228516,11.356820106506348,11.399999618530272,81218236,0.0,0.0,0.0,59.73,62.98,0.96,0.3,4.41
2024-07-02,11.306819915771484,11.393179893493652,11.143179893493652,11.231820106506348,98674730,0.0,0.0,0.0,53.98,59.98,-0.66,-1.29,2.72
