date,open,high,low,close,volume,dividends,stock_splits,capital_gains,kd_k,kd_d,bias_5,bias_10,bias_20
2025-04-22,9.37328052520752,9.37328052520752,9.37328052520752,9.37328052520752,0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0
2025-04-23,9.37328052520752,9.37328052520752,9.37328052520752,9.37328052520752,0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0
2025-04-24,9.37328052520752,9.37328052520752,9.37328052520752,9.37328052520752,0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0
2025-04-25,9.37328052520752,9.37328052520752,9.37328052520752,9.37328052520752,0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0
2025-04-28,9.37328052520752,9.37328052520752,9.37328052520752,9.37328052520752,0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0
2025-04-29,9.38265323638916,9.38265323638916,9.38265323638916,9.38265323638916,0,0.0,0.0,0.0,50.0,50.0,0.08,0.08,0.08
2025-04-30,9.354533195495604,9.354533195495604,9.354533195495604,9.354533195495604,0,0.0,0.0,0.0,50.0,50.0,-0.18,-0.19,-0.19
2025-05-02,9.50450611114502,9.50450611114502,9.50450611114502,9.50450611114502,0,0.0,0.0,0.0,50.0,50.0,1.14,1.24,1.24
2025-05-05,9.429519966858424,9.485759145636322,9.20456057002995,9.279546737670898,58987230,0.0,0.0,0.0,41.67,47.22,-1.06,-1.03,-1.03
2025-05-06,9.270174424711897,9.392027174384795,9.2514274352673,9.354533195495604,17436000,0.0,0.0,0.0,44.44,46.3,-0.22,-0.21,-0.21
2025-05-07,9.401399946016312,9.420146935801524,9.345160764472023,9.363906860351562,18570601,0.0,0.0,0.0,47.34,46.64,-0.08,-0.1,-0.1
2025-05-08,9.420146280178448,9.504505940529292,9.41077278593822,9.495132446289062,11675185,0.0,0.0,0.0,63.85,52.38,1.02,1.17,1.19
2025-05-09,9.541999931748183,9.60761260986328,9.495133349992102,9.60761260986328,13622998,0.0,0.0,0.0,75.9,60.22,1.99,2.11,2.2
2025-05-12,9.691972228416375,9.74821141110999,9.673225238248044,9.720091819763184,14876129,0.0,0.0,0.0,82.21,67.55,2.23,2.93,3.15
2025-05-13,10.001290705910314,10.001290705910314,9.785704782231027,9.79507827758789,36036784,0.0,0.0,0.0,79.51,71.54,2.07,3.26,3.67
2025-05-14,9.926303818927371,10.038783073425291,9.888810734094733,10.038783073425291,19056403,0.0,0.0,0.0,86.34,76.47,3.16,5.1,5.84
2025-05-15,10.048156568109867,10.057529168888786,9.982542999223506,10.038783073425291,16798503,0.0,0.0,0.0,90.16,81.04,2.02,4.36,5.47
2025-05-16,10.029410533752555,10.113770206135236,10.02003703817543,10.09502410888672,18416200,0.0,0.0,0.0,92.72,84.93,1.58,4.3,5.71
2025-05-19,10.05752972522994,10.066903220433018,9.888811281103076,9.898184776306152,20704469,0.0,0.0,0.0,85.79,85.22,-0.75,1.62,3.45
2025-05-20,9.982542701240387,10.0106631844547,9.879436944504793,9.907556533813477,12428898,0.0,0.0,0.0,80.75,83.73,-0.88,1.14,3.36
2025-05-21,9.9450510267045,10.048157691955566,9.935678424877294,10.048157691955566,6406233,0.0,0.0,0.0,83.63,83.7,0.51,1.86,4.46
2025-05-22,9.945050076214326,10.001290151331238,9.945050076214326,9.99191665649414,6975256,0.0,0.0,0.0,79.87,82.42,0.04,0.78,3.55
2025-05-23,10.02940974193686,10.048156731611051,9.96379706588852,9.99191665649414,8304163,0.0,0.0,0.0,74.2,79.68,0.24,0.4,3.21
2025-05-26,9.963796785882865,10.048156449234696,9.963796785882865,9.973170280456545,7960250,0.0,0.0,0.0,62.8,74.05,-0.09,-0.05,2.7
2025-05-27,10.00128969004993,10.00128969004993,9.888810438909562,9.907556533813477,9044239,0.0,0.0,0.0,45.87,64.66,-0.75,-0.82,1.75
2025-05-28,10.020035622704336,10.038782611210316,9.90755637338529,9.954422950744627,5787700,0.0,0.0,0.0,41.24,56.85,-0.09,-0.26,1.93
2025-05-29,10.066903789515736,10.085650780981656,10.001291107196517,10.048157691955566,12235945,0.0,0.0,0.0,54.77,56.16,0.73,0.67,2.52
2025-06-02,9.954423162964872,9.954423162964872,9.813824321795012,9.851317405700684,9899147,0.0,0.0,0.0,41.11,51.14,-0.96,-1.06,0.34
2025-06-03,9.916930485608702,10.02940974193686,9.916930485608702,9.99191665649414,4834176,0.0,0.0,0.0,49.25,50.51,0.41,0.25,1.4
2025-06-04,10.09502326550568,10.141888951664486,10.085649770711653,10.104395866394045,7324683,0.0,0.0,0.0,62.35,54.46,1.14,1.18,2.16
2025-06-05,10.132517197289491,10.151263294538012,10.08565061330959,10.09502410888672,5169682,0.0,0.0,0.0,69.35,59.42,0.77,1.04,1.69
2025-06-06,10.095022814250536,10.10439541471994,10.048156236281038,10.076275825500488,2026725,0.0,0.0,0.0,72.16,63.67,0.52,0.77,1.2
2025-06-09,10.141889910495046,10.170010397535682,10.113770317360157,10.160636901855469,4684274,0.0,0.0,0.0,80.56,69.3,0.74,1.44,1.76
2025-06-10,10.226249030061796,10.35747528076172,10.226249030061796,10.35747528076172,7440573,0.0,0.0,0.0,87.04,75.21,1.96,3.01,3.41
2025-06-11,10.432460955044029,10.441834449768066,10.385594375329497,10.441834449768066,6406994,0.0,0.0,0.0,91.36,80.6,2.11,3.3,3.91
2025-06-12,10.42308790399755,10.469954485707044,10.40434180765717,10.413714408874512,5037000,0.0,0.0,0.0,91.38,84.19,1.2,2.56,3.44
2025-06-13,10.319981073671787,10.413713333505848,10.3106075795167,10.348100662231444,10711127,0.0,0.0,0.0,86.91,85.1,0.04,1.61,2.63
2025-06-16,10.348101283016993,10.385594367980955,10.310608198053025,10.385594367980955,4069088,0.0,0.0,0.0,84.61,84.93,-0.04,1.45,2.85
2025-06-17,10.432461569006149,10.479328151478832,10.394968481809142,10.423088073730469,5638768,0.0,0.0,0.0,85.39,85.09,0.2,1.39,2.96
2025-06-18,10.423087570386311,10.47932764541877,10.423087570386311,10.451207160949709,6402179,0.0,0.0,0.0,88.09,86.09,0.45,1.32,2.96
2025-06-19,10.451207043191484,10.46058053790889,10.37622087326355,10.385594367980955,4187176,0.0,0.0,0.0,83.51,85.23,-0.13,0.4,2.14
2025-06-20,10.37622074674553,10.394967735951758,10.216874914115172,10.263741493225098,5472601,0.0,0.0,0.0,61.63,77.36,-1.14,-0.96,0.81
2025-06-23,10.1231420461345,10.282487869262695,10.09502245790764,10.282487869262695,8232912,0.0,0.0,0.0,57.34,70.69,-0.76,-0.89,0.85
2025-06-24,10.42308773980981,10.460580825805664,10.39496814878934,10.460580825805664,6410034,0.0,0.0,0.0,69.94,70.44,0.89,0.72,2.35
2025-06-25,10.554314109217426,10.582433700561523,10.526193623967636,10.582433700561523,3861505,0.0,0.0,0.0,79.96,73.61,1.8,1.76,3.2
2025-06-26,10.610552839960718,10.619926334644726,10.54494016498396,10.554313659667969,5418101,0.0,0.0,0.0,82.47,76.56,1.2,1.35,2.63
2025-06-27,10.58243448515811,10.601181476714563,10.54494139595096,10.573060989379885,2587417,0.0,0.0,0.0,85.34,79.49,0.79,1.31,2.55
2025-06-30,10.591806915123282,10.60118040995829,10.554313829688915,10.563687324523926,3423219,0.0,0.0,0.0,86.65,81.88,0.16,1.05,2.11
2025-07-01,10.610552456380978,10.713659106366388,10.610552456380978,10.648045539855955,5717293,0.0,0.0,0.0,87.57,83.77,0.6,1.64,2.6
2025-07-02,10.638674508453326,10.685540199279783,10.601181419448707,10.685540199279783,4319908,0.0,0.0,0.0,90.2,85.91,0.76,1.77,2.67
2025-07-03,10.779272419375616,10.798019409179688,10.741779333673144,10.798019409179688,5139620,0.0,0.0,0.0,93.46,88.43,1.35,2.44,3.4
2025-07-04,10.826138193928246,10.835511688132383,10.69491195678711,10.69491195678711,6178434,0.0,0.0,0.0,85.0,87.29,0.16,1.04,2.11
2025-07-07,10.694912340284745,10.694912340284745,10.582433087518613,10.60118007659912,6211051,0.0,0.0,0.0,64.75,79.78,-0.79,-0.14,1.0
2025-07-08,10.554313328090672,10.629299495395651,10.535566339311616,10.591806411743164,6122795,0.0,0.0,0.0,49.42,69.66,-0.77,-0.35,0.8
2025-07-09,10.601181253699352,10.751153607373016,10.601181253699352,10.732406616210938,3965050,0.0,0.0,0.0,54.82,64.71,0.46,0.83,2.0
2025-07-10,10.74177900293193,10.86363175118951,10.74177900293193,10.835512161254885,4472399,0.0,0.0,0.0,67.02,65.48,1.35,1.53,2.77
2025-07-11,10.84488582611084,10.854259321644037,10.8073927378838,10.84488582611084,5881101,0.0,0.0,0.0,76.11,69.02,1.15,1.36,2.62
2025-07-14,10.83551186087626,10.83551186087626,10.694912127289491,10.704285621643066,5076001,0.0,0.0,0.0,67.88,68.64,-0.35,-0.09,1.14
2025-07-15,10.741779611870308,10.835512775506878,10.732406116725508,10.816765785217283,2443186,0.0,0.0,0.0,73.83,70.37,0.28,0.8,2.01
2025-07-16,10.835513058515716,10.957364922957888,10.835513058515716,10.891752243041992,8258130,0.0,0.0,0.0,77.37,72.7,0.68,1.31,2.51
2025-07-17,10.94799198532081,10.957364586516926,10.8636323172159,10.929244995117188,4616410,0.0,0.0,0.0,82.69,76.03,0.85,1.53,2.6
2025-07-18,11.051097869873049,11.051097869873049,10.985485191258404,11.051097869873049,5677526,0.0,0.0,0.0,88.46,80.17,1.59,2.33,3.36
2025-07-21,11.060471365076769,11.079217461578509,11.022978278167589,11.051097869873049,5103160,0.0,0.0,0.0,90.35,83.56,0.94,1.9,2.99
2025-07-22,11.05109683601125,11.126083002814442,10.873004913330078,10.873004913330078,11022672,0.0,0.0,0.0,74.0,80.38,-0.79,-0.0,1.13
2025-07-23,10.966736793518066,11.013603369616703,10.93861720542112,10.966736793518066,6443843,0.0,0.0,0.0,70.35,77.03,-0.07,0.65,1.82
2025-07-24,11.04172420501709,11.06047119513649,11.013604613743675,11.04172420501709,5586500,0.0,0.0,0.0,73.71,75.92,0.41,1.14,2.29
2025-07-25,11.06984362287929,11.06984362287929,10.985483963287038,11.032350540161133,3426549,0.0,0.0,0.0,74.54,75.46,0.36,0.88,1.98
2025-07-28,11.079216625089057,11.13545669815951,11.060470530002664,11.11670970916748,6167540,0.0,0.0,0.0,80.94,77.29,1.0,1.27,2.5
2025-07-29,11.116710543967656,11.116710543967656,10.957364701192002,10.994857788085938,9798342,0.0,0.0,0.0,70.05,74.88,-0.32,0.0,1.22
2025-07-30,11.05109663456741,11.06984362287929,10.976110469131095,11.032350540161133,3640142,0.0,0.0,0.0,66.94,72.23,-0.1,0.21,1.4
2025-07-31,11.088590077779775,11.238562413528058,11.088590077779775,11.229188919067385,11735032,0.0,0.0,0.0,77.11,73.86,1.34,1.72,3.01
2025-08-01,11.060470497054087,11.285429000854492,11.060470497054087,11.285429000854492,11220672,0.0,0.0,0.0,84.74,77.48,1.38,2.02,3.24
2025-08-04,11.19169633696716,11.238562917466409,11.154203251348896,11.201069831848145,8855308,0.0,0.0,0.0,81.72,78.89,0.47,1.12,2.19
2025-08-05,11.332295537530795,11.407281705187946,11.332295537530795,11.397908210754396,8674020,0.0,0.0,0.0,87.12,81.63,1.5,2.41,3.6
2025-08-06,11.369789741761448,11.435402421450654,11.360416246404212,11.407282829284668,5814951,0.0,0.0,0.0,89.45,84.24,0.91,2.09,3.37
2025-08-07,11.60412053572687,11.650987113653626,11.52913436860631,11.6228666305542,9829073,0.0,0.0,0.0,91.62,86.7,2.11,3.48,4.95
2025-08-08,11.707227092931346,11.744720179056523,11.660360511798451,11.725974082946776,7494921,0.0,0.0,0.0,93.62,89.0,2.22,3.76,5.46
2025-08-11,11.735346913569126,11.810333081574212,11.641613756609951,11.800959587097168,14744016,0.0,0.0,0.0,95.37,91.13,1.81,3.79,5.62
2025-08-12,11.838453122825436,11.847826617660148,11.782213047722824,11.829079627990724,6734210,0.0,0.0,0.0,96.12,92.79,1.3,3.28,5.39
2025-08-13,11.922813861668985,11.997800039284671,11.819707197018102,11.894693374633787,12252455,0.0,0.0,0.0,93.75,93.11,1.02,3.08,5.5
2025-08-14,11.932184560704911,11.97905113771769,11.875945383414065,11.950931549072266,10130045,0.0,0.0,0.0,93.98,93.4,0.93,2.92,5.52
2025-08-15,12.007173311755562,12.054039001464844,11.92281364002968,12.054039001464844,13270997,0.0,0.0,0.0,95.99,94.26,1.24,3.13,5.97
2025-08-18,12.054037842001255,12.213383674621582,12.054037842001255,12.213383674621582,17178162,0.0,0.0,0.0,97.32,95.28,1.88,3.59,6.82
2025-08-19,12.250877480850765,12.269624471160236,12.025918960571287,12.025918960571287,19252556,0.0,0.0,0.0,87.25,92.6,-0.02,1.46,4.65
