date,open,high,low,close,volume,dividends,stock_splits
2024-06-03,125.0,129.85000610351562,122.54000091552734,127.12000274658205,11447900,0.0,0.0
2024-06-04,126.875,127.66999816894533,122.88999938964844,125.86000061035156,6879800,0.0,0.0
2024-06-05,126.83000183105467,136.85000610351562,126.72000122070312,136.6699981689453,12612300,0.0,0.0
2024-06-06,134.7899932861328,138.41000366210938,132.41000366210938,137.125,8874500,0.0,0.0
2024-06-07,136.92999267578125,140.97000122070312,135.30999755859375,136.57000732421875,6610100,0.0,0.0
2024-06-10,134.78500366210938,142.08999633789062,132.5,139.91000366210938,8872700,0.0,0.0
2024-06-11,139.0800018310547,147.5,139.0,143.9199981689453,11434800,0.0,0.0
2024-06-12,146.0,158.7100067138672,145.1999969482422,155.58999633789062,17284300,0.0,0.0
2024-06-13,157.3350067138672,161.49000549316406,150.6699981689453,158.0500030517578,15371900,0.0,0.0
2024-06-14,159.89999389648438,167.69000244140625,153.5,157.88999938964844,22260000,0.0,0.0
2024-06-17,160.1699981689453,162.6999969482422,153.6199951171875,160.2899932861328,12826900,0.0,0.0
2024-06-18,160.02999877929688,177.30999755859375,159.32000732421875,174.1300048828125,22339100,0.0,0.0
2024-06-20,173.1300048828125,173.85000610351562,156.0,160.77000427246094,22162300,0.0,0.0
2024-06-21,156.56199645996094,162.1999969482422,151.3730010986328,160.3000030517578,21727700,0.0,0.0
2024-06-24,156.8699951171875,157.77000427246094,150.60000610351562,151.07000732421875,9260900,0.0,0.0
2024-06-25,151.57000732421875,161.9499969482422,149.5,160.61000061035156,9813900,0.0,0.0
2024-06-26,161.6300048828125,166.8000030517578,159.50999450683594,164.72000122070312,11598300,0.0,0.0
2024-06-27,162.55599975585938,168.82000732421875,160.7899932861328,166.93499755859375,8980300,0.0,0.0
2024-06-28,167.25,170.8800048828125,162.3300018310547,163.6199951171875,7095900,0.0,0.0
2024-07-01,163.42999267578125,163.85000610351562,152.5500030517578,158.8300018310547,8387500,0.0,0.0
2024-07-02,156.85000610351562,163.6199951171875,155.27000427246094,163.4600067138672,5753500,0.0,0.0
2024-07-03,162.4199981689453,170.66000366210938,159.30999755859375,168.24000549316406,6649300,0.0,0.0
2024-07-05,172.0,182.6499938964844,169.60000610351562,181.19000244140625,14231300,0.0,0.0
2024-07-08,181.0399932861328,186.3800048828125,179.51499938964844,184.6999969482422,9516800,0.0,0.0
2024-07-09,186.1000061035156,188.75,179.11000061035156,182.27999877929688,9236900,0.0,0.0
2024-07-10,183.38999938964844,187.47000122070312,178.5,186.4600067138672,6986400,0.0,0.0
2024-07-11,186.83999633789065,187.27999877929688,173.02999877929688,173.19000244140625,10662200,0.0,0.0
2024-07-12,174.07000732421875,183.0500030517578,173.5,181.17999267578125,8999700,0.0,0.0
2024-07-15,182.1100006103516,183.7400054931641,176.86000061035156,177.52999877929688,5469500,0.0,0.0
2024-07-16,180.0,180.9499969482422,172.5399932861328,178.77000427246094,5767500,0.0,0.0
2024-07-17,169.97999572753906,172.36000061035156,161.52999877929688,161.6999969482422,12350600,0.0,0.0
2024-07-18,165.85000610351562,166.66000366210938,152.22000122070312,158.3300018310547,10996300,0.0,0.0
2024-07-19,162.85000610351562,165.0500030517578,160.6300048828125,163.39999389648438,7106800,0.0,0.0
2024-07-22,165.47000122070312,168.7899932861328,162.67999267578125,163.5500030517578,6179100,0.0,0.0
2024-07-23,163.24000549316406,173.22999572753906,161.8699951171875,171.6999969482422,8036800,0.0,0.0
2024-07-24,167.14999389648438,167.14999389648438,157.17999267578125,157.67999267578125,9321100,0.0,0.0
2024-07-25,151.67999267578125,155.6300048828125,140.0,149.13999938964844,15996000,0.0,0.0
2024-07-26,155.36000061035156,155.50999450683594,145.61000061035156,149.0,8156200,0.0,0.0
2024-07-29,146.3800048828125,149.9499969482422,138.7100067138672,141.44000244140625,9603100,0.0,0.0
2024-07-30,140.72999572753906,142.07000732421875,129.10000610351562,132.9600067138672,11738900,0.0,0.0
2024-07-31,143.41000366210938,145.47999572753906,138.94000244140625,144.1699981689453,16513000,0.0,0.0
2024-08-01,128.7100067138672,134.8699951171875,118.18000030517578,121.51000213623048,31205200,0.0,0.0
2024-08-02,114.73999786376952,115.62999725341795,108.7300033569336,113.4499969482422,14670000,0.0,0.0
2024-08-05,98.5,113.5,96.66000366210938,110.4499969482422,15552600,0.0,0.0
2024-08-06,115.52999877929688,117.97000122070312,109.5,113.38999938964844,11425000,0.0,0.0
2024-08-07,117.8000030517578,120.08999633789062,106.52999877929688,107.08999633789062,13228500,0.0,0.0
