date,open,high,low,close,volume,dividends,stock_splits,capital_gains,kd_k,kd_d
2026-01-23,68.69999694824219,68.69999694824219,68.55000305175781,68.5999984741211,2178355,0.0,0.0,0.0,50.0,50.0
2026-01-26,68.0,68.1500015258789,67.80000305175781,68.05000305175781,3954318,0.0,0.0,0.0,50.0,50.0
2026-01-27,68.55000305175781,68.80000305175781,68.55000305175781,68.80000305175781,2204502,0.0,0.0,0.0,50.0,50.0
2026-01-28,68.69999694824219,68.75,68.5,68.55000305175781,5009270,0.0,0.0,0.0,50.0,50.0
2026-01-29,68.4000015258789,68.5999984741211,68.4000015258789,68.55000305175781,1901208,0.0,0.0,0.0,50.0,50.0
2026-01-30,68.44999694824219,68.44999694824219,68.0999984741211,68.30000305175781,5558758,0.0,0.0,0.0,50.0,50.0
2026-02-02,68.5,68.5999984741211,67.94999694824219,67.94999694824219,9430475,0.0,0.0,0.0,50.0,50.0
2026-02-03,69.1500015258789,69.30000305175781,69.0999984741211,69.30000305175781,2121660,0.0,0.0,0.0,50.0,50.0
2026-02-04,68.5999984741211,68.69999694824219,68.5,68.5999984741211,3699065,0.0,0.0,0.0,51.11,50.37
2026-02-05,68.44999694824219,68.5999984741211,68.19999694824219,68.4000015258789,2048195,0.0,0.0,0.0,47.41,49.38
2026-02-06,67.6500015258789,67.6500015258789,67.19999694824219,67.44999694824219,3474671,0.0,0.0,0.0,35.57,44.78
2026-02-09,69.0999984741211,69.19999694824219,68.80000305175781,68.9000015258789,2010769,0.0,0.0,0.0,50.7,46.75
2026-02-10,69.0,69.0,68.8499984741211,68.9000015258789,2552254,0.0,0.0,0.0,60.78,51.43
2026-02-11,68.9000015258789,69.0,68.75,68.80000305175781,2359155,0.0,0.0,0.0,65.92,56.26
2026-02-23,68.80000305175781,68.80000305175781,67.80000305175781,67.94999694824219,7755638,0.0,0.0,0.0,55.85,56.12
2026-02-24,67.80000305175781,67.9000015258789,67.69999694824219,67.8499984741211,3322404,0.0,0.0,0.0,47.55,53.27
2026-02-25,68.05000305175781,68.1500015258789,67.8499984741211,67.9000015258789,3444168,0.0,0.0,0.0,43.37,49.97
2026-02-26,68.1500015258789,68.25,68.05000305175781,68.1500015258789,2735348,0.0,0.0,0.0,44.75,48.23
2026-03-02,67.19999694824219,67.69999694824219,67.1500015258789,67.55000305175781,6552892,0.0,0.0,0.0,36.33,44.26
2026-03-03,67.94999694824219,68.05000305175781,67.75,67.9000015258789,3605241,0.0,0.0,0.0,36.42,41.65
2026-03-04,67.8499984741211,67.94999694824219,67.5999984741211,67.5999984741211,3452203,0.0,0.0,0.0,32.39,38.56
2026-03-05,68.44999694824219,68.44999694824219,68.1500015258789,68.25,2876362,0.0,0.0,0.0,41.41,39.51
2026-03-06,68.25,68.30000305175781,68.05000305175781,68.19999694824219,2510336,0.0,0.0,0.0,48.82,42.61
2026-03-09,66.94999694824219,66.94999694824219,66.0999984741211,66.44999694824219,6056616,0.0,0.0,0.0,37.51,40.91
2026-03-10,67.55000305175781,67.94999694824219,67.55000305175781,67.80000305175781,1722822,0.0,0.0,0.0,49.12,43.65
2026-03-11,67.94999694824219,68.05000305175781,67.8499984741211,67.94999694824219,2164819,0.0,0.0,0.0,58.99,48.76
2026-03-12,67.4000015258789,67.4000015258789,67.0,67.0999984741211,4928430,0.0,0.0,0.0,53.51,50.34
2026-03-13,67.0999984741211,67.25,67.05000305175781,67.0999984741211,1437913,0.0,0.0,0.0,49.86,50.18
2026-03-16,67.0999984741211,67.25,66.9000015258789,67.25,2256035,0.0,0.0,0.0,49.55,49.97
2026-03-17,67.19999694824219,67.19999694824219,66.94999694824219,67.0999984741211,2434904,0.0,0.0,0.0,47.22,49.05
2026-03-18,67.5,67.55000305175781,67.0999984741211,67.55000305175781,2420385,0.0,0.0,0.0,53.45,50.52
2026-03-19,66.55000305175781,66.6500015258789,66.44999694824219,66.55000305175781,5204543,0.0,0.0,0.0,43.32,48.12
2026-03-20,66.4000015258789,66.5999984741211,66.3499984741211,66.5,1763103,0.0,0.0,0.0,31.82,42.69
2026-03-23,65.75,65.75,65.30000305175781,65.4000015258789,4387358,0.0,0.0,0.0,22.43,35.94
2026-03-24,65.80000305175781,66.0,65.75,65.80000305175781,1188927,0.0,0.0,0.0,22.36,31.41
2026-03-25,66.4000015258789,66.44999694824219,66.05000305175781,66.4000015258789,1344951,0.0,0.0,0.0,31.2,31.34
2026-03-26,66.25,66.25,65.9000015258789,65.94999694824219,3039044,0.0,0.0,0.0,30.43,31.04
2026-03-27,65.4000015258789,65.5,65.1500015258789,65.44999694824219,3145952,0.0,0.0,0.0,24.45,28.84
2026-03-30,63.900001525878906,64.25,63.650001525878906,64.19999694824219,6964254,0.0,0.0,0.0,21.0,26.23
2026-03-31,64.19999694824219,64.75,64.0999984741211,64.55000305175781,2364534,0.0,0.0,0.0,24.0,25.49
2026-04-01,65.80000305175781,65.80000305175781,65.5,65.75,1880800,0.0,0.0,0.0,39.73,30.24
2026-04-02,66.19999694824219,66.19999694824219,65.30000305175781,65.44999694824219,3550324,0.0,0.0,0.0,47.92,36.13
2026-04-07,66.30000305175781,66.4000015258789,66.05000305175781,66.25,3115058,0.0,0.0,0.0,62.9,45.05
2026-04-08,67.69999694824219,67.8499984741211,67.55000305175781,67.8499984741211,3723918,0.0,0.0,0.0,75.26,55.12
2026-04-09,67.75,67.75,67.5999984741211,67.6500015258789,1373850,0.0,0.0,0.0,81.92,64.06
2026-04-10,68.0999984741211,68.19999694824219,68.05000305175781,68.1500015258789,1513610,0.0,0.0,0.0,87.58,71.9
2026-04-13,67.80000305175781,67.80000305175781,67.5999984741211,67.75,1831303,0.0,0.0,0.0,88.42,77.41
2026-04-14,68.55000305175781,68.69999694824219,68.44999694824219,68.5,2137309,0.0,0.0,0.0,90.83,81.88
2026-04-15,68.9000015258789,69.3499984741211,68.9000015258789,69.25,2942736,0.0,0.0,0.0,93.07,85.61
2026-04-16,69.75,69.80000305175781,69.6500015258789,69.69999694824219,2476647,0.0,0.0,0.0,94.64,88.62
2026-04-17,69.8499984741211,69.94999694824219,69.75,69.8499984741211,1471335,0.0,0.0,0.0,95.57,90.94
2026-04-20,70.0,70.19999694824219,70.0,70.05000305175781,2499539,0.0,0.0,0.0,95.16,92.34
2026-04-21,70.25,70.4000015258789,70.25,70.3499984741211,1829819,0.0,0.0,0.0,96.18,93.62
2026-04-22,70.3499984741211,70.3499984741211,70.1500015258789,70.25,2648898,0.0,0.0,0.0,95.67,94.3
2026-04-23,,,,,2891587,0.0,0.0,0.0,80.44,89.68
