date,open,high,low,close,volume,dividends,stock_splits,capital_gains,kd_k,kd_d,bias_5,bias_10,bias_20
2024-11-06,51.54999923706055,53.650001525878906,51.54999923706055,52.150001525878906,1282000,0.0,0.0,0.0,59.86,52.44,1.86,3.08,1.75
2024-11-07,53.04999923706055,53.75,52.5,53.59999847412109,908000,0.0,0.0,0.0,72.28,59.06,4.1,5.16,4.41
2024-11-08,53.95000076293945,54.0,53.29999923706055,53.45000076293945,1115000,0.0,0.0,0.0,77.0,65.04,2.45,4.06,4.01
2024-11-11,53.59999847412109,53.59999847412109,53.09999847412109,53.34999847412109,314000,0.0,0.0,0.0,79.29,69.79,1.31,2.96,3.71
2024-11-12,54.34999847412109,54.59999847412109,53.20000076293945,53.20000076293945,792000,0.0,0.0,0.0,76.11,71.89,0.09,2.14,3.38
2024-11-13,52.79999923706055,52.79999923706055,52.09999847412109,52.09999847412109,278000,0.0,0.0,0.0,66.08,69.96,-1.96,-0.13,1.35
2024-11-14,53.150001525878906,53.150001525878906,52.25,52.34999847412109,314050,0.0,0.0,0.0,59.74,66.55,-1.02,0.31,1.78
2024-11-15,52.95000076293945,53.0,52.5,52.75,239125,0.0,0.0,0.0,58.65,63.92,0.0,0.55,2.44
2024-11-18,51.95000076293945,52.09999847412109,51.5,51.54999923706055,354020,0.0,0.0,0.0,39.64,55.82,-1.6,-1.86,0.11
2024-11-19,51.84999847412109,52.45000076293945,51.5,52.34999847412109,179000,0.0,0.0,0.0,35.56,49.07,0.25,-0.64,1.56
2024-11-20,51.84999847412109,51.84999847412109,51.84999847412109,51.84999847412109,0,0.0,0.0,0.0,27.47,41.87,-0.61,-1.53,0.44
2024-11-21,51.45000076293945,51.59999847412109,51.150001525878906,51.5,401000,0.0,0.0,0.0,21.7,35.15,-0.96,-1.8,-0.4
2024-11-22,51.75,52.25,51.70000076293945,51.95000076293945,233000,0.0,0.0,0.0,22.19,30.83,0.21,-0.66,0.23
2024-11-25,53.0,53.150001525878906,52.400001525878906,52.84999847412109,256005,0.0,0.0,0.0,43.13,34.93,1.44,1.16,1.58
2024-11-26,51.09999847412109,51.45000076293945,50.70000076293945,50.900001525878906,392199,0.0,0.0,0.0,31.47,33.78,-1.76,-2.14,-2.21
2024-11-27,51.09999847412109,51.09999847412109,50.150001525878906,50.25,296001,0.0,0.0,0.0,22.09,29.88,-2.41,-3.05,-3.37
2024-11-28,50.75,51.54999923706055,50.70000076293945,51.5,441028,0.0,0.0,0.0,29.73,29.83,0.02,-0.47,-0.9
2024-11-29,50.79999923706055,51.34999847412109,50.650001525878906,51.29999923706055,180000,0.0,0.0,0.0,32.6,30.75,-0.12,-0.58,-1.4
2024-12-02,51.25,52.54999923706055,51.25,52.400001525878906,302026,0.0,0.0,0.0,46.73,36.08,2.2,1.38,0.57
2024-12-03,53.45000076293945,54.400001525878906,53.20000076293945,54.29999923706055,743199,0.0,0.0,0.0,63.7,45.29,4.52,4.66,3.86
2024-12-04,53.75,53.75,53.150001525878906,53.70000076293945,446186,0.0,0.0,0.0,70.31,53.63,2.01,3.14,2.56
2024-12-05,53.650001525878906,53.79999923706055,53.400001525878906,53.45000076293945,561000,0.0,0.0,0.0,72.76,60.0,0.79,2.28,2.1
2024-12-06,52.95000076293945,53.04999923706055,52.59999847412109,52.900001525878906,184000,0.0,0.0,0.0,70.07,63.36,-0.84,1.04,1.1
2024-12-09,53.04999923706055,53.5,53.04999923706055,53.04999923706055,234100,0.0,0.0,0.0,69.46,65.39,-0.8,1.29,1.41
2024-12-10,53.45000076293945,53.650001525878906,53.20000076293945,53.45000076293945,249000,0.0,0.0,0.0,71.2,67.33,0.26,1.56,2.15
2024-12-11,53.45000076293945,53.59999847412109,53.150001525878906,53.5,176000,0.0,0.0,0.0,72.8,69.15,0.43,1.03,2.11
2024-12-12,55.04999923706055,55.20000076293945,54.650001525878906,54.650001525878906,455183,0.0,0.0,0.0,77.22,71.84,2.13,2.59,4.08
2024-12-13,53.650001525878906,53.75,52.900001525878906,53.34999847412109,216002,0.0,0.0,0.0,61.1,68.26,-0.47,-0.23,1.55
2024-12-16,53.34999847412109,53.54999923706055,53.0,53.0,213000,0.0,0.0,0.0,45.86,60.79,-1.1,-1.0,0.74
2024-12-17,53.29999923706055,53.45000076293945,52.900001525878906,53.04999923706055,133000,0.0,0.0,0.0,36.34,52.64,-0.86,-0.67,0.77
2024-12-18,52.70000076293945,53.150001525878906,52.650001525878906,52.650001525878906,161000,0.0,0.0,0.0,24.87,43.39,-1.29,-1.23,-0.07
2024-12-19,52.0,52.45000076293945,51.70000076293945,52.34999847412109,455000,0.0,0.0,0.0,22.77,36.51,-1.0,-1.59,-0.72
2024-12-20,52.400001525878906,52.54999923706055,51.95000076293945,51.95000076293945,163000,0.0,0.0,0.0,17.56,30.2,-1.24,-2.17,-1.47
2024-12-23,52.25,52.75,52.25,52.75,168000,0.0,0.0,0.0,21.71,27.37,0.38,-0.6,0.05
2024-12-24,52.79999923706055,52.900001525878906,52.59999847412109,52.75,145000,0.0,0.0,0.0,24.47,26.4,0.5,-0.47,-0.12
2024-12-25,52.20000076293945,52.5,52.0,52.400001525878906,302460,0.0,0.0,0.0,27.7,26.83,-0.08,-0.93,-0.99
2024-12-26,53.5,54.20000076293945,53.45000076293945,54.20000076293945,595010,0.0,0.0,0.0,51.8,35.15,2.63,2.56,2.15
2024-12-27,55.25,55.70000076293945,55.150001525878906,55.70000076293945,733102,0.0,0.0,0.0,67.87,46.06,4.0,4.94,4.55
2024-12-30,55.54999923706055,55.54999923706055,54.75,55.0,688035,0.0,0.0,0.0,72.74,54.95,1.83,3.23,2.98
2024-12-31,54.09999847412109,54.09999847412109,53.34999847412109,53.59999847412109,285473,0.0,0.0,0.0,64.33,58.08,-1.07,0.5,0.43
2025-01-02,53.95000076293945,54.150001525878906,53.79999923706055,54.09999847412109,295000,0.0,0.0,0.0,62.0,59.38,-0.77,1.16,1.33
2025-01-03,53.45000076293945,53.45000076293945,52.900001525878906,52.900001525878906,188000,0.0,0.0,0.0,49.44,56.07,-2.51,-1.19,-0.87
2025-01-06,54.400001525878906,54.54999923706055,53.5,53.79999923706055,807000,0.0,0.0,0.0,49.18,53.77,-0.15,0.15,0.73
2025-01-07,54.5,55.34999847412109,54.5,54.900001525878906,1041100,0.0,0.0,0.0,58.91,55.48,1.93,1.79,2.61
2025-01-08,54.150001525878906,54.5,53.95000076293945,54.25,171010,0.0,0.0,0.0,55.34,55.44,0.48,0.31,1.32
2025-01-09,53.650001525878906,53.650001525878906,52.70000076293945,52.95000076293945,417100,0.0,0.0,0.0,39.67,50.18,-1.51,-2.2,-1.06
2025-01-10,52.34999847412109,52.75,52.29999923706055,52.400001525878906,216800,0.0,0.0,0.0,27.48,42.61,-2.35,-2.89,-1.88
2025-01-13,51.34999847412109,51.34999847412109,50.20000076293945,50.20000076293945,1047000,0.0,0.0,0.0,18.32,34.51,-5.18,-6.01,-5.72
2025-01-14,51.150001525878906,51.29999923706055,50.45000076293945,50.79999923706055,918000,0.0,0.0,0.0,16.09,28.37,-2.53,-4.13,-4.39
2025-01-15,51.29999923706055,51.650001525878906,51.0,51.0,162010,0.0,0.0,0.0,15.91,24.22,-0.91,-3.28,-3.83
2025-01-16,51.59999847412109,51.70000076293945,51.150001525878906,51.29999923706055,210000,0.0,0.0,0.0,17.72,22.05,0.31,-2.19,-3.14
2025-01-17,50.45000076293945,50.84999847412109,49.79999923706055,50.79999923706055,715000,0.0,0.0,0.0,17.82,20.64,-0.04,-2.76,-3.95
2025-01-20,52.04999923706055,52.400001525878906,51.900001525878906,52.04999923706055,385010,0.0,0.0,0.0,27.84,23.04,1.68,-0.03,-1.59
2025-01-21,51.5,52.09999847412109,51.400001525878906,51.95000076293945,341000,0.0,0.0,0.0,37.17,27.75,1.03,0.35,-1.71
2025-01-22,52.75,53.150001525878906,52.75,53.0,738000,0.0,0.0,0.0,56.62,37.38,2.28,2.62,0.26
2025-02-03,52.150001525878906,53.09999847412109,52.150001525878906,52.29999923706055,463036,0.0,0.0,0.0,62.62,45.79,0.54,1.4,-1.06
2025-02-04,53.5,53.84999847412109,52.650001525878906,53.09999847412109,645001,0.0,0.0,0.0,68.91,53.5,1.18,2.81,0.56
