date,open,high,low,close,volume,dividends,stock_splits,capital_gains
2025-03-21,14.520000457763672,14.788999557495115,14.520000457763672,14.788999557495115,100,0.0,0.0,0.0
2025-03-24,15.510000228881836,15.510000228881836,15.279000282287598,15.357999801635742,5600,0.0,0.0,0.0
2025-03-25,15.390000343322754,16.100000381469727,15.390000343322754,16.04599952697754,5500,0.0,0.0,0.0
2025-03-26,16.0,16.0,15.583999633789062,15.583999633789062,1900,0.0,0.0,0.0
2025-03-27,15.710000038146973,15.84000015258789,15.461999893188477,15.461999893188477,1900,0.0,0.0,0.0
2025-03-28,15.149999618530272,15.151000022888184,14.637999534606934,14.637999534606934,1000,0.0,0.0,0.0
2025-03-31,14.01200008392334,14.468999862670898,13.970000267028809,14.468999862670898,800,0.0,0.0,0.0
2025-04-01,13.949999809265137,14.402000427246094,13.949999809265137,14.402000427246094,800,0.0,0.0,0.0
2025-04-02,14.0,14.6899995803833,14.0,14.626999855041504,1700,0.0,0.0,0.0
2025-04-03,13.69200038909912,13.69200038909912,13.201000213623049,13.201000213623049,1100,0.0,0.0,0.0
2025-04-04,12.710000038146973,12.710000038146973,11.883999824523926,11.883999824523926,4700,0.0,0.0,0.0
2025-04-07,10.920000076293944,12.050000190734863,10.920000076293944,11.29800033569336,3500,0.0,0.0,0.0
2025-04-08,11.880000114440918,11.880000114440918,10.880000114440918,11.19200038909912,2700,0.0,0.0,0.0
2025-04-09,11.0600004196167,12.869999885559082,10.859999656677246,12.861000061035156,7200,0.0,0.0,0.0
2025-04-10,12.109999656677246,12.109999656677246,11.729999542236328,11.855999946594238,1700,0.0,0.0,0.0
2025-04-11,11.649999618530272,11.97599983215332,11.609999656677246,11.97599983215332,1500,0.0,0.0,0.0
2025-04-14,12.350000381469728,12.350000381469728,11.871999740600586,11.871999740600586,2400,0.0,0.0,0.0
2025-04-15,12.0,12.100000381469728,11.82699966430664,11.82699966430664,7700,0.0,0.0,0.0
2025-04-16,11.369999885559082,11.8100004196167,11.270000457763672,11.449999809265137,3800,0.0,0.0,0.0
2025-04-17,11.550000190734863,11.90999984741211,11.550000190734863,11.687999725341797,4000,0.0,0.0,0.0
2025-04-21,11.260000228881836,11.335000038146973,11.0600004196167,11.335000038146973,2200,0.0,0.0,0.0
2025-04-22,11.56999969482422,11.793999671936035,11.56999969482422,11.753000259399414,1100,0.0,0.0,0.0
2025-04-23,12.4399995803833,12.5,11.890000343322754,11.913000106811523,1000,0.0,0.0,0.0
2025-04-24,12.239999771118164,12.487000465393066,12.210000038146973,12.487000465393066,10400,0.0,0.0,0.0
2025-04-25,12.800000190734863,13.140000343322754,12.4399995803833,12.968999862670898,8800,0.0,0.0,0.0
2025-04-28,13.130000114440918,13.170000076293944,12.850000381469728,13.015999794006348,19600,0.0,0.0,0.0
2025-04-29,13.289999961853027,13.289999961853027,12.949999809265137,13.18299961090088,5100,0.0,0.0,0.0
2025-04-30,12.899999618530272,13.5,12.767999649047852,13.43000030517578,2700,0.0,0.0,0.0
2025-05-01,13.5,13.75,13.40999984741211,13.40999984741211,5200,0.0,0.0,0.0
2025-05-02,13.84000015258789,14.010000228881836,13.779999732971191,13.859999656677246,6200,0.0,0.0,0.0
2025-05-05,13.81999969482422,14.479999542236328,13.710000038146973,13.880000114440918,11100,0.0,0.0,0.0
2025-05-06,13.4399995803833,14.199999809265137,13.4399995803833,13.960000038146973,6400,0.0,0.0,0.0
2025-05-07,13.9399995803833,14.170000076293944,13.9399995803833,14.170000076293944,2800,0.0,0.0,0.0
2025-05-08,14.270000457763672,14.369999885559082,14.100000381469728,14.100000381469728,7200,0.0,0.0,0.0
2025-05-09,14.270000457763672,14.31999969482422,13.984999656677246,14.010000228881836,5500,0.0,0.0,0.0
2025-05-12,14.90999984741211,15.125,14.74899959564209,14.74899959564209,8000,0.0,0.0,0.0
2025-05-13,14.920000076293944,15.156000137329102,14.859999656677246,15.02299976348877,6900,0.0,0.0,0.0
2025-05-14,15.04800033569336,15.232000350952148,15.010000228881836,15.232000350952148,9200,0.0,0.0,0.0
2025-05-15,15.25,15.890000343322754,15.239999771118164,15.890000343322754,8200,0.0,0.0,0.0
